origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cy_gamma,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd,cyandny_gamma
1,2001,176.424147316682,178.172769047549,1.9698205308736,0.73598201676384,1.94905522209377,1.82421643869083,1.8242679909465,0.740319345607931
2,2001,177.419712702474,180.78450052187,1.94869531260916,0.712145121168162,1.92420323856167,1.82217370209104,1.8077601273552,0.725596961916939
3,2001,180.927921534256,185.94522251339,2.02810325570274,0.712306556953947,2.00777054435128,1.85070642849397,1.81528728902912,0.722544520514248
4,2001,183.9231705543,191.236923258409,2.10438582868253,0.702661224074802,2.08431421986369,1.86548681104507,1.82498279016741,0.706175120477482
1,2002,195.346057659509,197.131799309079,2.0870643729589,0.724579912854103,2.0622083362564,1.82489972710062,1.82614526761811,0.729603393551551
2,2002,196.73952917233,200.39937634446,2.10559314877375,0.720456661972808,2.08175872910653,1.80601895659577,1.79827853229019,0.737273497278214
3,2002,196.655089295233,202.291138423234,2.08393802724094,0.7134629831185,2.07144690067046,1.76555254612313,1.75831230534376,0.734085465905892
4,2002,197.596112364854,204.998313832979,2.06293084367942,0.725367886997512,2.03063413713454,1.7793498956567,1.76282323054742,0.748468803172971
1,2003,208.257205365965,209.944110129009,1.98599783381737,0.754423761285045,1.97009661779831,1.77430001022094,1.76957940630309,0.757136726837947
2,2003,209.56966151896,213.503633326482,1.96511721505133,0.750986568366632,1.94799703317185,1.7869488057168,1.78807758107332,0.768915659939254
3,2003,213.021791675604,219.348259730615,1.99475952584184,0.741473944020353,1.9615914619468,1.83904421696835,1.85864545574606,0.768958958236448
4,2003,216.598402687439,225.604295747232,2.03872656157705,0.71994012843318,2.00759662197968,1.88480597831697,1.93210744394209,0.75722270197943
1,2004,231.360503184433,233.096931280764,2.04158933069778,0.765303104484632,2.02859824606654,1.95162713426215,1.94949404141958,0.770889001121656
2,2004,233.174023718086,237.014864456883,2.02963643302505,0.769826465032068,2.01167625375008,1.97458143984831,1.97270845577961,0.78355923294051
3,2004,233.706536723103,239.550761098057,2.03055744073905,0.774425946077139,2.01067766110817,1.94639395199586,1.94275649011804,0.798701677964506
4,2004,234.482512922836,242.441973687181,2.03373510219132,0.7758363167465,2.00560278844258,1.93163670757862,1.93637281856338,0.800445553454567
1,2005,247.094854693221,248.760654715562,1.99250239142713,0.799902503072809,1.97779824424052,1.96235615810578,1.95615950690163,0.805940735150353
2,2005,247.644543862023,251.313276623646,1.97038154249096,0.802005552457615,1.95769092783562,1.94788989028082,1.94039963775735,0.81326595748134
3,2005,242.408875859909,247.848363815673,1.79279664343366,0.836003357371996,1.77199429681916,1.91469402811102,1.90372613131338,0.849330529458796
4,2005,246.972925423279,254.960231670327,1.83958476221021,0.779908954967412,1.81974604916239,1.97353355473047,1.98039656788798,0.802180325840577
1,2006,253.213563692562,254.738823072207,1.71927032154458,0.854801117128206,1.70426319028444,1.89813891075514,1.89264331097422,0.859670809284028
2,2006,255.530146433493,258.979742145788,1.74581734174859,0.84604689150473,1.73387622294206,1.89767987071317,1.88515950475535,0.853781287673396
3,2006,254.225864829122,259.475767294074,1.70815474384745,0.854819910082329,1.6977763784828,1.8604017135754,1.84766076873997,0.86631607338711
4,2006,254.522823991816,261.641257740465,1.69647956583005,0.850060027173656,1.68991420858249,1.83426280320879,1.83142759576844,0.864400047721256
1,2007,264.967490160887,266.478890984126,1.6782087075196,0.867853918792109,1.66663225800384,1.80916812865958,1.81223134505832,0.873258748337489
2,2007,265.928881978915,269.072488980463,1.6910907248047,0.858425232711053,1.66611551603719,1.78999499316885,1.78553695053747,0.865086152687296
3,2007,265.521486541696,270.28053549493,1.67708992210895,0.853738098352822,1.6559832066525,1.77429399365895,1.75034455716018,0.864615218690562
4,2007,266.416661388973,272.657274430045,1.6693104847402,0.855568455349753,1.65351889592004,1.76520628425025,1.74258566382625,0.860092046105032
1,2008,277.536562658318,279.02647837569,1.67688658436088,0.853563441008812,1.66738757778645,1.73798539718759,1.73331852781931,0.857447255990112
2,2008,277.166304071959,280.268071505696,1.64792417619243,0.849918132682955,1.64527181673917,1.72039939894753,1.7185438427991,0.856822465401672
3,2008,283.331043698623,288.160537220766,1.75773170118222,0.824789746525709,1.74449945287582,1.74319551974256,1.72006131010754,0.82594508084861
