target_quarter,target_year,spf_filter_cy,spf_filter_ny,origin_quarter,origin_year
2,1991,1.12491427034516,1.12472311991981,1,2001
3,1991,0.134704883392824,0.134704883392821,1,2001
4,1991,3.38051563436741,3.38051563436741,1,2001
1,1992,6.45892265514567,6.45892265514567,1,2001
2,1992,-2.39835653912331,-2.39835653912331,1,2001
3,1992,-1.4058829426451,-1.4058829426451,1,2001
4,1992,-1.03930645228429,-1.03930645228429,1,2001
1,1993,-2.48722497551369,-2.48722497551369,1,2001
2,1993,0.261585554797206,0.261585554797206,1,2001
3,1993,1.07745753590149,1.07745753590149,1,2001
4,1993,1.71488962413158,1.71488962413158,1,2001
1,1994,4.03510399010705,4.03510399010705,1,2001
2,1994,1.96530724927766,1.96530724927766,1,2001
3,1994,2.64558865235922,2.64558865235922,1,2001
4,1994,3.65476389547685,3.65476389547685,1,2001
1,1995,2.53235273036725,2.53235273036725,1,2001
2,1995,1.82873469737295,1.82873469737295,1,2001
3,1995,0.314341194141732,0.314341194141732,1,2001
4,1995,1.00606940099812,1.00606940099812,1,2001
1,1996,1.04061681177248,1.04061681177248,1,2001
2,1996,2.59022703151404,2.59022703151404,1,2001
3,1996,2.35233068526104,2.35233068526104,1,2001
4,1996,0.64205091440772,0.642050914407722,1,2001
1,1997,0.62606031958541,0.626060319585408,1,2001
2,1997,5.16869805980198,5.16869805980198,1,2001
3,1997,3.07695105613279,3.07695105613279,1,2001
4,1997,3.25790249169673,3.25790249169673,1,2001
1,1998,3.10510116834875,3.10510116834875,1,2001
2,1998,1.74210094258378,1.74210094258378,1,2001
3,1998,2.22492370023901,2.22492370023901,1,2001
4,1998,0.937577295332837,0.937577295332838,1,2001
1,1999,2.95530720786368,2.95530720786368,1,2001
2,1999,2.38759912588513,2.38759912588513,1,2001
3,1999,4.07044578157292,4.07044578157292,1,2001
4,1999,3.83010038943159,3.83010038943159,1,2001
1,2000,3.63961695105834,3.63961695105834,1,2001
2,2000,3.56902267910186,3.56902267910186,1,2001
3,2000,2.64981588182456,2.64981588182456,1,2001
4,2000,2.79498928056586,2.84752400671264,1,2001
1,2001,2.18129026893423,2.2482213787201,1,2001
2,2001,2.6016083162986,2.61349865833994,1,2001
3,2001,3.20757640471917,3.11565038655172,1,2001
4,2001,3.48068139522385,3.20332874465719,1,2001
1,2002,,2.81375086826388,1,2001
2,2002,,2.5800041424279,1,2001
3,2002,,2.4631307795099,1,2001
4,2002,,2.42417299187057,1,2001
