origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cy_gamma,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd,cyandny_gamma
1,2001,171.100360263004,172.98400467997,1.98051719037959,0.719877720157038,1.95511853332957,1.78382123313341,1.77899197949765,0.722555795026349
2,2001,173.941451635174,175.731871684411,1.95769756927568,0.728754099151375,1.93566587681525,1.76386306321566,1.76761032498011,0.730700970413225
3,2001,179.714706871866,181.35790570794,2.02085991709306,0.726162314550154,2.00729345391788,1.79980739512441,1.79589130163623,0.727746666549838
4,2001,183.924990975247,187.395851826329,2.09754765063529,0.705772056107131,2.08107772776244,1.86346439495079,1.85122189190602,0.700599315618321
1,2002,190.53771351266,192.493859507127,2.07504576356834,0.714248543277405,2.05695047698518,1.81786579722854,1.81970137288485,0.71616411147953
2,2002,195.604329032577,197.451161329378,2.11665977582697,0.705635637237556,2.09032401532079,1.84172576612277,1.84218599042329,0.70630628622644
3,2002,198.185188305797,199.913524646941,2.09038109076424,0.702058120616074,2.07695112128537,1.8253688649381,1.8231270582389,0.707975405935398
4,2002,199.791520976769,203.090760317049,2.06170502963038,0.713756104956391,2.04059608927339,1.86073413906562,1.84814765395597,0.721352015163181
1,2003,206.055427529797,208.095274414399,1.99409333977063,0.730413824813174,1.9699925057932,1.85041306762936,1.8570490669111,0.730177572476995
2,2003,210.122811418356,211.967913217785,1.96482056838686,0.736113199753328,1.94599269710384,1.88576540789733,1.88738177282747,0.736623611812647
3,2003,215.757801804032,217.313384327505,1.98248926659876,0.731132366794708,1.96725430067829,1.94796206257161,1.9441796965402,0.732557871372909
4,2003,218.753962238598,222.664816077151,2.03709428167884,0.714895409290538,2.02289936182282,1.96598235510337,1.97394642102723,0.729776570713047
1,2004,228.341075691089,230.354612312386,2.06218080326018,0.736334231821543,2.03845464479755,1.99796847951465,2.00474798859161,0.735845451302834
2,2004,232.576339379212,234.36518664302,2.03438340430833,0.748023403802169,2.01605115361786,2.03750390734503,2.03599193901718,0.748999229325125
3,2004,236.169457065951,237.75728380573,2.03171663964114,0.76305570799818,2.01672125612972,2.03355637288201,2.03266994899423,0.763722829407396
4,2004,237.075155091575,240.612015335485,2.03090552282789,0.763433148781905,2.01216573380766,2.02622603376755,2.01956750501572,0.773638320583987
1,2005,245.106572480163,247.048689487915,2.0088292275124,0.781008002223167,1.98778179801197,2.03680995764833,2.04133808791725,0.781201707710799
2,2005,248.65550782543,250.405989991382,1.97710449659179,0.785351972669599,1.96055887479803,2.05627737284384,2.05781663101728,0.78621762436205
3,2005,244.9821644341,246.43521903716,1.78516161536896,0.821607396355575,1.772808681239,1.9984068282741,1.99868440763875,0.822337703192111
4,2005,249.226572874045,252.878685286878,1.84238345204487,0.777393342019583,1.82623257312979,2.05104898033325,2.04766952952489,0.786058584302491
1,2006,250.865762199466,252.661960684245,1.7338216764607,0.839759033444071,1.71505386652606,1.9504845081868,1.96043126022403,0.840374051910282
2,2006,255.789033457163,257.452546476137,1.75103380573498,0.8331362125893,1.73839555304261,1.96948160261159,1.9714887304241,0.835648007553695
3,2006,256.719506192817,258.240115149216,1.70578961761725,0.84602607005708,1.69919587364621,1.94087641394834,1.94041057758998,0.846328756576015
4,2006,257.07987877689,260.249618838194,1.70484085565216,0.847514787681754,1.69411505036512,1.92192627309755,1.90181132545625,0.849648710381981
1,2007,263.556742845059,265.282508646119,1.68522893833937,0.85604680596139,1.67707723352681,1.89759695406638,1.90044856034324,0.857121881397564
2,2007,266.456375324629,268.122419243425,1.68769545434241,0.854164690067823,1.67589915402383,1.87433617531295,1.87329902221234,0.851109779115705
3,2007,267.923944678544,269.312746402063,1.66859974487043,0.85601803558848,1.66149714307527,1.83397772871002,1.84028065784279,0.853867426680757
4,2007,268.985325689295,271.914743227159,1.67111495130971,0.860012369790152,1.65801329073139,1.84227835958059,1.8254962127364,0.861977767905363
1,2008,276.474839710173,278.292044965827,1.68104812797837,0.855405737831079,1.67122811159939,1.82111042480243,1.81779377765206,0.856963430500195
2,2008,278.318493733095,279.899566100519,1.65749358983742,0.863804955449358,1.64533046742764,1.80088495351862,1.79121254075,0.864922008233703
3,2008,285.733940238886,287.423551365578,1.75374260622756,0.841949823025561,1.74839611896177,1.79708533543426,1.79418901435939,0.843686869712893
4,2008,284.468476477689,287.651557869079,1.70736022765392,0.856216779558156,1.69495600929632,1.79728895598054,1.79571798503516,0.85600190462481
1,2009,291.804907221895,294.907849092214,1.69524339460024,0.843364603039709,1.70390421315607,1.79636133908996,1.80347167821143,0.837098961867078
2,2009,304.177202078472,306.659060669829,1.79673808719088,0.749535939991004,1.80253943923709,1.90838837310733,1.91487463475313,0.749117462192863
3,2009,320.058409647502,321.712964068897,2.01261564584816,0.653817212524262,1.99852015982527,2.02336392912204,2.02221210417438,0.655051919901644
4,2009,325.111392898133,328.619395452429,2.1115074643834,0.654012608661841,2.09856277328598,2.02807106282879,2.02215521355544,0.656561245327553
1,2010,333.679393576655,335.692190500492,2.11615004543539,0.651941948148567,2.10083124306482,2.03345559155007,2.03584096164076,0.653060936379411
2,2010,337.384439483369,339.199936404515,2.09801461470071,0.655698206694042,2.08425499341374,2.0456376813028,2.04454930850095,0.65667437580714
3,2010,341.027295276761,342.733952259103,2.09775320000064,0.656319089674456,2.08554073045522,2.04348153338035,2.04492347115962,0.658434280055051
