origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,177.952092534056,179.715234064008,1.96276161354649,1.94197053454007,1.99678198886848,1.99406631728937
2,2001,181.060082873115,182.615669606388,1.93965908293604,1.9233621385167,1.98284386140002,1.97583434377156
3,2001,185.220284053534,188.67438256041,2.01595241164569,2.00232076521157,2.05162241237591,2.0278601352242
4,2001,190.013422226954,195.389275724738,2.09488742888428,2.07606631982096,2.1491176154023,2.11279759160798
1,2002,199.061945171386,200.918895516948,2.06682807688489,2.04533698527047,2.10474039023808,2.09304514868863
2,2002,203.992087120709,205.630070489637,2.1019311461878,2.07842788691367,2.10011852152889,2.09991367049735
3,2002,205.429744600341,209.032423509908,2.07844674400225,2.06624678227372,2.12098291174643,2.10840906061151
4,2002,206.404581824959,211.826897715499,2.06162982160004,2.03364755774196,2.13831566258028,2.11792683749649
1,2003,215.266576857905,217.142171996914,1.98634119614797,1.96340850162496,2.13550152234045,2.13464563419953
2,2003,219.492590030174,221.069253892493,1.95357499751777,1.93986984640188,2.16754167151675,2.16674197292662
3,2003,222.475098059914,226.155316698497,1.97788429444577,1.96450851692391,2.22224896237379,2.21123735915999
4,2003,225.828328011055,231.685705974534,2.03791906711583,2.01508442695945,2.25953068113581,2.24979872837398
1,2004,237.153003028518,238.976083665609,2.04487430033065,2.02726137376988,2.26657324777282,2.26207435995026
2,2004,240.759457526793,242.400754861005,2.02320351640858,2.00975213382593,2.26660044388569,2.26518763177463
3,2004,241.843650990828,245.421460083758,2.03063785237379,2.01177771089072,2.25402262530624,2.2382124010645
4,2004,242.816100275201,248.426140627396,2.02599569723166,2.00708492504925,2.24589655957059,2.23027525627581
1,2005,252.735994025271,254.549047291468,1.99632520217399,1.98112665150157,2.24168601999891,2.24061901368295
2,2005,256.217597600411,257.850781522924,1.96820029663309,1.95380869234052,2.25386095886332,2.24818825276568
3,2005,250.348455757477,253.734782619684,1.78579257399912,1.76869435662536,2.19641897967382,2.17848010676011
