origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
2,2016,435.319876994627,438.621188790496,1.99109837525555,1.98071054821226,1.97091131088289,1.96158577342008
3,2016,435.344657794976,440.330382828214,1.97164494926726,1.96104730017424,1.96515264762858,1.95325288191663
4,2016,435.736820116038,442.399629051325,1.98589434196823,1.97060558058738,1.94886253222513,1.92826462269794
1,2017,447.621975282086,449.180388153977,1.97126015605306,1.96479763109469,1.92750082636577,1.92712140832073
2,2017,448.196109786552,451.551086159846,1.97744087426866,1.96746283836097,1.93121035006901,1.9241048405309
3,2017,448.672380826341,453.646571713842,1.97001676716084,1.96034153456979,1.92405368064453,1.90925525348757
4,2017,449.283183822097,455.946911199818,1.95314494352282,1.94453639773238,1.91895773674708,1.89799146259069
1,2018,459.866211721152,461.399959679274,1.92555859558206,1.91938170611049,1.89472666721815,1.89179486313125
2,2018,459.953184023385,463.21762357653,1.92576953895135,1.91734696495821,1.89207317639596,1.88446850532868
3,2018,462.849411750681,467.93861238915,1.93663786143189,1.93029987333729,1.89550695976187,1.88641060366008
4,2018,463.765041127614,470.558380386077,1.93882532088291,1.92892551689806,1.90009076350716,1.88625752222474
1,2019,475.076736318727,476.678012128271,1.91415155389982,1.90592314985763,1.88375974523373,1.88223538832726
2,2019,476.521619237084,479.722301062475,1.91473713450074,1.90302479441374,1.89016690073078,1.88153835670046
3,2019,477.739223792751,482.600534415432,1.92045432779611,1.90702461871494,1.88497416629731,1.87324871745696
4,2019,490.245286581547,497.19837893689,2.07717384362569,2.05978213284019,1.93224226597344,1.91972483419697
1,2020,501.17862300214,502.836741418098,2.05254053662667,2.04349223031603,1.90765870502047,1.90624398434639
2,2020,597.169186188892,601.327167361079,2.77181156756386,2.77429936013841,3.16035802217114,3.13323216989585
3,2020,665.945935981523,673.97983912257,6.13716004462606,6.10468850908363,2.53645143251573,2.53691141815461
4,2020,928.111282251344,964.720171334788,16.0501436095721,18.1759178856126,8.74504480374966,9.18410000172183
1,2021,823.474508397508,826.638645052047,10.8763823529092,10.8462043379615,4.60302184770328,4.59906528561379
2,2021,832.756092623842,838.881263891303,11.1549020278347,11.0885490718895,4.64673792524456,4.63788943691604
3,2021,837.267492495557,847.145946531446,11.176184925053,11.152462476128,4.72306678520711,4.71024574691827
4,2021,872.159792217756,897.599187857057,11.912822151701,12.6224499247481,5.79050330044248,5.97359401482866
1,2022,851.003746741805,854.118175700842,11.0409683463457,11.0029150506444,4.45748976410177,4.45529919486033
2,2022,854.350594604883,860.410945606033,11.0631184772829,10.9956962985359,4.48265106018745,4.47464639727207
3,2022,860.300805618021,869.316188428973,11.2089846894784,11.1201341743598,4.55590691668164,4.54094870614094
4,2022,852.760796588316,864.785651443118,10.8391359718091,10.7493044442607,4.36956779777129,4.34955399935217
1,2023,868.15535252738,871.23763510114,10.6595546776793,10.6230074586934,4.27964455453489,4.27740342833358
2,2023,869.484389519563,875.467545150383,10.6391089765474,10.5762776213942,4.25430250140167,4.24714329543952
3,2023,865.766475659083,874.484211619629,10.4534858257168,10.3692328501768,4.13632233040545,4.12337543344455
4,2023,863.36058141697,874.802597003915,10.2890006972664,10.1851797064628,4.06674570033721,4.04580910347496
1,2024,882.040062408528,885.070237807591,10.1945160961026,10.1610993020979,4.06593104786966,4.06406746871781
2,2024,885.013495962036,890.910093495578,10.2187650835282,10.15991880188,4.07670313088355,4.07000549838445
3,2024,876.567373203827,885.107901220122,9.89313861371504,9.81412975309022,3.89042434310652,3.87851251243457
4,2024,876.96173805192,888.238323669297,9.84089797421287,9.74559100422462,3.86928026682595,3.85039158966647
