origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,178.056554188615,179.928542020004,2.09335694543722,2.06819119910177,1.99649973570032,1.99388366674706
2,2001,178.715175582719,180.485008633169,1.99556575813257,1.97790547003345,1.92686465449474,1.92794506401328
3,2001,187.137534805494,188.692017554097,2.12652396291877,2.10514331953955,1.98007237455227,1.97578918779736
4,2001,186.997926247756,191.055668769734,2.03183171566894,2.04294880302898,2.02692106122004,2.00942082033632
1,2002,193.957400102176,195.869618542272,2.07013984375655,2.04673126018227,1.96433054986929,1.96421545171839
2,2002,200.40543397454,202.252936255354,2.09149205729525,2.08269460139895,1.98637176997156,1.99637421323278
3,2002,203.656536855004,205.372652289549,2.08797238463533,2.08397638421287,1.9933324772855,1.98193867470995
4,2002,203.073434009849,206.209673861015,2.02025841814937,1.99737062079598,1.99135683426732,1.98121247937165
1,2003,210.162762838429,211.960132966039,1.96625658406689,1.94457994705183,1.97090638396345,1.96763428202495
2,2003,215.278123109201,216.903582560847,1.99317676324218,1.97284238305962,2.00433527201525,2.00380077411347
3,2003,220.321906528188,221.765922385338,1.99456404433418,1.97706602249161,2.06952537604312,2.066404877059
4,2003,223.307110030148,226.907329536234,2.05867872948765,2.03776489047689,2.09487649114736,2.09237945916315
1,2004,232.452161072506,234.256705705491,2.03742753281166,2.02190088430899,2.11014262344217,2.11536937616749
2,2004,236.683319602755,238.554636909142,2.03614703749286,2.02291385021561,2.1335808403462,2.13778069036132
3,2004,239.025613438595,240.49903394228,2.00569871554811,1.989429827857,2.120523065629,2.11949658135854
4,2004,241.216565320487,244.714243561986,2.06583355683616,2.05218153157178,2.11375972397094,2.10440976140076
1,2005,248.422443658065,250.181624604884,1.98284418261803,1.96756620460424,2.12289702146155,2.12131433916077
2,2005,243.470232630503,245.003367380015,1.79224449705704,1.77386608869699,2.02540540701712,2.0246766267488
3,2005,251.215281924423,252.657178859119,1.84406393399851,1.83219631191321,2.11263139700655,2.11506881978739
4,2005,248.666015282148,253.047360278752,1.7804936667812,1.79664890775695,2.06865984030785,2.07040063059994
1,2006,254.691506013629,256.323327536589,1.7435011171887,1.72907054769737,2.01726975032107,2.01673657422707
2,2006,256.223402895188,257.709805287395,1.70921304542188,1.69825966738957,1.98899060688102,1.98837262794242
3,2006,258.287190379074,259.629508855819,1.69282341106931,1.68091455574209,1.96911052021933,1.96752028470315
4,2006,258.831154649752,261.952271595702,1.70249232491904,1.68478705601159,1.96724126499805,1.94976554719737
1,2007,266.238180686558,268.21177095228,1.69406930509538,1.68769500779304,1.9243827261828,1.92656962125163
