origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
3,2010,365.567034841624,370.211623762576,2.15684722720884,2.17984414684686,2.66369971955435,2.64931877871535
4,2010,361.780853659094,367.480243951098,2.08483729901982,2.0744028549362,2.6029724491115,2.57586606739362
1,2011,370.975585140853,372.757015059204,2.05080622272033,2.03975299780948,2.55582371614025,2.550446908657
2,2011,377.32388686039,379.035612357404,2.07949616311904,2.07084716182406,2.58830766208343,2.58222393671867
3,2011,378.123004465849,381.786591194551,2.08744755793405,2.07620339839253,2.57040172578338,2.5561084441186
4,2011,380.126394865512,385.896159562808,2.07663158992264,2.07012732695981,2.61476668556512,2.59675077852182
1,2012,392.482474910504,394.302533448715,2.07440968736446,2.06420840504433,2.62766287341599,2.62826939801078
2,2012,397.917003729288,399.625299937787,2.07904073645972,2.07091351098757,2.66357561195854,2.66376392821583
3,2012,397.770028561881,401.349571897987,2.04928377859915,2.03895401993283,2.65780534063789,2.64761480086135
4,2012,399.960453706006,406.584729833358,2.05580276973929,2.068363667084,2.69433783567848,2.6759094713612
1,2013,410.942584070629,412.742924863763,2.05151485451541,2.04056613560091,2.66861586114596,2.66521540683414
2,2013,416.2047129106,417.843532967124,2.06945295881466,2.05829342908521,2.68286461227928,2.67741796011992
3,2013,419.521465201937,423.63755582057,2.08211862577805,2.08838894760205,2.72068885278698,2.70879358024064
4,2013,417.245314426824,422.914156030016,2.04620643950813,2.03487008871046,2.68239128265296,2.66824360283284
1,2014,427.973182652213,429.783900346522,2.03027233572485,2.0207720463134,2.66305792317432,2.66356790596536
2,2014,431.248556096413,432.854290720501,2.02221773678316,2.01300921554706,2.65032113741469,2.65111288245307
3,2014,432.491425490204,436.20743520138,2.02484384482931,2.01258689062577,2.64984977577203,2.6421270795236
4,2014,436.219695773336,442.101732983253,2.05136866585063,2.04380578710419,2.70033195651764,2.68132164070768
1,2015,447.737082064892,449.550044980786,2.05400724407518,2.04526370436279,2.67860025923284,2.679179499166
2,2015,450.497340836623,452.087006720794,2.04524140184405,2.03376525777316,2.65805014495465,2.65554568107458
3,2015,449.92222842878,453.459601280365,2.0158336445756,2.00623561675112,2.64793044325647,2.63485866312338
4,2015,450.013212741566,455.402588586879,2.00352495046345,1.98923994061329,2.64713160983921,2.62422392306484
1,2016,460.865219848168,462.629580308495,2.0001303762851,1.98837574796965,2.61325167510847,2.61292406808405
2,2016,463.400201376019,465.007174854689,1.9813512353682,1.97490766114121,2.60283603698196,2.60519208898773
3,2016,464.977851919399,468.481571862208,2.00011968747203,1.98954063662857,2.58806866775248,2.57820699601397
4,2016,465.147749221655,470.486968529542,1.99139247426505,1.98052702206886,2.58732259161294,2.56541150239338
1,2017,475.501833313146,477.258657041261,1.98420658123443,1.97330035069327,2.55630995420014,2.55491461406073
2,2017,478.41269198124,480.006823708202,1.97007448792281,1.96305189505309,2.54840537920267,2.54543217608018
3,2017,479.647673722978,483.366692683469,1.97332607199621,1.9693473255629,2.54464602548754,2.53211562683358
4,2017,480.273425414789,486.357454865446,1.97195486425005,1.97485199277337,2.54507316891583,2.5213618376403
1,2018,488.239832972292,489.965801265186,1.93267942998004,1.92535788119058,2.50132059178905,2.49812341110387
2,2018,490.846924421344,492.456693368486,1.92508168841433,1.91752788595546,2.48313052692521,2.48171266927798
3,2018,492.892844407493,496.413087115794,1.93826625187806,1.93309587532798,2.4812091884143,2.47520119267587
4,2018,494.302429300074,499.812118818933,1.94830145780557,1.94097071757502,2.48884742307097,2.4728563865707
1,2019,503.765829460262,505.510507933471,1.9205391913345,1.91344959736525,2.47181969693315,2.4690580948146
2,2019,507.826674668849,509.350327456753,1.92494638716311,1.91981860107657,2.46848538235678,2.4654280908533
3,2019,513.972086724596,517.382926241275,1.99725607537901,1.9880023751784,2.48957222907653,2.47841853900331
4,2019,521.023461346193,526.837721688601,2.0766683137485,2.07307296011245,2.52599716149277,2.5086367651389
1,2020,530.339933857861,532.138286933345,2.0597957019269,2.05173620669577,2.48943739437146,2.48649323869778
2,2020,584.051095426924,588.136873943293,2.53792458419997,2.59155563387357,3.08446613983997,3.06910710294019
3,2020,736.197836832483,743.004440745044,5.70901207198351,5.78009257895654,4.93160989788656,4.89715615497598
4,2020,949.633412924773,975.329036074748,16.0004260906094,17.8210073211189,10.5119758893861,10.584935613924
1,2021,878.269820966357,881.804560109866,11.1693349692943,11.129453068635,7.12724202904128,7.12989784582942
2,2021,885.573718309639,888.784964359811,11.1734890296202,11.1391224760456,7.16059305218921,7.1554328553813
3,2021,893.586553675779,900.670745881606,11.3779630538143,11.3980856668392,7.35185099607526,7.32318248189736
4,2021,913.501069668706,931.233128537259,11.9457962978828,12.5769606129932,8.08274726111993,8.09825828402899
1,2022,905.803127749266,909.219714755219,11.1251351674637,11.0855153540622,7.07967239239299,7.07660131173867
2,2022,914.677696339255,917.865437829706,11.2274997923003,11.1906155497052,7.13905107003879,7.13459298746835
3,2022,913.683728778571,920.042513283103,11.0641018320433,11.0128691130108,7.04195162772613,7.02327506824569
4,2022,911.02846895207,920.577965001635,10.82276765802,10.7708725014374,6.92391142582574,6.8928730512723
1,2023,925.191271567605,928.590058092253,10.7164187638101,10.6800792006697,6.82972438036533,6.82753086093686
2,2023,926.706555458488,929.818010547484,10.4978976129551,10.4636653737381,6.70309772920471,6.69919547212288
3,2023,927.132883116039,933.296606989076,10.4053582791503,10.3516982853723,6.65499903604969,6.63849864884376
4,2023,927.444903856404,936.544377445404,10.3233354971172,10.2539287871649,6.610958985588,6.58052895222258
1,2024,943.226538245311,946.562880404782,10.2705600160196,10.2358574406569,6.58380133010835,6.58117180379146
2,2024,940.502117961792,943.556466827441,9.89318737858208,9.86207097491595,6.37721013543393,6.37356460161758
3,2024,941.379671500399,947.433234371114,9.82081817723452,9.77173376855843,6.34878136367799,6.33337500476832
4,2024,943.579200323161,952.546265919296,9.83253170890115,9.76882089308828,6.34316646400132,6.31477079203781
