origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cy_gamma,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd,cyandny_gamma
1,2001,176.097014942756,177.823086935732,1.96851718947944,0.696873814383725,1.94594348713761,1.81781636482142,1.81872867541249,0.702868466923576
2,2001,177.528609348162,180.937030916786,1.95480276386188,0.706202734903771,1.92919659140966,1.82506505852027,1.81074481409033,0.717011341202623
3,2001,181.889737642608,187.041119362362,2.02968689627161,0.693448478233879,2.0076730051577,1.89008990803338,1.85922503441696,0.710562260913539
4,2001,186.451920595323,194.253549977067,2.0991449673729,0.662532794754682,2.07634180199017,1.97948182843133,1.96532324227113,0.693338383759025
1,2002,198.349143767633,200.045563008926,2.06212623440676,0.706702676661176,2.04725464633903,1.96827224502819,1.96444459824926,0.709806871036225
2,2002,201.027728518185,204.723143005185,2.1047266792351,0.68906376505549,2.08962885228382,1.9812591099748,1.97012910134698,0.703656422078823
3,2002,202.239360311075,208.103255132124,2.09009372920194,0.677375079894157,2.07080507354352,1.99051178436301,1.98015233084105,0.703175601759936
4,2002,203.770397627892,211.777293435673,2.06666060068201,0.6910420170902,2.03109961012384,2.02565895702705,2.02655613341265,0.717938919056907
1,2003,215.413793501207,217.08705167863,1.98178115945383,0.72582701752988,1.96696718753624,2.04534584348421,2.04462393877914,0.729410062576527
2,2003,217.35318622731,221.305741854831,1.96161017897624,0.71815411066716,1.94583460258971,2.08520960633243,2.08274112215929,0.738312387609674
3,2003,220.060334006959,226.412375781014,1.98624929580249,0.705358979600016,1.96546652845244,2.1213692958592,2.13302879503263,0.734605440608402
4,2003,223.025097047657,231.885896352116,2.03672948176512,0.689218800585813,2.01077801038607,2.14021736575877,2.16898984413149,0.725714580689362
1,2004,237.170524451527,238.943836983665,2.04528309987749,0.724947172856103,2.02998182982024,2.17292300215265,2.17283550322719,0.731861772615691
2,2004,238.605855819359,242.521852847581,2.03123436689762,0.727213171170499,2.01263142038465,2.18414900384228,2.17930886036315,0.744133396538833
