origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,181.240607699168,183.05828044594,2.08238605351245,2.05625429836527,2.0465532352196,2.04447194209677
2,2001,182.451290259111,184.024248010991,1.98843885454234,1.97037452458351,1.99993965088507,1.99271828081478
3,2001,185.662471396362,189.162883498135,2.0335377591769,2.0181542911772,2.0523177952447,2.02809764613542
4,2001,189.974145854735,195.39944851188,2.08933571158951,2.07366420961807,2.15449998332326,2.11717072876539
1,2002,199.061190081357,200.919304626689,2.0594510167659,2.04733448521091,2.09503129572014,2.08898042006013
2,2002,203.988668216288,205.628028765835,2.09769748099675,2.08136505340545,2.10751289690607,2.10038532882521
3,2002,204.944854661731,208.422464650941,2.08142278414706,2.05752853471239,2.10706551230992,2.0900641208705
4,2002,206.847365600008,212.257920428259,2.07025825241652,2.0446936583169,2.15357456373318,2.12417623387524
1,2003,215.265871197764,217.14240189537,1.98154549856271,1.96292167071289,2.13461686582247,2.13489021791492
2,2003,219.411156804851,220.983730948514,1.95485672431322,1.93515026981368,2.16501594836258,2.16422553653658
3,2003,223.412974679931,227.115511203859,1.99596061579575,1.98057964334461,2.24985313270689,2.23538446053636
4,2003,226.595252931527,232.518584379036,2.06030792079659,2.03855947092409,2.26741799383678,2.25822675406296
1,2004,237.152844992374,238.976173748178,2.04241575101459,2.02674524133544,2.26558837747852,2.26217315353796
2,2004,240.713310270652,242.356274442945,2.01945998507582,2.00539468960776,2.26840553104041,2.26665545871065
3,2004,241.589296196727,245.15070731691,2.01948741712892,2.00211501341652,2.25203327041083,2.23799685322295
4,2004,243.1518527782,248.719508289697,2.04113830244318,2.01694361173964,2.2494264360625,2.23131196420691
1,2005,252.736032043492,254.549249472816,1.99665273941292,1.97826914453317,2.2424070457724,2.24046963096903
2,2005,256.279143461285,257.91146276256,1.97020821415709,1.95688862419653,2.25167846101409,2.24839906598129
3,2005,249.975935629427,253.356200382711,1.78112933883706,1.76339040721937,2.18503094984395,2.16906539892147
4,2005,250.255081116797,255.564257385864,1.74517353368588,1.72920685323257,2.19124634091147,2.17978824348724
1,2006,259.381344606179,261.057375601788,1.73951113782916,1.72329536777591,2.14950949483821,2.1506109044476
2,2006,261.270790182196,262.811234144403,1.69754696044789,1.68684018105356,2.13500086294771,2.12283621238613
3,2006,261.102243201504,264.433706062136,1.67378169034685,1.66994867084639,2.11667176647193,2.09336675380686
4,2006,263.130382226876,268.172202327497,1.70210101691514,1.68778262512018,2.11668237610933,2.0951700334469
1,2007,271.952158424305,273.590869337728,1.68260084791833,1.66951586726535,2.09168738806358,2.08338577647072
2,2007,275.165400012941,276.620223977362,1.68363790886507,1.67384690952976,2.06530341044368,2.0618524038175
3,2007,275.183437899849,278.3019266396,1.6761500809309,1.66298861688949,2.04195239943054,2.02642775310685
4,2007,275.800398790133,280.570193179625,1.6698803667492,1.64955136520691,2.03713191674022,2.00790154317017
1,2008,285.624876012299,287.318579324161,1.67764685475538,1.66906806764372,2.01317063733487,2.01171848050446
2,2008,287.651033888201,289.073747901698,1.64950386539222,1.64298056363081,1.99332193891355,1.98875231377765
3,2008,288.659104574175,291.859160216983,1.64951636623316,1.64156469180789,1.99458112380929,1.97821825444067
4,2008,293.43062911526,298.320743789445,1.70206291920199,1.68724337863076,2.03665217402386,2.01603175485654
1,2009,306.636383015243,309.668457289309,1.68666264638511,1.6900263836213,2.14228242901714,2.15293409023187
2,2009,323.471105838529,325.370403648779,1.79682240293876,1.79924482876763,2.39397123613917,2.38678458524886
3,2009,340.578964394786,344.346286565634,2.01873953481786,2.0061549765367,2.64379102446566,2.63480102863035
4,2009,343.974123018782,349.696147480563,2.10886542893673,2.09715152232167,2.60794076807988,2.58698828798752
1,2010,354.868275276398,356.742236024367,2.10947206129984,2.09616377573557,2.59581697551922,2.59517534121492
2,2010,358.188785809246,359.876383600311,2.08996978594118,2.07845893598085,2.58864341097178,2.58422363108111
3,2010,359.938131328951,363.605088168024,2.09299120559681,2.0856085602364,2.60159639812438,2.58160902134317
4,2010,361.100653196315,366.710483164675,2.09541252440491,2.07673003541458,2.59489830460037,2.57024429920625
1,2011,370.17733376482,372.018189851922,2.06528067346106,2.05422296305981,2.55928137153673,2.55682221402867
2,2011,373.542293008134,375.251086226465,2.05125217700184,2.03936420999011,2.54531591666093,2.54748372222177
3,2011,375.919272598333,379.476543073619,2.06726895800204,2.05619247986951,2.56298180349455,2.54445466742129
4,2011,379.438483724594,385.068505232955,2.0923966000627,2.07554347699897,2.61090746789929,2.58394042835186
1,2012,390.502814529742,392.539632812717,2.07163777419418,2.06357377320237,2.61869742468361,2.62060963182421
2,2012,396.019803172605,397.69138347536,2.0788635874388,2.06897635697396,2.6515358961556,2.64847699739572
3,2012,397.781778743894,401.481494772244,2.07266736056736,2.06596523779955,2.66855024345904,2.65399278577657
4,2012,398.646652348247,404.472865153557,2.05758851396214,2.04628591342961,2.6825163516105,2.65794994186904
1,2013,408.186174213827,410.113642846278,2.03711130811628,2.02507998964068,2.6518974746251,2.65295639848746
2,2013,413.721383292237,415.397392044886,2.04638241526473,2.03708421943622,2.68063701580778,2.67539968418487
3,2013,415.07791519134,418.827638754828,2.04258690677134,2.03152099063569,2.68452330964224,2.67229611225932
4,2013,416.282244570325,422.090399216895,2.04336701216734,2.03148245975213,2.68425265708342,2.66547966284335
1,2014,426.915203381007,428.760238339441,2.03723277510611,2.02763940210194,2.67131086775396,2.66711573015541
2,2014,430.090232302314,431.752719700098,2.02610981922827,2.01857402641863,2.65466394821478,2.65005279566008
3,2014,431.38756211934,435.084996391196,2.02268114686458,2.01238908983549,2.65633619138866,2.6464721826936
4,2014,435.259348998558,441.031003783664,2.03698769970702,2.02829624067865,2.68864539371777,2.67619299852961
1,2015,446.546829599515,448.351761256769,2.0361442604705,2.02639080388808,2.66816739910826,2.66969661414506
2,2015,450.937163354845,452.528596247902,2.05119628590995,2.03972259064124,2.66166367895884,2.65960746440547
3,2015,451.304692940769,454.922593810817,2.03942944827252,2.02966968042452,2.65427872521651,2.6417405673179
4,2015,450.194998997434,455.565363090496,2.00733501939412,1.99582309989032,2.64132864180559,2.61930308120185
1,2016,460.260085166446,462.025177376366,1.98990733740962,1.98009518810534,2.61609225667011,2.6145485556865
2,2016,464.132337539637,465.703040479475,1.99156475153964,1.9835485896248,2.60921105856451,2.60467377689103
3,2016,464.060994819463,467.545189861048,1.97543572861805,1.96438817952421,2.60044668306483,2.59028550625449
4,2016,464.815632877739,470.092464578867,1.98748521656054,1.97316699465589,2.58065300044101,2.56182902830831
1,2017,475.183578009164,476.937029299812,1.97874456574088,1.96966165247909,2.55428176238763,2.55416626285478
2,2017,477.619769272539,479.242217719376,1.98546768353823,1.97285123133305,2.54417272639132,2.54570919643088
3,2017,478.277934355879,481.772778102689,1.97547641593655,1.96249028331537,2.54106200787189,2.52896888018589
4,2017,478.916287276234,484.237605363102,1.95364087757272,1.94587810185378,2.53232250905516,2.51403209844363
1,2018,488.087610181761,489.812573724953,1.93191345111634,1.92209827563445,2.49901336348453,2.49685877394104
2,2018,490.343337119396,491.952806270397,1.93311747532579,1.92467394502318,2.49458919432908,2.49038356516553
3,2018,493.011857166391,496.486854844954,1.94178134471235,1.93128952889023,2.48648477036849,2.47692960355056
4,2018,493.719955073308,499.039076479658,1.93869715721089,1.92519113885839,2.48641762183413,2.47093714397641
1,2019,503.659488630953,505.407631452309,1.91981366526617,1.91190247278709,2.47018313699908,2.46719922645061
2,2019,507.164946635542,508.684932536401,1.91604099112659,1.90816860610898,2.46645937287993,2.46623682575129
3,2019,508.579257899322,511.934378806162,1.92076459657328,1.91144776917207,2.46809129252645,2.45733058942263
4,2019,520.740983889866,526.311984557558,2.07382472201928,2.06786920103516,2.52186007702258,2.50466621455991
1,2020,530.364020804609,532.176889291411,2.05891793035343,2.05193554068485,2.49141756388758,2.49067183667695
2,2020,586.555238917169,590.297269316326,2.58721137043973,2.63062774228049,3.09305282295741,3.07952464205069
3,2020,740.138318346186,747.003393423747,5.83373782960595,5.9082889245143,4.98990159147766,4.95409878424263
4,2020,950.103556664258,975.592112730057,16.0506468957997,17.8482815031222,10.5207968856612,10.5918403268295
1,2021,871.824795877362,875.967233593288,10.7118998812532,10.7399771004743,7.21861052300937,7.21340454928041
2,2021,885.254751847312,888.444548467218,11.172160605767,11.1352671794554,7.14272026204531,7.13797236980437
3,2021,888.784993233725,895.611946626149,11.1754561029024,11.1709646991449,7.19633167574408,7.17097985407166
4,2021,912.030092532929,929.014227519112,11.9131939046109,12.476878820419,8.00807071539002,8.01901434789643
1,2022,904.927698267762,908.340738967858,11.0906529173926,11.0510427350584,7.05205587246299,7.04899284626895
2,2022,911.626379029803,914.792624956022,11.0796178832862,11.0423943223311,7.06055840734922,7.05621412596041
3,2022,916.985342443007,923.330480435684,11.2174085053545,11.1612805126394,7.13014272991557,7.11169139246
4,2022,911.296288029862,920.767754274991,10.839156108008,10.7808866044818,6.92814031259818,6.89663578262707
1,2023,924.950752650481,928.353191986202,10.705678294782,10.6695481341093,6.8238432005564,6.82162845974037
2,2023,930.316019638555,933.445596069619,10.6545482527425,10.6200765211594,6.79121253463369,6.78729507475877
3,2023,928.293590116397,934.469835007157,10.4630768178535,10.4093211832739,6.6777127288835,6.66114618654031
4,2023,926.616551585172,935.701877325365,10.2889478199497,10.2194550604816,6.59105945622876,6.56065971345613
1,2024,942.412268921451,945.745750493843,10.2382598437682,10.2037204999189,6.56406482069781,6.56158249377112
2,2024,948.794294128465,951.88143322265,10.2336313871812,10.2013681040003,6.56023879716261,6.55645860368073
3,2024,943.123895225649,949.191903439738,9.90114328936969,9.85170456007815,6.37982308329895,6.36434920333011
4,2024,943.825577347123,952.798022506541,9.84075416514334,9.77723461428732,6.3494543373987,6.32102660350113
