origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
4,2007,267.842950839839,269.11705986423,1.67248094726519,1.66446901226564,1.80774758591168,1.80786124018209
1,2008,273.70630411342,275.384930800296,1.67953109168504,1.66803268645785,1.79751565563512,1.79507093844079
2,2008,275.296680724315,276.876613514473,1.65251777414805,1.64908800905983,1.7712245993768,1.77369014858635
3,2008,278.042720189328,279.680869966286,1.65187522053238,1.64372397755037,1.76801873048258,1.760323719842
4,2008,284.126979791353,285.64573787752,1.70612677424881,1.69729954132518,1.77724707571697,1.78751029007394
1,2009,289.432355829661,291.534400955069,1.69413978599381,1.6981661033416,1.78383296628933,1.77672252880977
2,2009,297.853325510229,300.108329807358,1.80273663157105,1.80491084487618,1.7961835613415,1.79563005809684
3,2009,314.371998593171,316.011814951914,2.02321159144289,2.00996303252479,1.91579910210984,1.91303034956007
4,2009,320.098774168189,321.62211130055,2.1101090339035,2.0943786666279,1.89568082650152,1.89623422044444
1,2010,326.472032781325,328.49137518617,2.11418983816437,2.10161747494099,1.89995519997993,1.89816700152666
2,2010,330.3624934279,332.209251248374,2.09859091913535,2.08321086928004,1.91585142675674,1.91449695310498
3,2010,333.95686231321,335.63080905801,2.10057885726875,2.08273537459093,1.91719586799626,1.91795523135672
4,2010,336.137381296436,337.637261370879,2.09171748767808,2.08155797336495,1.88923637604238,1.88919380044484
1,2011,341.154433811759,343.10731468049,2.06930588108416,2.05918789899647,1.8839869275467,1.88770583293957
2,2011,344.289318437884,346.116792686356,2.05828880482805,2.04605653122658,1.88033929353641,1.88553805023571
3,2011,347.040496540439,348.830926432491,2.06349603955513,2.05884436380728,1.85667971500038,1.85942329153583
4,2011,353.235184595111,354.736530156466,2.09074197360878,2.07987974495733,1.9032615489856,1.89551845195358
1,2012,358.611799478238,361.033951607161,2.08041434619151,2.07005240368139,1.89007651738174,1.89565117983938
2,2012,364.961783340414,367.19631566147,2.0912851488534,2.0738774664443,1.94150263480828,1.95227409514557
3,2012,368.661231752753,370.73389826925,2.07703550864721,2.0679075912316,1.95565641623779,1.96251635914502
4,2012,372.444152773317,374.104513195769,2.05308006757398,2.0490887721518,1.98425343831522,1.97887195063875
1,2013,376.794921983531,378.979370246219,2.04092931158814,2.03000075805929,1.95654884644687,1.96520061497028
2,2013,383.103171699242,384.964330664792,2.0545833339136,2.04269558398972,2.001821082676,2.00385272537231
3,2013,386.819337098154,388.478144621617,2.04443848588339,2.03247070725573,2.01326236036427,2.0132436441863
4,2013,389.95822639932,391.430585151254,2.04383490973591,2.03030852256902,2.0064307508572,2.00849214734868
1,2014,395.775396632076,397.668280163083,2.03923403879696,2.03041145089507,2.00323423076779,2.00353629067516
2,2014,398.838104303613,400.657313799535,2.02994626731555,2.01913853844699,1.9979916189725,2.00107095642487
3,2014,402.369929769361,404.065080957295,2.02429071275067,2.01433606023094,2.00093837856989,2.00266660494374
4,2014,408.926347416745,410.408856564878,2.03709972691456,2.02833472543438,2.03758932775612,2.03427115152291
1,2015,415.280994671517,417.117911418746,2.0394033389709,2.02958865870669,2.02504785232619,2.02346601963944
2,2015,419.545564714507,421.204114950683,2.05477326391503,2.04334381840599,2.02380265953297,2.02450316586449
3,2015,421.857560832219,423.444714213441,2.04098933157114,2.03235459154198,2.01321042944473,2.01281748473926
4,2015,421.837786153317,423.17509729665,2.00805276835207,1.99690855039428,1.9840220844747,1.981830990876
1,2016,428.102463199592,429.887855192101,1.99123363174281,1.98130084562095,1.9865478314591,1.98723736101282
2,2016,431.404895383714,433.082086395236,1.9983833587614,1.98581540839451,1.97516247621202,1.97515553949534
3,2016,433.288533275606,434.882817823436,1.97690775642036,1.96990442580145,1.96767388936005,1.96890365539075
4,2016,435.736806002162,437.070936863343,1.9858159613466,1.97970012567453,1.94961577976853,1.94683464179009
1,2017,441.903592813038,443.678541106149,1.98023550269465,1.96998206365505,1.94128350019145,1.94108095854649
2,2017,444.239754716995,446.017877920565,1.98534742267232,1.97585306222868,1.93743953226557,1.93920152312077
3,2017,446.725869444004,448.364122871402,1.97667848498417,1.96637235666409,1.928723580906,1.92699051233268
4,2017,449.283583538477,450.735543293651,1.95525335927918,1.94904009188039,1.92056728720224,1.91895317544337
1,2018,454.181190892033,455.930535580406,1.93253379234765,1.9261425325066,1.90412808713606,1.90741991839019
2,2018,456.078455563206,457.816348260024,1.93487532699877,1.92445698664209,1.90067886380801,1.90086547269973
3,2018,461.128167972759,462.663000559424,1.94277539149458,1.93401909222992,1.89893528347359,1.90309040196067
4,2018,463.765297453548,465.175950414441,1.94037600379554,1.92914690132211,1.89539305980097,1.89829359833459
1,2019,469.725062403694,471.5135891347,1.92037847270964,1.91449736863349,1.90104613135206,1.90064938064022
2,2019,472.76697238834,474.379397579714,1.91643984345348,1.90815364554701,1.89462972305129,1.89399168497653
3,2019,475.973633879425,477.416844032288,1.92151023136123,1.91152151944338,1.8900985691742,1.89124847557333
4,2019,490.245513822889,491.885730169123,2.07424355683198,2.07072945351367,1.93451318667765,1.93357005364766
1,2020,495.663195711137,497.483561798924,2.06079873103339,2.05579616165537,1.92251719335276,1.92191680346386
2,2020,587.448850777693,589.699881804927,2.67294978296687,2.69874711812983,3.158832638024,3.12422009573421
3,2020,660.723548326793,663.910372081113,5.90919638848981,5.965155504404,2.58037100960378,2.55934472435681
4,2020,928.111282023352,943.915778291286,16.0501202296785,17.7362765301845,8.74502898151811,8.74465937253958
1,2021,809.164903487099,813.377860793536,10.7327637034571,10.7799615662692,4.52567894015557,4.51682064129175
2,2021,824.535957165266,828.141505216356,11.2338285498545,11.2013612427305,4.56614165614175,4.57219709851977
3,2021,829.058471801969,834.282696969664,11.2450211671292,11.2933561110238,4.51291434066815,4.55134947176483
4,2021,872.159793867753,881.321439191041,11.912884391352,12.4620215629776,5.79041676017715,5.79008304520977
1,2022,841.895992385663,845.339540473157,11.1125138768311,11.0721061589673,4.48129605307303,4.48021382068352
2,2022,848.413592679015,851.701861739203,11.1051228816422,11.064551485303,4.50097924840248,4.49962036811883
3,2022,857.182887426153,860.458177191647,11.2268143767862,11.1912658550253,4.55874295816575,4.55906115699601
4,2022,852.760798588098,855.967861057405,10.8391200417491,10.8123350591176,4.36957388437888,4.3695650010685
1,2023,859.091883728301,862.506415914234,10.7263440590796,10.6891295328945,4.2995351867295,4.29857819676167
2,2023,863.654590664519,866.903115689043,10.6779745500265,10.6387342862389,4.27174683091221,4.27011990322646
3,2023,862.89499961039,866.009763384307,10.4709526785696,10.4330925277747,4.14400198899256,4.1430276208016
4,2023,863.360586915194,866.332895737251,10.2890413305279,10.2500209749766,4.06674488471792,4.06674461101566
1,2024,873.17542592983,876.526479784928,10.2569924068836,10.2213431833561,4.08507450786619,4.08412474674986
2,2024,879.159062810273,882.379370636617,10.2558850229439,10.2212426936324,4.08931467736042,4.08826798073333
3,2024,873.789492405659,876.833318947789,9.90667875414772,9.87256177381067,3.89847794015111,3.89749165876841
4,2024,876.961733784104,879.897913627701,9.84011841601315,9.80468542516359,3.86928490018626,3.86923755659959
