origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,183.424116654327,185.062657136236,2.07067012450766,2.05078167054966,2.03909545985899,2.033508198446
2,2001,182.622987052313,185.957778958267,1.99120111394916,1.96581398966759,2.00589114597472,1.98375147146695
3,2001,185.962615009322,191.117972330685,2.04268891078685,2.01561066779661,2.06233521659176,2.01811348593702
4,2001,190.283625537779,197.726972381025,2.09478303232943,2.06501973507771,2.16389631938638,2.11950346302003
1,2002,201.631715095089,203.262323299003,2.05678455576756,2.0358824037486,2.10693830925427,2.10343059408858
2,2002,204.710737152754,208.196758288775,2.09458889467188,2.07387340146163,2.14115975404395,2.11898045378597
3,2002,205.719322510659,211.050058401174,2.07610579029972,2.05249168930227,2.14135442667571,2.11007396855122
4,2002,207.503852740521,215.000221755239,2.06791063104105,2.03433399003419,2.18463384644722,2.1514260158081
1,2003,218.161002520719,219.758835433624,1.97411359870883,1.9584858012316,2.15950195977856,2.15173234910813
2,2003,219.908721231018,223.587344932026,1.95481858562557,1.93386674492684,2.19155335761885,2.18094809028442
3,2003,223.836430852692,229.707503720777,1.9938735452229,1.97850641546955,2.2595383515771,2.24905931246383
4,2003,226.941914268804,235.293777414058,2.06225617093996,2.03168164761957,2.27974803588537,2.2809773722615
1,2004,239.844716343784,241.510072456522,2.03927659794584,2.02234849635633,2.27869458583675,2.27184999281987
2,2004,241.119921221777,244.80229111892,2.01827225747939,2.00256168845983,2.28559287106995,2.27011849673829
3,2004,242.040642471864,247.633488608338,2.01945655070261,2.00006668606211,2.27280286372938,2.25028204441638
4,2004,243.622039973263,251.441317835605,2.0412960643589,2.01036663948665,2.26902820792295,2.25162369828975
1,2005,255.540761375386,257.162942428104,1.9897431082244,1.97523025960409,2.25950328470949,2.25450020565563
2,2005,256.890485337907,260.488600664844,1.96985176993177,1.95459572871657,2.27710570052323,2.25923627881519
3,2005,250.687353649578,256.049769390623,1.77731062349081,1.75776743690177,2.21176035201662,2.19084978281042
4,2005,250.943802607712,258.370044918635,1.75254187103424,1.72757342006406,2.2139306504206,2.1964445014146
1,2006,262.184447963827,263.707794175374,1.73471698419908,1.72275956465974,2.16780555219454,2.16663216166391
2,2006,261.880438872424,265.321251704548,1.69512432544236,1.6860523834595,2.14899278730036,2.14065023754763
3,2006,261.692143766964,266.954374491708,1.67935855141619,1.66193915284586,2.13344308035995,2.11130315983863
4,2006,263.778723905391,270.813822704288,1.70063659417566,1.68400599613108,2.13845477120805,2.11047661419624
1,2007,274.671472309631,276.150502660184,1.67372673794696,1.67027619028782,2.09736215275098,2.09512575611822
2,2007,275.763356816175,278.985182531912,1.68644801743374,1.67017497262757,2.0814911398828,2.06883204796188
3,2007,275.752187762643,280.643768728848,1.67308954717316,1.66124926675339,2.06503729440026,2.03198452238096
4,2007,276.404503680296,283.181546621602,1.67064519920609,1.65167904843847,2.05322917318283,2.02696310611048
1,2008,288.670467338997,290.137828036179,1.67328289228301,1.66440709472141,2.03500389132378,2.03782402675235
2,2008,288.782476762932,291.97608735508,1.65039604563313,1.63970622370947,2.02355971037595,2.01235056160089
3,2008,290.030370118681,294.990297304838,1.6465262711632,1.64119271537218,2.03136915742342,2.00538770818307
4,2008,294.995124108347,302.227221793051,1.69886722587403,1.68502888454303,2.08237286397369,2.05933570090733
1,2009,313.276953700617,315.345002801512,1.68288409165353,1.69207095030952,2.2647052578516,2.26113605048173
2,2009,327.246028294749,331.28685584695,1.79618888930758,1.79716508500628,2.51755476285115,2.50111630935688
3,2009,344.287738248846,350.331911012542,2.02225017456259,2.00827151577567,2.77935536747347,2.75830985095098
4,2009,347.426774330129,355.485485785721,2.11024051193736,2.09039218812356,2.7323136464332,2.70657903283155
1,2010,360.686222742197,362.393833837694,2.11001530172867,2.09697347749719,2.7045638890328,2.69919955363034
2,2010,361.71171281191,365.485150072629,2.09343345870546,2.07723926667769,2.70563150228365,2.69099529644165
3,2010,363.428413544494,369.414943200297,2.09493894476622,2.08013840413956,2.71304676503682,2.69451944004702
4,2010,364.465149231505,372.548563718327,2.09588475952441,2.07941976700414,2.70729121928921,2.67931392453244
1,2011,376.159170624809,377.868961458513,2.06154908511631,2.05185706880601,2.67011810674531,2.66711146693442
2,2011,377.197985012375,380.968169996526,2.05101430725556,2.04068878969801,2.6634324710837,2.6511961990769
3,2011,379.453470791217,385.196018624644,2.06723356766747,2.0533571332016,2.67468803994031,2.65200200648517
4,2011,382.989481751249,391.129664651854,2.08791654114367,2.07149156725653,2.72209533157613,2.70158272437361
1,2012,397.235212864152,398.940931623317,2.06997065057634,2.06549652894196,2.7470100644315,2.74609188034152
2,2012,400.109994584854,403.922639703676,2.07964159656771,2.06837461017118,2.77939501279375,2.76369813065764
3,2012,401.842355211566,407.799827734899,2.07696005230638,2.06353167488049,2.79946638062832,2.77222852783957
4,2012,402.698308458348,410.980601274368,2.05550171446346,2.04579160801633,2.81100157796162,2.78297920946161
1,2013,415.116971827671,416.812406737763,2.03094744476098,2.02360166729054,2.78181341773241,2.78469363079348
2,2013,418.219306236689,422.02548671545,2.04442895133973,2.03646143562654,2.8149956625333,2.80419115972215
3,2013,419.602017734391,425.607827789892,2.04279804936583,2.0290763710081,2.82030722266858,2.80107851806313
4,2013,420.827663916345,428.944146366978,2.04461004148195,2.02764247541107,2.81642148002922,2.7945609382105
1,2014,433.793690754493,435.486424072501,2.03450807658476,2.02492318946744,2.79299289640939,2.79209538651582
2,2014,434.631507685188,438.451712718731,2.02465182455309,2.01318492690127,2.78577030593377,2.7728667491787
3,2014,435.890490381224,441.779051431891,2.02221710070238,2.00705631348989,2.78531208949156,2.76075772175617
4,2014,439.674956797449,447.622349498091,2.03793736072654,2.0235189333956,2.81424113473101,2.78621756331817
1,2015,453.417342130708,455.075909095235,2.03200303115138,2.02223597105365,2.78815820159665,2.78633965590244
2,2015,455.508336161763,459.153122756753,2.04928362635231,2.03986982165872,2.7873009587209,2.77385043430301
3,2015,455.905801287059,461.630568284885,2.03790859619343,2.02900869016127,2.77864170787525,2.75710741975064
4,2015,454.799508277869,462.348603830607,2.01058307952333,1.99073255705872,2.76109892762326,2.73532812362201
1,2016,467.098625614765,468.769921908512,1.98506462997228,1.97800912856798,2.72745696857031,2.73275497856413
2,2016,468.977519593605,472.579849002355,1.99111740884317,1.9830765064472,2.7354694359833,2.72123844489775
3,2016,469.009604854711,474.540319053357,1.97287209111499,1.96706054740657,2.72780118656324,2.70313708493743
4,2016,469.796798238465,477.212655094212,1.98504794518515,1.9720506914421,2.70693588610953,2.67939019095255
1,2017,482.451909423294,484.078783681128,1.97502388517209,1.96702797440097,2.6767435564865,2.67039956250386
