origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,177.309641295419,179.190688011513,2.1016321972866,2.07759803613197,2.06675897186944,2.06775723987529
2,2001,178.574159612904,180.34410256701,2.00846692066324,1.98201356476073,2.02360370745538,2.01998609124511
3,2001,186.100572818603,187.754537194671,2.13940901412143,2.11729834447762,2.03012094488174,2.03190501166717
4,2001,186.356987683259,188.448922419098,2.03553381512411,2.04734119598753,1.99054194585674,1.99427947565752
1,2002,192.913560353749,194.775736776134,2.0821743354113,2.05648685736027,2.00455289000362,2.00595999890268
2,2002,197.011262894073,198.8727774434,2.10038299208817,2.08310273051811,1.94100530752398,1.93681011118443
3,2002,199.991975101104,201.943701458123,2.09984222917948,2.08620489718684,1.92717780840464,1.93310789287962
4,2002,200.973310467601,202.322618889504,2.02575844834805,2.00196772061234,1.91096374749701,1.90787021011811
1,2003,205.9783252751,207.754941466623,1.97316272682857,1.9504449324524,1.88562296431701,1.88371329384259
2,2003,210.870681252428,212.499802047086,1.99696088848812,1.97662534834416,1.91289023171297,1.91354796586606
3,2003,215.590994810199,217.111009810579,1.99562394378293,1.98141857327331,1.96053169056003,1.96449597669906
4,2003,220.828868729556,222.248551831412,2.05793523607262,2.03792901948961,1.99436892815028,1.99338307762877
1,2004,228.046466921314,229.850460810337,2.04200195484406,2.02525267280597,2.02044735091587,2.02073232221514
2,2004,231.737203759678,233.658352827629,2.04453938878231,2.02938507598996,2.02298917530606,2.02867626848949
3,2004,233.819889323843,235.416957435777,2.01245243586024,1.99717457701154,2.00669714311449,2.00829778098924
4,2004,238.555582018684,240.153464743424,2.06485200084549,2.05651688412119,2.01243787121738,2.01348748422263
1,2005,243.501261607133,245.268771318223,1.9874991559749,1.96970983426925,2.02054036088036,2.02053688750163
2,2005,238.478062166889,240.005903527827,1.79154962406443,1.77296379713179,1.92617280691595,1.92585867953079
3,2005,247.067174035341,248.486770789108,1.84846503147046,1.83874171028793,2.04416493807323,2.04439550777028
4,2005,246.105433453709,248.209447176573,1.77945480807152,1.7918514526845,1.97749145306237,1.9799262352112
1,2006,250.427852390003,252.066848675348,1.74461384041611,1.73006711633535,1.93844835978981,1.93876474491521
2,2006,251.965793608781,253.44842669827,1.70652671467615,1.69631413948606,1.91882776327483,1.91784909239806
3,2006,253.66877084765,255.12151920696,1.69631523504242,1.6829825240044,1.89536719297453,1.8923724165059
4,2006,256.176085024089,257.502054132889,1.6943463574721,1.68904118185367,1.87953390012047,1.87944023216956
1,2007,261.967641084298,263.864706202542,1.69310736025018,1.6884038667864,1.86011686195994,1.86029239966476
2,2007,263.627286529861,265.160107527685,1.68147163715162,1.66444862508433,1.83223911984423,1.82978843972972
3,2007,266.275120292455,267.67303392805,1.67493231780131,1.66480517301942,1.81778817743526,1.81673122047897
4,2007,269.255433141719,270.641957953383,1.69140241908416,1.68489733566629,1.80890024228025,1.80670406696499
1,2008,274.534849591861,276.1353190228,1.68643686636617,1.66794677811376,1.78206745244737,1.78105419117056
2,2008,282.109200895291,284.129152892286,1.76212499885249,1.76613893002863,1.81626687516694,1.80943219506045
3,2008,282.900986140333,284.737757961113,1.73952431509115,1.73621455742104,1.77669939180632,1.77119625737512
4,2008,287.197265238022,288.48396844889,1.71318110716519,1.7021634156826,1.83777580406454,1.83693336470145
1,2009,298.148046708603,299.936454823556,1.85120492365426,1.83615832904837,1.81484975928183,1.81336229269355
2,2009,316.553369362133,320.32443474441,2.18115770989369,2.21450225402661,1.89212320726719,1.8997021635915
3,2009,320.669237419455,324.172682191476,2.129846161313,2.148272521795,1.95091660863069,1.97139085860212
4,2009,321.329602706305,322.732646127701,2.10265417683547,2.09486684265484,1.90862140666644,1.90974851406359
1,2010,328.889877481857,330.723930218615,2.11917271957705,2.10690278288486,1.91611126201227,1.91561754654627
2,2010,331.906365046276,333.593275419655,2.08881817484713,2.07657180431899,1.92135459213938,1.92134303407829
3,2010,337.44679853088,340.981252706991,2.15980151937292,2.18541659430102,1.91423777945091,1.9303538696198
4,2010,336.964337336142,338.615027677647,2.0862611543408,2.07998430204047,1.8981887383411,1.90035169556831
1,2011,342.05245328849,343.884965439126,2.05729903853836,2.04506408195697,1.88285372141409,1.88157049735681
2,2011,346.038801578773,348.31761472693,2.08447199552707,2.08191608822801,1.86660080308295,1.87327339662235
3,2011,350.17299419552,351.869345856023,2.08769185081705,2.0800550847346,1.88082885535767,1.88535930482917
4,2011,353.729789322186,355.414908434233,2.07729749230284,2.0728535541576,1.90362468860299,1.90051891870575
1,2012,361.886857477354,363.779891779949,2.08273944827776,2.07312931345266,1.9268381812054,1.93241421400002
2,2012,366.504013846284,368.685661966925,2.08614124095211,2.07923498860277,1.9489839711876,1.95473651411151
3,2012,369.0582807248,370.7180118137,2.05427370641346,2.04385316178301,1.95899736798176,1.96072337643774
