origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cy_gamma,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd,cyandny_gamma
1,2001,135.881350094804,137.739127792903,1.98260347457151,0.352392173113294,1.95731591481985,0.802598822918206,0.79907856434276,0.353426363818806
2,2001,138.038052671153,139.796308650858,1.96438537998682,0.3511223671218,1.93788677046941,0.793246155964692,0.796441584822768,0.350729158516481
3,2001,142.983730993807,144.689240182145,2.03860570572438,0.342038184512039,2.02094466978272,0.808833379169991,0.808744742535899,0.343484926368156
4,2001,146.342037271193,148.069868812102,2.09622257020801,0.340967708745458,2.09086129083563,0.802181256254477,0.797852577320542,0.341761517863177
1,2002,152.846314191377,154.765566892493,2.10495521337926,0.340846248453993,2.08005132101415,0.823435058328372,0.826085555932753,0.341029249252089
2,2002,155.384231035471,157.216868379478,2.11742373432529,0.343704244327381,2.0972576496072,0.812261066207027,0.811890757708016,0.344210289952557
3,2002,156.793708819582,158.619141226289,2.09497004257989,0.344174726230193,2.08255548399664,0.796114802560994,0.795603544110219,0.343785072761804
4,2002,158.141161311516,159.655825717876,2.0663207413172,0.34508479054836,2.04391594789791,0.786695973666773,0.785691746746991,0.34516427474132
1,2003,161.74039213267,163.612704594979,1.99568925610721,0.342664065392415,1.97983269697237,0.785920284779298,0.786003227978923,0.343169605195555
2,2003,163.446022727406,165.319038464428,1.96939335688319,0.34402870848695,1.95443264858386,0.779191410217373,0.780715831028415,0.343856726939562
3,2003,167.017513961043,168.655543920363,1.98741157537035,0.340835960513196,1.97038040327605,0.78456098004765,0.784112556185623,0.340932060073897
4,2003,170.174310336426,171.678013110492,2.04115706568137,0.33670913266836,2.02086162323855,0.776941943341219,0.777398661780132,0.337025828279025
1,2004,176.717903210647,178.674681656345,2.06937571974365,0.339633296780326,2.04872815292764,0.78718420906392,0.786154247988015,0.339958026812719
2,2004,179.407853403639,181.203124468305,2.0384982060981,0.338353669126281,2.01778294235729,0.796829724948507,0.796202572043269,0.338191551239042
3,2004,181.172606422094,182.84236725282,2.03646942773114,0.339426749222074,2.02040972410547,0.781873537790581,0.782740303252659,0.339624184054059
4,2004,183.673680689995,185.190078833125,2.03504242927073,0.333462515089345,2.01383116872529,0.783435924356385,0.785138994662109,0.33384098002296
1,2005,187.811882197259,189.68501030043,2.01162200658369,0.332428669224504,1.99061727943673,0.779523103811846,0.777380571536552,0.332482502924782
2,2005,188.71630156511,190.504137914828,1.98155844272236,0.335430998424678,1.96651912174524,0.762071367313873,0.762014406758562,0.335797059843254
3,2005,185.184785767105,186.783025639176,1.78919582453114,0.334782757711865,1.77459862226161,0.758798846776921,0.757893738331733,0.333473722135159
4,2005,187.530053820131,188.934862198729,1.8441230782751,0.328485447779944,1.82878285486169,0.735511099231921,0.733014738127821,0.329113295745351
1,2006,191.023484099264,192.776303868578,1.73403504616755,0.328741803708641,1.71634126311146,0.761868797536863,0.762240787381814,0.329125199592513
2,2006,195.161814667656,196.878208985917,1.75552399010522,0.324792058786956,1.74098126868972,0.770673945541468,0.772030971028531,0.325076164371549
3,2006,196.245122097061,197.748457676587,1.71471237439117,0.331966677637728,1.70155364453821,0.773006948239412,0.768021430430439,0.332280794333975
4,2006,197.399764118822,198.784086247752,1.71128043170054,0.330014694897584,1.69240953805736,0.755765104612242,0.757817927480771,0.329455507470307
1,2007,201.662152066936,203.387808480724,1.68995185845727,0.331130724577991,1.67680975529884,0.758204962908236,0.757850300563192,0.330839775213592
2,2007,204.083071801337,205.843221212076,1.69259752361694,0.331475613414444,1.67989659062088,0.755129502494161,0.755231774554167,0.331753409915419
3,2007,205.803771121183,207.276962457685,1.681896695173,0.328870881116392,1.66535240245641,0.753118221348811,0.753330218215549,0.328338806083147
4,2007,206.659779842839,207.974191453399,1.66935785992904,0.333873561352673,1.6593763680878,0.738289779397187,0.737742988919939,0.334268954799712
1,2008,210.388280293476,212.15725584338,1.68274862288453,0.336012769301499,1.66803210038609,0.722110119111617,0.72271473671168,0.335994953167414
2,2008,211.696735042839,213.313728711266,1.6593058457758,0.339632570328646,1.65072311080305,0.714921870360855,0.716687967880363,0.339163002029996
3,2008,220.375507245552,222.008158684211,1.76457671348268,0.324958799067648,1.75790482089422,0.740052224481299,0.738590029597871,0.325768409285666
4,2008,222.73624301719,224.091933349937,1.71047050519015,0.337749190919062,1.69586949982555,0.76388204108115,0.763904371946656,0.33894391232827
1,2009,245.81144078418,247.636600870062,1.77425471027348,0.384743360332859,1.76722462376477,0.953062298765865,0.950857257323525,0.385886590693494
2,2009,268.913377545214,270.630043700149,1.86066205574761,0.473706839589888,1.85044571824538,1.20014658187233,1.19842454598094,0.473358764747386
3,2009,268.216630441964,269.857453609698,2.01090800526134,0.483078315181683,2.00294109246413,1.05391805494023,1.05375792107702,0.483600893749414
4,2009,275.478288797453,277.01943548112,2.11419741451837,0.488141872177643,2.10061017824319,1.0655038036926,1.06782320276139,0.488290510440552
1,2010,280.318558139749,282.290221754237,2.12034212275902,0.488308638894278,2.10012626129223,1.05706519256252,1.05670339134261,0.488012469900169
2,2010,283.780081755452,285.637642245557,2.10475105303147,0.490908744977249,2.09213165661604,1.06696581024515,1.06818944168551,0.491668736222998
3,2010,287.840010862502,289.544165336104,2.11005771281798,0.498152278015686,2.0917078225054,1.07934690968417,1.07970744317964,0.498214305463469
4,2010,288.224791671335,289.823294114124,2.0967337213323,0.500423241446167,2.08035087979495,1.05104855761274,1.04994146293025,0.500838785625358
1,2011,293.156086651193,295.100920436909,2.07160227440115,0.50295428648766,2.06147631759231,1.05505542235894,1.05499051386862,0.503040813827873
2,2011,295.394216623781,297.195090151219,2.05757867733015,0.502114238254431,2.05138956776584,1.04959782823054,1.04995267380128,0.502383914166813
3,2011,298.755450781658,300.43453839559,2.07371735819845,0.498664478566112,2.0590149892565,1.04769202118985,1.04839691167085,0.498131064659277
4,2011,301.194408503124,302.781105591457,2.09060937329344,0.495612188774117,2.07839548314721,1.03463733264583,1.03456476545799,0.495886370366103
1,2012,305.59152591459,307.557723920017,2.077151745732,0.496308858475042,2.06962651324785,1.02673602330086,1.02669194428243,0.496678080908583
2,2012,307.696548203574,309.56521480361,2.08633561659632,0.496843117301552,2.07421991077531,1.01106864516765,1.01120433123204,0.497092647878377
3,2012,309.592340872046,311.437111854422,2.07394988670945,0.495822545745728,2.07222017911868,1.00165265249676,1.00230771109894,0.496023889486114
4,2012,310.731084258835,312.580337120385,2.05218557395189,0.496648266992348,2.04527992442551,0.996234702097293,0.994701656513323,0.49607940579789
1,2013,316.785092415587,318.667915462706,2.04843067249079,0.497677545189744,2.03859758054987,1.00551710481022,1.00369203913961,0.497995584542822
2,2013,318.799582375239,320.595105997537,2.04572974838878,0.49821781697864,2.03764487894771,0.994078444989585,0.991667285177208,0.499254807207574
3,2013,321.454611771369,323.118679362213,2.04750655626282,0.497059979798873,2.03796810925547,0.988212573661223,0.990116928957443,0.496574995382201
4,2013,325.146296294929,326.801948878458,2.07712719532958,0.494430861247195,2.07332471697516,0.986052404256608,0.983836279849332,0.495218213476327
1,2014,328.122825810734,330.00777647786,2.04228410033935,0.49564905416672,2.02837984434725,0.97587846975146,0.975628855564138,0.497113071374864
2,2014,330.222387668578,332.006120307105,2.02764607138113,0.495008807081293,2.01904588506703,0.969396003289715,0.970878316769303,0.495230188023448
3,2014,332.308023939274,333.956553423513,2.02441158520471,0.495295377478155,2.01553522166435,0.965948150601866,0.96348649833477,0.49492574410061
4,2014,336.314358578838,337.844717109419,2.0454248959937,0.48660414100579,2.0389685484813,0.969414931579345,0.969059528144487,0.486469249206459
1,2015,341.12497943878,343.006522280703,2.04493546314552,0.485175401268166,2.0364254989442,0.962631429721257,0.962408117267878,0.484923415102885
2,2015,344.641921094739,346.455984609172,2.05769233513401,0.485563575853317,2.04427376671204,0.962394964044598,0.963398490673261,0.485041478805725
3,2015,346.737183670759,348.391386775221,2.04712547120315,0.48437064620786,2.0371016637717,0.956871077131998,0.959645809876005,0.483568062293591
4,2015,346.56640683861,348.061666476811,2.0141435107477,0.486599561367882,2.00530417711128,0.944010972465559,0.944538752791997,0.486873932883482
1,2016,351.402381904661,353.299715392427,2.00066376489112,0.483399694054244,1.99011946988496,0.947620720936431,0.947659910439232,0.484221235279758
2,2016,355.580561679655,357.28388756938,2.0008631066984,0.480073817558431,1.9841990001807,0.943859657520319,0.947030034020771,0.480970144591615
3,2016,357.003454162832,358.562879119599,1.97564167316778,0.480452147492213,1.9662240231703,0.944357245178963,0.944599026176274,0.480986420659014
4,2016,359.76054788073,361.244341838651,1.99779824694212,0.475358249782202,1.99167483597856,0.94660727413672,0.946670546550852,0.475861325075347
1,2017,364.04104813111,365.89954095958,1.9856067326293,0.475647395714109,1.97951638464223,0.942180397476564,0.943817296556751,0.474635407071511
2,2017,366.531834442424,368.29800976269,1.98674802607509,0.473441217149933,1.9735325515687,0.937580467132705,0.935420370683836,0.473909965004743
3,2017,368.588197647655,370.220669272403,1.97693739934519,0.472194510298239,1.96870428774833,0.935731860752145,0.934050646669965,0.471861649424333
4,2017,370.406962972786,371.874245131534,1.9661991012433,0.472584091309506,1.95395329800642,0.935094604404176,0.934902620828523,0.472218148251458
1,2018,375.479315154893,377.317745390347,1.94528710047853,0.469806425284254,1.93763693192691,0.941062959242545,0.94032267982145,0.470221931046037
2,2018,379.630269893593,381.522168763957,1.94326547741019,0.467684188922415,1.93964268193907,0.95126560756947,0.952915391282005,0.466042289726521
3,2018,381.472449447279,383.083518646557,1.92515726786243,0.464053317647124,1.91736255614132,0.951654643175835,0.952179123116169,0.464122993458059
4,2018,384.87308242503,386.33227695556,1.93785118795167,0.462021137289838,1.93092651030619,0.951287941861746,0.951007894530579,0.462135102108803
1,2019,388.892827262858,390.774118460319,1.92760623350011,0.462430499910033,1.92349176079177,0.945204441588686,0.944880393688126,0.462714797931076
2,2019,390.734744678116,392.476567670885,1.92268867917184,0.462540578840029,1.91329139979371,0.939437572230496,0.940787788616193,0.462396177103715
3,2019,394.037804354172,395.637618112593,1.92720705494861,0.459529599078905,1.91923561345901,0.939210292794655,0.941393498195697,0.45942383426344
4,2019,401.278307501866,402.778618299253,1.99356383758733,0.455096567925256,1.98969444347013,0.946068060731607,0.944937843587158,0.455470675387512
1,2020,409.762485605325,411.695164907127,2.06900745864046,0.45234900119905,2.06344580825323,0.938598939877632,0.937472368858878,0.452420968402473
2,2020,418.216604621317,436.096528270758,2.1722496032145,0.454143668172457,2.47392202621516,0.936148972602677,0.939586797588147,0.442824489214811
3,2020,466.434665493506,481.944518892062,2.5216535070963,0.519634275685205,3.05078827692897,1.19019202360254,1.09982820781897,0.507500157306441
4,2020,584.359814115998,586.979314158451,6.44209986697475,0.454286575509785,6.38445067710212,1.24005901728383,1.24589321301005,0.454389944585546
1,2021,632.510057989029,636.983814814345,10.600779597129,0.32365411541496,10.6568095334924,1.06658770342136,1.06522792373754,0.324371556373178
2,2021,656.401084504025,660.089149837386,11.204976170994,0.32372079209746,11.1783358845504,1.18459039905445,1.18519633023288,0.323801254519817
3,2021,662.074850721699,665.455346925689,11.1953677278018,0.320987875201234,11.1598197369064,1.1953235660497,1.1952293162001,0.321051280230337
