origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2008,273.705539235901,275.384810589376,1.68267379310638,1.67156703269317,1.79804188644099,1.79879447861822
2,2008,275.294468659153,276.8774594849,1.65645535302135,1.64740873456284,1.77338482464068,1.76648475664568
3,2008,283.773129910029,285.546155475039,1.75894112356023,1.75573100230605,1.80390833896557,1.80080675007362
4,2008,284.169865614491,285.661523520936,1.71074286069598,1.69903810730535,1.78066149724146,1.78129281765126
1,2009,289.923849454915,292.012521118433,1.6970442875819,1.70769419909043,1.7920158918047,1.78370139940342
2,2009,297.441902370815,299.881102889727,1.79481811970254,1.80246271973118,1.78861429323393,1.78596927677103
3,2009,313.775425590216,315.41011347614,2.01321289775681,1.99729036674841,1.91059354646226,1.91438487632294
4,2009,320.098969773375,321.621645205648,2.11301161389776,2.09806756037169,1.89691062335471,1.89690662277334
1,2010,326.47200808888,328.491545422906,2.11217688653806,2.10175446204497,1.8984353331503,1.90167770395329
2,2010,330.36321431198,332.209631364747,2.0991673167382,2.08887488543367,1.91315781935878,1.9176020778038
3,2010,333.956700330638,335.630561449114,2.09923314263254,2.08261266882185,1.91819152966661,1.91271271798499
4,2010,336.138512957959,337.637514954276,2.08969455827228,2.08136235182886,1.88907465209404,1.88770934868036
1,2011,341.141599042043,343.093719223389,2.07062305705051,2.05992818984544,1.88484369930114,1.88655046462168
2,2011,344.289007638205,346.116437649675,2.05843925532457,2.04210586994588,1.87924354548244,1.88202093326436
3,2011,347.039940846013,348.831152464588,2.0680372539637,2.05791878337132,1.85547351123216,1.85681319552593
4,2011,353.234953176411,354.736592992258,2.08922262680886,2.07576106734198,1.90007973181164,1.89479316688976
1,2012,358.611868207769,361.03366495073,2.08197960445892,2.07377397744505,1.8899274678131,1.89875719042292
2,2012,364.961708485112,367.195554239222,2.08875835999013,2.07728438999398,1.94311366153958,1.95236684594144
3,2012,368.661518060859,370.734361381986,2.07200290582267,2.06750327535499,1.95456542240502,1.95852728652952
4,2012,372.315112154003,373.967016101954,2.05049769372309,2.04714971167723,1.98462802493713,1.9797135612604
1,2013,376.79516787828,378.97830650908,2.03945649913196,2.03285305330445,1.95313723665084,1.96143795890305
2,2013,382.764837626713,384.624256977135,2.04988442270455,2.04072421458518,1.99884760775861,1.99993609098072
3,2013,386.818900829636,388.478063858087,2.04540661103397,2.032266087031,2.01284585858153,2.01238550470985
4,2013,392.161172832437,393.744486883078,2.07416230958874,2.07165005986042,2.0230197464335,2.02351342984827
1,2014,395.780612762042,397.662743111869,2.039724181974,2.02840945892763,2.00421472851085,2.0054310164119
2,2014,398.838564607858,400.657509805551,2.03311011713935,2.01934142289637,2.00135290084292,1.99854002122134
3,2014,402.37011856465,404.06520605223,2.02222645498742,2.01518395344914,2.00100366553417,2.0051529083617
4,2014,408.549313753751,410.050944019666,2.04350991838727,2.03424192985238,2.03909110339647,2.03486969200414
1,2015,414.212825407519,416.120849435446,2.0498220333969,2.03914212440737,2.02807142834828,2.02912653168593
2,2015,418.269879587089,420.067843277942,2.05468791466558,2.04855735447231,2.02632566105896,2.02823255761711
3,2015,420.908723681993,422.560059953854,2.04771451013645,2.03600812506667,2.01592372396097,2.01304318911818
4,2015,421.530273259988,422.987198083322,2.01309210165434,2.00346636909414,1.98494416696266,1.98588624721017
1,2016,426.820771485274,428.648087693931,1.99686112136849,1.98576704629553,1.98730101018856,1.98814363682346
2,2016,431.478544064219,433.181288119217,1.99505328291144,1.98937108466712,1.98297564468019,1.97661924434211
3,2016,433.284909668033,434.895174038496,1.97596517343288,1.96800199559659,1.96612630984338,1.96883185932935
4,2016,435.783183048183,437.227385023726,1.99830654563985,1.99010455988853,1.95079730693879,1.94735403924522
1,2017,440.794407835323,442.622877181693,1.98542420207365,1.97555805278334,1.94384807171773,1.94412224832108
2,2017,444.240431191594,446.018738663466,1.98564417331968,1.97623581770783,1.93376864843246,1.93637461154488
3,2017,446.725447846227,448.363746882151,1.97727400230633,1.96619144004046,1.92888566125653,1.93154533356116
4,2017,448.510510335014,449.940005583832,1.96032717432646,1.95389775183806,1.91477764144419,1.91112413721941
1,2018,453.282182437835,455.081307070954,1.94251988303665,1.93487694493662,1.90681427880478,1.90791935794438
2,2018,456.079204011246,457.817644470661,1.93879472964,1.92155751096325,1.9012972897739,1.90514973774921
3,2018,458.643636244415,460.233812922196,1.92832975933092,1.91614329557253,1.89403161577655,1.89279329418409
4,2018,462.916117890913,464.328683250302,1.9397590102035,1.92913264092757,1.89364513127091,1.89586435162604
1,2019,468.443956969137,470.236462422979,1.9333483295026,1.92082852593178,1.89814674365383,1.8972690735034
2,2019,471.523864256644,473.245339092149,1.92132021937813,1.91252682309458,1.8975303146265,1.89617696334598
3,2019,475.162542540577,476.766706972897,1.9273550743952,1.91926676708825,1.8934999192617,1.89448483071349
4,2019,483.962312894824,485.43885931372,1.99658548895811,1.98584047267084,1.91596685495212,1.91513445685294
1,2020,494.19978611461,496.055254445892,2.0638854770936,2.05585110440227,1.92106921022631,1.92059888448539
2,2020,547.245510439607,561.661813156227,2.3003936236792,2.68804265143183,2.63688575599988,2.49991111287234
3,2020,606.960045701697,624.124834665238,2.57196466495694,3.2311779605915,3.78560615456577,3.42112341542899
4,2020,667.652419664851,670.235665268061,6.2144736052971,6.2053649758242,2.54150912733659,2.53575008415263
1,2021,809.164908051048,813.377858292819,10.7328260380513,10.7799363001163,4.52565899439717,4.51683076168984
2,2021,820.569370840803,824.533605702435,11.2133614667061,11.1841031819773,4.52694353209474,4.54201658142362
3,2021,828.670465913906,832.412243419369,11.2177225107802,11.1723869210271,4.60520959212262,4.62218830190296
4,2021,840.196542970557,843.764311399451,11.3389896209855,11.3442074902903,4.76842813059381,4.76431699947685
1,2022,839.055364026773,842.502427658629,11.104838957805,11.0647362116784,4.48171981983573,4.47982556116382
2,2022,846.204596546262,849.585847003869,11.1204162192572,11.082832191724,4.51272492534138,4.5101369140741
3,2022,855.211037902939,858.536583351863,11.2372807442735,11.1983276804923,4.57565030494229,4.57456477557881
4,2022,855.989720043982,859.081837403496,11.0510447477667,11.0113698032851,4.46560635504992,4.46432869190901
1,2023,856.8439568197,860.285255391261,10.7366586147407,10.700716253938,4.31173718790264,4.31022210075493
2,2023,862.192342534344,865.53242564708,10.7132520444077,10.6782631123031,4.29753824440317,4.29503010425532
3,2023,861.585046364706,864.806189360577,10.5041833375828,10.4683687360923,4.16811674585208,4.16629006489302
4,2023,864.659362753058,867.685985799139,10.3969311234681,10.3591649256282,4.1241137388511,4.12289464272514
1,2024,871.002867249886,874.383165733644,10.2696879048722,10.2352870796435,4.09639052783987,4.09502293488225
2,2024,877.017698804107,880.32750163675,10.2680433568191,10.2362819888024,4.09833649077769,4.09675609957643
3,2024,871.153128349227,874.320632533914,9.89862120684065,9.86627715345092,3.8949727458034,3.89369701389465
4,2024,874.602044280868,877.566947896673,9.81288358723335,9.7784264961147,3.86495930830696,3.86400447351919
