target_quarter,target_year,spf_filter_cy,spf_filter_ny,origin_quarter,origin_year
2,1991,0.303701550440216,0.303701552001452,1,2001
3,1991,0.0606164993791625,0.0606164993791623,1,2001
4,1991,0.961521361097617,0.961521361097617,1,2001
1,1992,1.39059636701331,1.39059636701331,1,2001
2,1992,-0.544037027263133,-0.544037027263133,1,2001
3,1992,-0.323435055155386,-0.323435055155386,1,2001
4,1992,-0.223209809591307,-0.223209809591307,1,2001
1,1993,-0.699263726647414,-0.699263726647415,1,2001
2,1993,0.0771478088997801,0.07714780889978,1,2001
3,1993,0.304722854091266,0.304722854091266,1,2001
4,1993,0.370524353369262,0.370524353369262,1,2001
1,1994,0.999884845579446,0.999884845579446,1,2001
2,1994,0.514884051222686,0.514884051222686,1,2001
3,1994,0.677284117631438,0.677284117631438,1,2001
4,1994,0.833015874320342,0.833015874320342,1,2001
1,1995,0.603419865406485,0.603419865406485,1,2001
2,1995,0.521077942231862,0.521077942231862,1,2001
3,1995,0.101707477153301,0.101707477153301,1,2001
4,1995,0.230034734684015,0.230034734684015,1,2001
1,1996,0.243061258418487,0.243061258418487,1,2001
2,1996,0.640981001856456,0.640981001856456,1,2001
3,1996,0.564339376193535,0.564339376193535,1,2001
4,1996,0.211210047612953,0.211210047612953,1,2001
1,1997,0.176398445290316,0.176398445290315,1,2001
2,1997,1.21935274346574,1.21935274346574,1,2001
3,1997,0.718427698578128,0.718427698578128,1,2001
4,1997,0.83700619389917,0.83700619389917,1,2001
1,1998,0.849996881440851,0.849996881440851,1,2001
2,1998,0.336532506451914,0.336532506451914,1,2001
3,1998,0.536106924128355,0.536106924128355,1,2001
4,1998,0.269892288322193,0.269892288322193,1,2001
1,1999,0.760044077305477,0.760044077305478,1,2001
2,1999,0.574599011883636,0.574599011883636,1,2001
3,1999,0.960896634122599,0.960896634122599,1,2001
4,1999,0.967762421082252,0.967762421082252,1,2001
1,2000,0.916106415803086,0.916106415803086,1,2001
2,2000,0.822888159574142,0.822888159574142,1,2001
3,2000,0.676155363963371,0.676155363963371,1,2001
4,2000,2.02270984767278,2.27976902685917,1,2001
1,2001,3.05852098898771,3.34193479515767,1,2001
2,2001,3.68000767377666,3.68217003732644,1,2001
3,2001,3.99075101617114,3.52737366908702,1,2001
4,2001,4.09433213030263,3.10444460616096,1,2001
1,2002,,2.64028176426981,1,2001
2,2002,,2.36178405913513,1,2001
3,2002,,2.22253520656778,1,2001
4,2002,,2.17611892237867,1,2001
2,1991,0.257455802978548,0.257455803567486,2,2001
3,1991,0.0554417473814572,0.0554417473814572,2,2001
4,1991,0.952878044612526,0.952878044612526,2,2001
1,1992,1.436036148229,1.436036148229,2,2001
2,1992,-0.592996144164648,-0.592996144164648,2,2001
3,1992,-0.273282767954153,-0.273282767954153,2,2001
4,1992,-0.273463478464686,-0.273463478464686,2,2001
1,1993,-0.69346612841783,-0.69346612841783,2,2001
2,1993,0.0387981669762282,0.0387981669762283,2,2001
3,1993,0.390951344097545,0.390951344097545,2,2001
4,1993,0.389670922392882,0.389670922392882,2,2001
1,1994,0.8912712876604,0.8912712876604,2,2001
2,1994,0.57518221017987,0.57518221017987,2,2001
3,1994,0.730489454072369,0.730489454072369,2,2001
4,1994,0.786383469226837,0.786383469226837,2,2001
1,1995,0.582910777164747,0.582910777164747,2,2001
2,1995,0.517076162902441,0.517076162902441,2,2001
3,1995,0.0942954450475542,0.0942954450475542,2,2001
4,1995,0.25508778616774,0.25508778616774,2,2001
1,1996,0.285379632147631,0.285379632147631,2,2001
2,1996,0.548956041281534,0.548956041281534,2,2001
3,1996,0.613413391574813,0.613413391574813,2,2001
4,1996,0.172087483018646,0.172087483018646,2,2001
1,1997,0.289512852064333,0.289512852064333,2,2001
2,1997,1.15663681632938,1.15663681632938,2,2001
3,1997,0.683623310050341,0.683623310050341,2,2001
4,1997,0.888033767648921,0.888033767648921,2,2001
1,1998,0.879891129321808,0.879891129321808,2,2001
2,1998,0.32292477683411,0.32292477683411,2,2001
3,1998,0.577081228248666,0.577081228248666,2,2001
4,1998,0.256969094285653,0.256969094285653,2,2001
1,1999,0.77689196245776,0.77689196245776,2,2001
2,1999,0.545380802719109,0.545380802719109,2,2001
3,1999,1.00438108214391,1.00438108214391,2,2001
4,1999,0.990411653684342,0.990411653684342,2,2001
1,2000,0.923159430471499,0.923159430471499,2,2001
2,2000,0.757308757066411,0.757308757066411,2,2001
3,2000,0.554975946688407,0.554975946688407,2,2001
4,2000,0.704953883892312,0.704953883892312,2,2001
1,2001,2.67721968622507,3.12807417665085,2,2001
2,2001,3.86057916762472,4.057272007423,2,2001
3,2001,4.45225890832455,3.94800835809333,2,2001
4,2001,4.64948548855783,3.2557442105464,2,2001
1,2002,,2.43594054666676,2,2001
2,2002,,1.94405834833898,2,2001
3,2002,,1.69811724917509,2,2001
4,2002,,1.61613688278713,2,2001
2,1991,0.261774500729686,0.261774500870191,3,2001
3,1991,-0.00249244486449901,-0.00249244486449907,3,2001
4,1991,0.966045952628636,0.966045952628636,3,2001
1,1992,1.46600044187906,1.46600044187906,3,2001
2,1992,-0.628705939305118,-0.628705939305118,3,2001
3,1992,-0.235230076866189,-0.235230076866189,3,2001
4,1992,-0.289012806100908,-0.289012806100908,3,2001
1,1993,-0.728580070166595,-0.728580070166595,3,2001
2,1993,0.0785721748619572,0.0785721748619571,3,2001
3,1993,0.399956607611962,0.399956607611962,3,2001
4,1993,0.40267102945053,0.40267102945053,3,2001
1,1994,0.86785783404284,0.86785783404284,3,2001
2,1994,0.575026277019708,0.575026277019708,3,2001
3,1994,0.700164806966308,0.700164806966308,3,2001
4,1994,0.840907328298601,0.840907328298601,3,2001
1,1995,0.54894332707589,0.54894332707589,3,2001
2,1995,0.535448338295774,0.535448338295774,3,2001
3,1995,0.0947392561214013,0.0947392561214012,3,2001
4,1995,0.233549494005936,0.233549494005936,3,2001
1,1996,0.32918267543165,0.32918267543165,3,2001
2,1996,0.509767385207427,0.509767385207427,3,2001
3,1996,0.617901315299263,0.617901315299263,3,2001
4,1996,0.151245293813451,0.151245293813451,3,2001
1,1997,0.288503780922267,0.288503780922267,3,2001
2,1997,1.18584586388,1.18584586388,3,2001
3,1997,0.698425512394252,0.698425512394252,3,2001
