target_quarter,target_year,spf_filter_cy,spf_filter_ny,origin_quarter,origin_year
2,1994,1.84282664278237,1.84282664278237,1,2002
3,1994,2.93809189475087,2.93809189475087,1,2002
4,1994,3.38692934308438,3.38692934308438,1,2002
1,1995,2.00543866781942,2.00543866781941,1,2002
2,1995,2.71771075129092,2.71771075129092,1,2002
3,1995,0.605258348529515,0.605258348529515,1,2002
4,1995,0.725899239844985,0.725899239844985,1,2002
1,1996,0.886956546375651,0.886956546375651,1,2002
2,1996,2.71309327189351,2.71309327189351,1,2002
3,1996,2.14173184003821,2.14173184003821,1,2002
4,1996,0.804261679394936,0.804261679394936,1,2002
1,1997,1.37415590078685,1.37415590078684,1,2002
2,1997,4.48490669018675,4.48490669018675,1,2002
3,1997,2.53794313508893,2.53794313508893,1,2002
4,1997,4.19256644987249,4.19256644987249,1,2002
1,1998,3.59520478034243,3.59520478034243,1,2002
2,1998,1.6559111335777,1.6559111335777,1,2002
3,1998,2.08758882679774,2.08758882679774,1,2002
4,1998,0.486926641901332,0.486926641901332,1,2002
1,1999,3.68906050600992,3.68906050600992,1,2002
2,1999,2.52550991846712,2.52550991846712,1,2002
3,1999,4.41874542105116,4.41874542105116,1,2002
4,1999,3.94443374673268,3.94443374673268,1,2002
1,2000,3.60552915185686,3.60552915185686,1,2002
2,2000,3.55783336618241,3.55783336618241,1,2002
3,2000,1.65103910582047,1.65103910582047,1,2002
4,2000,2.35250056722371,2.35250056722371,1,2002
1,2001,2.32500340291779,2.32500340291779,1,2002
2,2001,0.25253234185534,0.252532341855339,1,2002
3,2001,0.496624005674785,0.496624005674785,1,2002
4,2001,1.10550995149589,1.01191901922146,1,2002
1,2002,1.31657496880589,1.20323213061987,1,2002
2,2002,1.59031535210564,1.56084087934157,1,2002
3,2002,2.18502835390527,2.33498880538494,1,2002
4,2002,1.83249979329471,2.3554951723825,1,2002
1,2003,,2.68066950670453,1,2002
2,2003,,2.87577410729775,1,2002
3,2003,,2.97332640759436,1,2002
4,2003,,3.00584384102656,1,2002
2,1991,0.777490005750684,0.777503247183399,2,2002
3,1991,0.225689915502471,0.225689915502469,2,2002
4,1991,3.71561726558081,3.71561726558081,2,2002
1,1992,6.01893356468819,6.01893356468819,2,2002
2,1992,-2.81194330843926,-2.81194330843926,2,2002
3,1992,-0.770033722316832,-0.770033722316832,2,2002
4,1992,-0.936530950474158,-0.936530950474157,2,2002
1,1993,-2.8379240061918,-2.83792400619181,2,2002
2,1993,0.0324479751942826,0.0324479751942826,2,2002
3,1993,1.83991390890552,1.83991390890552,2,2002
4,1993,1.51358535541912,1.51358535541912,2,2002
1,1994,3.60233648005317,3.60233648005317,2,2002
2,1994,1.86559523521346,1.86559523521346,2,2002
3,1994,2.88508884116343,2.88508884116343,2,2002
4,1994,3.43945734810545,3.43945734810545,2,2002
1,1995,1.99937686420095,1.99937686420095,2,2002
2,1995,2.72954032024495,2.72954032024495,2,2002
3,1995,0.558504595099341,0.558504595099341,2,2002
4,1995,0.744095366510211,0.744095366510211,2,2002
1,1996,0.780341221206849,0.780341221206848,2,2002
2,1996,2.85991541894535,2.85991541894535,2,2002
3,1996,2.10998531818669,2.10998531818669,2,2002
4,1996,0.885786834255153,0.885786834255153,2,2002
1,1997,1.23804014289482,1.23804014289481,2,2002
2,1997,4.52495430723028,4.52495430723028,2,2002
3,1997,2.5092033556706,2.5092033556706,2,2002
4,1997,4.33538722378975,4.33538722378974,2,2002
1,1998,3.53989334836493,3.53989334836493,2,2002
2,1998,1.57094190546569,1.57094190546569,2,2002
3,1998,2.02485233533483,2.02485233533483,2,2002
4,1998,0.64557208309448,0.645572083094481,2,2002
1,1999,3.66898844239227,3.66898844239227,2,2002
2,1999,2.35397182857779,2.35397182857779,2,2002
3,1999,4.45215706398308,4.45215706398308,2,2002
4,1999,4.16833169045137,4.16833169045137,2,2002
1,2000,3.47137380775711,3.47137380775711,2,2002
2,2000,3.49191228614774,3.49191228614774,2,2002
3,2000,1.62286699920469,1.62286699920469,2,2002
4,2000,2.6009432289396,2.6009432289396,2,2002
1,2001,2.05083219419673,2.05083219419673,2,2002
2,2001,0.288494506647407,0.288494506647408,2,2002
3,2001,0.757582858574812,0.757582858574812,2,2002
4,2001,-0.660316880827817,-0.660316880827816,2,2002
1,2002,1.30903465558947,1.36056793935073,2,2002
2,2002,2.16054400053805,2.18908456932171,2,2002
3,2002,3.03514988144142,2.98314542041677,2,2002
4,2002,3.18963932279091,3.00167176566378,2,2002
1,2003,,2.72927813962264,2,2002
2,2003,,2.56584196399795,2,2002
3,2003,,2.48412387618561,2,2002
4,2003,,2.45688451358149,2,2002
2,1991,0.667291044617367,0.66768533447494,3,2002
3,1991,0.306184198387239,0.306184198387238,3,2002
4,1991,3.54926970265108,3.54926970265108,3,2002
1,1992,5.99779741645703,5.99779741645703,3,2002
2,1992,-2.85420737178148,-2.85420737178148,3,2002
3,1992,-0.45906078336696,-0.45906078336696,3,2002
4,1992,-0.950638774360656,-0.950638774360657,3,2002
1,1993,-3.0240936913276,-3.0240936913276,3,2002
2,1993,0.178850920303453,0.178850920303453,3,2002
3,1993,1.90925973917375,1.90925973917375,3,2002
4,1993,1.46421617396748,1.46421617396748,3,2002
1,1994,3.45342580787114,3.45342580787114,3,2002
2,1994,2.07736416364273,2.07736416364273,3,2002
3,1994,2.94263239608419,2.94263239608419,3,2002
4,1994,3.44290711466555,3.44290711466555,3,2002
1,1995,1.85697704427168,1.85697704427168,3,2002
2,1995,2.56535102147619,2.56535102147619,3,2002
3,1995,0.752675748222509,0.752675748222509,3,2002
4,1995,0.988278789111275,0.988278789111274,3,2002
1,1996,0.537155187826954,0.537155187826954,3,2002
2,1996,2.82662062212806,2.82662062212806,3,2002
3,1996,2.15523863275591,2.15523863275591,3,2002
4,1996,0.835145577286079,0.835145577286078,3,2002
1,1997,1.30502380744921,1.30502380744921,3,2002
2,1997,4.46873552964069,4.46873552964069,3,2002
3,1997,2.52134936572452,2.52134936572452,3,2002
4,1997,4.30342612208166,4.30342612208166,3,2002
1,1998,3.30733470002604,3.30733470002604,3,2002
2,1998,1.75028353311579,1.75028353311579,3,2002
3,1998,2.1789257400268,2.1789257400268,3,2002
4,1998,0.839328696405639,0.839328696405639,3,2002
1,1999,3.31138388193228,3.31138388193228,3,2002
2,1999,2.57883287392817,2.57883287392817,3,2002
3,1999,4.84087533194024,4.84087533194024,3,2002
4,1999,4.16247388400284,4.16247388400284,3,2002
1,2000,3.70303378882957,3.70303378882957,3,2002
2,2000,3.56384715335505,3.56384715335505,3,2002
3,2000,1.66434112720715,1.66434112720715,3,2002
4,2000,2.78226191301132,2.78226191301132,3,2002
1,2001,2.03645957584742,2.03645957584742,3,2002
2,2001,0.123589630967458,0.123589630967458,3,2002
3,2001,0.393459944241004,0.393459944241004,3,2002
4,2001,-1.15449083883461,-1.15449083883461,3,2002
1,2002,0.871087304173602,0.871087304173601,3,2002
2,2002,2.53145120355726,2.68376933137861,3,2002
3,2002,3.52868816474511,3.49694625310015,3,2002
4,2002,3.61523771413856,3.22052295801206,3,2002
1,2003,,2.66440010879066,3,2002
2,2003,,1.88408028598484,3,2002
3,2003,,1.49392037458192,3,2002
4,2003,,1.36386707078095,3,2002
2,1991,0.607594871862181,0.607610796727843,4,2002
3,1991,0.0836117815028459,0.0836117815028459,4,2002
4,1991,3.61804415517151,3.61804415517151,4,2002
1,1992,5.8793902782831,5.8793902782831,4,2002
2,1992,-2.62666452122355,-2.62666452122354,4,2002
3,1992,-0.546466672417323,-0.546466672417322,4,2002
4,1992,-0.725766871994915,-0.725766871994916,4,2002
1,1993,-3.15681221590003,-3.15681221590003,4,2002
2,1993,0.237570472707205,0.237570472707205,4,2002
3,1993,1.66410641550967,1.66410641550967,4,2002
4,1993,1.57998932792636,1.57998932792636,4,2002
1,1994,3.3871397463765,3.3871397463765,4,2002
2,1994,2.19380037143457,2.19380037143457,4,2002
3,1994,2.93210432307678,2.93210432307678,4,2002
4,1994,3.45730011421375,3.45730011421375,4,2002
1,1995,1.77094457775337,1.77094457775338,4,2002
2,1995,2.56818889106962,2.56818889106962,4,2002
3,1995,0.856135151610049,0.85613515161005,4,2002
4,1995,0.977816676388255,0.977816676388254,4,2002
1,1996,0.485973311548271,0.485973311548273,4,2002
2,1996,2.81518079667107,2.81518079667107,4,2002
3,1996,2.22324799912992,2.22324799912992,4,2002
4,1996,0.762095992150824,0.762095992150824,4,2002
1,1997,1.26672231784526,1.26672231784526,4,2002
2,1997,4.51657681923865,4.51657681923865,4,2002
3,1997,2.62711197964616,2.62711197964616,4,2002
4,1997,4.20162610169879,4.20162610169879,4,2002
1,1998,3.31635061646964,3.31635061646964,4,2002
2,1998,1.57135994170547,1.57135994170548,4,2002
3,1998,2.26976557395602,2.26976557395602,4,2002
4,1998,1.19869291015544,1.19869291015544,4,2002
1,1999,3.30661004054929,3.30661004054928,4,2002
2,1999,2.17536995105485,2.17536995105485,4,2002
3,1999,5.26349703938161,5.2634970393816,4,2002
4,1999,4.54149394751691,4.54149394751691,4,2002
1,2000,3.31864532175232,3.31864532175232,4,2002
2,2000,3.44350359552477,3.44350359552477,4,2002
3,2000,1.60348148430327,1.60348148430327,4,2002
4,2000,2.6360078233264,2.6360078233264,4,2002
1,2001,2.04880247153765,2.04880247153765,4,2002
2,2001,0.152702882643929,0.15270288264393,4,2002
3,2001,0.653891626050895,0.653891626050895,4,2002
4,2001,-1.15549315344257,-1.15549315344257,4,2002
1,2002,1.42688514205365,1.42688514205365,4,2002
2,2002,1.36578692645493,1.36578692645493,4,2002
3,2002,1.56834519060441,1.57852068348041,4,2002
4,2002,1.87122678053319,1.84969895424284,4,2002
1,2003,,2.14784934509089,4,2002
2,2003,,2.00002163030703,4,2002
3,2003,,1.44133176218787,4,2002
4,2003,,1.25510180614816,4,2002
2,1991,0.667227950910319,0.667925928019138,1,2003
3,1991,0.0901064604855507,0.0901064604855517,1,2003
4,1991,3.62420817979585,3.62420817979585,1,2003
1,1992,5.80768287763365,5.80768287763365,1,2003
2,1992,-2.53762417943673,-2.53762417943672,1,2003
3,1992,-0.589066339022293,-0.589066339022293,1,2003
4,1992,-0.794743857885194,-0.794743857885194,1,2003
1,1993,-3.0715418575637,-3.0715418575637,1,2003
2,1993,0.225807530751365,0.225807530751365,1,2003
3,1993,1.64351033033565,1.64351033033565,1,2003
4,1993,1.52643065312983,1.52643065312983,1,2003
1,1994,3.40471670205385,3.40471670205385,1,2003
2,1994,2.26883938067859,2.26883938067859,1,2003
3,1994,2.93662878963026,2.93662878963026,1,2003
4,1994,3.34691549666741,3.34691549666741,1,2003
1,1995,2.01263585975826,2.01263585975826,1,2003
2,1995,2.32534015365153,2.32534015365153,1,2003
3,1995,0.894136657982503,0.894136657982503,1,2003
4,1995,0.803932516126293,0.803932516126294,1,2003
1,1996,0.724772854483868,0.724772854483869,1,2003
2,1996,2.65033236331005,2.65033236331005,1,2003
3,1996,2.30179056944864,2.30179056944864,1,2003
4,1996,0.8823038400956,0.8823038400956,1,2003
1,1997,1.13635672756449,1.13635672756449,1,2003
2,1997,4.51583540291922,4.51583540291922,1,2003
3,1997,2.69060599960511,2.69060599960511,1,2003
4,1997,4.22074774407393,4.22074774407393,1,2003
1,1998,3.29212528831273,3.29212528831273,1,2003
2,1998,1.54608539630139,1.54608539630139,1,2003
3,1998,2.32435024949886,2.32435024949886,1,2003
4,1998,1.28156707858373,1.28156707858373,1,2003
1,1999,3.38908956625623,3.38908956625623,1,2003
2,1999,2.15872922899629,2.15872922899629,1,2003
3,1999,5.32789670063329,5.32789670063329,1,2003
4,1999,4.38336652673523,4.38336652673523,1,2003
1,2000,3.5635552466752,3.5635552466752,1,2003
2,2000,3.29415245323805,3.29415245323805,1,2003
3,2000,1.52456156036294,1.52456156036294,1,2003
4,2000,2.57858522032781,2.57858522032781,1,2003
1,2001,2.07671028998448,2.07671028998448,1,2003
2,2001,0.00360412451885228,0.00360412451885273,1,2003
3,2001,0.729189350328352,0.729189350328352,1,2003
4,2001,-0.976146818070256,-0.976146818070255,1,2003
1,2002,1.65740257690419,1.65740257690419,1,2003
2,2002,1.34516695428022,1.34516695428022,1,2003
3,2002,1.33087299458941,1.33087299458941,1,2003
4,2002,1.50331966215611,1.36532172527238,1,2003
1,2003,1.43116778027559,1.2655868650827,1,2003
2,2003,1.50184959335739,1.46108726872276,1,2003
3,2003,1.64202014693127,1.86645995532595,1,2003
4,2003,1.1719180479201,1.92213615892123,1,2003
1,2004,,2.37541846989103,1,2003
2,2004,,2.6473878564729,1,2003
3,2004,,2.78337254976384,1,2003
4,2004,,2.82870078086082,1,2003
2,1991,0.662086130027139,0.662095742239967,2,2003
3,1991,0.10719872286542,0.107198722865421,2,2003
4,1991,3.61150841305884,3.61150841305884,2,2003
1,1992,5.81065426800631,5.81065426800631,2,2003
2,1992,-2.5503035659349,-2.5503035659349,2,2003
3,1992,-0.569569956135197,-0.569569956135197,2,2003
4,1992,-0.797734029685127,-0.797734029685127,2,2003
1,1993,-3.06350742607352,-3.06350742607352,2,2003
2,1993,0.201849786532438,0.201849786532438,2,2003
3,1993,1.67076383277862,1.67076383277862,2,2003
4,1993,1.49377188837201,1.49377188837201,2,2003
1,1994,3.41744168619424,3.41744168619424,2,2003
2,1994,2.28449578704559,2.28449578704559,2,2003
3,1994,2.91184575999728,2.91184575999728,2,2003
4,1994,3.36729425891873,3.36729425891873,2,2003
1,1995,2.01696049753626,2.01696049753626,2,2003
2,1995,2.33012645657373,2.33012645657373,2,2003
3,1995,0.893099384687846,0.893099384687846,2,2003
4,1995,0.840839103229918,0.840839103229918,2,2003
1,1996,0.688879807518151,0.68887980751815,2,2003
2,1996,2.64253195708866,2.64253195708866,2,2003
3,1996,2.30963535450863,2.30963535450863,2,2003
4,1996,0.902997582425602,0.902997582425601,2,2003
1,1997,1.12091264210641,1.12091264210641,2,2003
2,1997,4.51922831462348,4.51922831462348,2,2003
3,1997,2.69508832329282,2.69508832329282,2,2003
4,1997,4.22319369515163,4.22319369515163,2,2003
1,1998,3.23656386715965,3.23656386715965,2,2003
2,1998,1.55418894213297,1.55418894213297,2,2003
3,1998,2.33656427032545,2.33656427032545,2,2003
4,1998,1.28563297544471,1.28563297544471,2,2003
1,1999,3.35852928776432,3.35852928776432,2,2003
2,1999,2.16988051129676,2.16988051129676,2,2003
3,1999,5.36113576350736,5.36113576350736,2,2003
4,1999,4.32558034449801,4.32558034449801,2,2003
1,2000,3.65056242144108,3.65056242144108,2,2003
2,2000,3.28090443766098,3.28090443766098,2,2003
3,2000,1.73604020732794,1.73604020732794,2,2003
4,2000,2.40267335448872,2.40267335448872,2,2003
1,2001,2.21309050353962,2.21309050353962,2,2003
2,2001,-0.0373905785937319,-0.0373905785937336,2,2003
3,2001,0.574680267060756,0.574680267060756,2,2003
4,2001,-0.903051255713049,-0.903051255713052,2,2003
1,2002,1.56427636927152,1.56427636927152,2,2003
2,2002,1.31103400431281,1.31103400431281,2,2003
3,2002,1.56915219567277,1.56915219567277,2,2003
4,2002,0.67982324380218,0.67982324380218,2,2003
1,2003,0.529587529621353,0.502860228498622,2,2003
2,2003,0.840520319892806,0.827860323027163,2,2003
3,2003,1.47406041697109,1.49938775229298,2,2003
4,2003,1.92789723776924,2.02225147052615,2,2003
1,2004,,2.15129306434128,2,2003
2,2004,,2.22871802063036,2,2003
3,2004,,2.2674304987749,2,2003
4,2004,,2.28033465815641,2,2003
2,1991,0.665193033767257,0.66482871459916,3,2003
3,1991,0.0530630556513375,0.0530630556513366,3,2003
4,1991,3.63603450103813,3.63603450103813,3,2003
1,1992,5.87671484707535,5.87671484707535,3,2003
2,1992,-2.63457834356004,-2.63457834356004,3,2003
3,1992,-0.528222963846947,-0.528222963846947,3,2003
4,1992,-0.837194098036798,-0.837194098036798,3,2003
1,1993,-2.99276584220347,-2.99276584220347,3,2003
2,1993,0.0806831367059062,0.0806831367059062,3,2003
3,1993,1.82048086998403,1.82048086998403,3,2003
4,1993,1.39204251337042,1.39204251337042,3,2003
1,1994,3.38244782777244,3.38244782777244,3,2003
2,1994,2.39589506499676,2.39589506499676,3,2003
3,1994,2.83133841037806,2.83133841037806,3,2003
4,1994,3.46221215821649,3.46221215821649,3,2003
1,1995,1.97702639926309,1.97702639926309,3,2003
2,1995,2.30520798808505,2.30520798808505,3,2003
3,1995,0.931404891038423,0.931404891038423,3,2003
4,1995,0.771497220763684,0.771497220763684,3,2003
1,1996,0.830870715667609,0.830870715667609,3,2003
2,1996,2.47648348408296,2.47648348408296,3,2003
3,1996,2.31237439127119,2.31237439127119,3,2003
4,1996,0.959839050563293,0.959839050563293,3,2003
1,1997,1.04743535399277,1.04743535399277,3,2003
2,1997,4.70585273571558,4.70585273571558,3,2003
3,1997,2.5726669449146,2.5726669449146,3,2003
4,1997,4.22823013885052,4.22823013885052,3,2003
1,1998,3.27851687194112,3.27851687194112,3,2003
2,1998,1.59032098687863,1.59032098687863,3,2003
3,1998,2.23896357194273,2.23896357194273,3,2003
4,1998,1.22581878458201,1.22581878458201,3,2003
1,1999,3.52160423593368,3.52160423593368,3,2003
2,1999,2.18645894188847,2.18645894188847,3,2003
3,1999,5.2505647250295,5.2505647250295,3,2003
4,1999,4.32329012708403,4.32329012708403,3,2003
1,2000,3.85516062526246,3.85516062526246,3,2003
2,2000,3.20328714534273,3.20328714534273,3,2003
3,2000,1.49947549776155,1.49947549776155,3,2003
4,2000,2.53221302620594,2.53221302620594,3,2003
