target_quarter,target_year,spf_filter_cy,spf_filter_ny,origin_quarter,origin_year
2,1991,1.12384132543095,1.12384132543095,1,2001
3,1991,0.134704883392822,0.134704883392822,1,2001
4,1991,3.38051563436741,3.38051563436741,1,2001
1,1992,6.45892265514567,6.45892265514567,1,2001
2,1992,-2.39835653912332,-2.39835653912331,1,2001
3,1992,-1.4058829426451,-1.4058829426451,1,2001
4,1992,-1.03930645228429,-1.03930645228429,1,2001
1,1993,-2.48722497551369,-2.48722497551369,1,2001
2,1993,0.261585554797206,0.261585554797206,1,2001
3,1993,1.07745753590149,1.07745753590149,1,2001
4,1993,1.71488962413158,1.71488962413158,1,2001
1,1994,4.03510399010705,4.03510399010705,1,2001
2,1994,1.96530724927766,1.96530724927766,1,2001
3,1994,2.64558865235922,2.64558865235922,1,2001
4,1994,3.65476389547685,3.65476389547685,1,2001
1,1995,2.53235273036725,2.53235273036725,1,2001
2,1995,1.82873469737295,1.82873469737295,1,2001
3,1995,0.314341194141732,0.314341194141732,1,2001
4,1995,1.00606940099812,1.00606940099812,1,2001
1,1996,1.04061681177248,1.04061681177248,1,2001
2,1996,2.59022703151404,2.59022703151404,1,2001
3,1996,2.35233068526104,2.35233068526104,1,2001
4,1996,0.642050914407721,0.642050914407721,1,2001
1,1997,0.626060319585409,0.626060319585409,1,2001
2,1997,5.16869805980198,5.16869805980198,1,2001
3,1997,3.07695105613279,3.07695105613279,1,2001
4,1997,3.25790249169673,3.25790249169673,1,2001
1,1998,3.10510116834875,3.10510116834875,1,2001
2,1998,1.74210094258378,1.74210094258378,1,2001
3,1998,2.22492370023901,2.22492370023901,1,2001
4,1998,0.937577295332836,0.937577295332837,1,2001
1,1999,2.95530720786368,2.95530720786368,1,2001
2,1999,2.38759912588513,2.38759912588513,1,2001
3,1999,4.07044578157292,4.07044578157292,1,2001
4,1999,3.83010038943159,3.83010038943159,1,2001
1,2000,3.63961695105834,3.63961695105834,1,2001
2,2000,3.56902267910186,3.56902267910186,1,2001
3,2000,2.64981588182456,2.64981588182456,1,2001
4,2000,2.66482706270387,2.642304225704,1,2001
1,2001,2.67637412491873,2.65153043265986,1,2001
2,2001,2.68330236224764,2.68307379038425,1,2001
3,2001,2.6867664809121,2.72729131844273,1,2001
4,2001,2.68792118713358,2.77454003640083,1,2001
1,2002,,2.81517696382408,1,2001
2,2002,,2.83955912027804,1,2001
3,2002,,2.85175019850501,1,2001
4,2002,,2.85581389124734,1,2001
2,1991,1.12498016109216,1.12498016162488,2,2001
3,1991,0.148815841229365,0.148815841229367,2,2001
4,1991,3.87301470725134,3.87301470725134,2,2001
1,1992,5.95594093058896,5.95594093058895,2,2001
2,1992,-2.45561850958964,-2.45561850958964,2,2001
3,1992,-1.05851591465951,-1.05851591465951,2,2001
4,1992,-1.12472806440553,-1.12472806440553,2,2001
1,1993,-2.72660949136439,-2.72660949136438,2,2001
2,1993,0.162038884735183,0.162038884735183,2,2001
3,1993,1.57649647215792,1.57649647215792,2,2001
4,1993,1.62923287945829,1.62923287945829,2,2001
1,1994,3.59586130502141,3.59586130502141,2,2001
2,1994,2.2504675990455,2.2504675990455,2,2001
3,1994,2.98757229601374,2.98757229601374,2,2001
4,1994,3.18368938526112,3.18368938526112,2,2001
1,1995,2.28350917833167,2.28350917833167,2,2001
2,1995,2.17301888543982,2.17301888543981,2,2001
3,1995,0.382008238114961,0.382008238114962,2,2001
4,1995,1.02750689639974,1.02750689639974,2,2001
1,1996,1.16946291942803,1.16946291942803,2,2001
2,1996,2.15011642939214,2.15011642939214,2,2001
3,1996,2.50193949805644,2.50193949805644,2,2001
4,1996,0.632818857244355,0.632818857244355,2,2001
1,1997,1.13490336842408,1.13490336842408,2,2001
2,1997,4.75635876569991,4.75635876569991,2,2001
3,1997,2.84976929426788,2.84976929426788,2,2001
4,1997,3.58184983691825,3.58184983691825,2,2001
1,1998,3.8009913844905,3.8009913844905,2,2001
2,1998,1.3395867391635,1.3395867391635,2,2001
3,1998,2.33251961747425,2.33251961747425,2,2001
4,1998,0.944886278737344,0.944886278737345,2,2001
1,1999,3.25148316482584,3.25148316482584,2,2001
2,1999,2.11810759070918,2.11810759070918,2,2001
3,1999,4.12102083953767,4.12102083953767,2,2001
4,1999,4.03884030982378,4.03884030982378,2,2001
1,2000,3.77528860696574,3.77528860696574,2,2001
2,2000,3.1226687751984,3.1226687751984,2,2001
3,2000,2.27915682084887,2.27915682084887,2,2001
4,2000,2.68168566946252,2.68168566946252,2,2001
1,2001,2.50752220777799,2.42331251390265,2,2001
2,2001,2.40302413076728,2.36617331031002,2,2001
3,2001,2.35077509226192,2.44466508792041,2,2001
4,2001,2.33335874609346,2.59318487596964,2,2001
1,2002,,2.74612970369352,2,2001
2,2002,,2.83789660032784,2,2001
3,2002,,2.88378004864501,2,2001
4,2002,,2.89907453141739,2,2001
2,1991,1.08135113727688,1.08135113756724,3,2001
3,1991,-0.0169395832674164,-0.016939583267418,3,2001
4,1991,3.86028875985958,3.86028875985958,3,2001
1,1992,6.01759821926522,6.01759821926522,3,2001
2,1992,-2.48899087981659,-2.48899087981659,3,2001
3,1992,-0.908697812907111,-0.908697812907111,3,2001
4,1992,-1.14652181647289,-1.14652181647289,3,2001
1,1993,-2.86109101661087,-2.86109101661087,3,2001
2,1993,0.301059793002567,0.301059793002567,3,2001
3,1993,1.54294792637655,1.54294792637655,3,2001
4,1993,1.62932190995664,1.62932190995664,3,2001
1,1994,3.61471200474432,3.61471200474432,3,2001
2,1994,2.22191706702244,2.22191706702244,3,2001
3,1994,2.85778965287489,2.85778965287489,3,2001
4,1994,3.38045585698541,3.38045585698541,3,2001
1,1995,2.21457864675907,2.21457864675907,3,2001
2,1995,2.18009776647807,2.18009776647807,3,2001
3,1995,0.413072824375704,0.413072824375704,3,2001
4,1995,0.922298218968831,0.922298218968831,3,2001
1,1996,1.32240040106226,1.32240040106226,3,2001
2,1996,2.01469288041298,2.01469288041298,3,2001
3,1996,2.53722220976198,2.53722220976198,3,2001
4,1996,0.601959944668585,0.601959944668584,3,2001
1,1997,1.15716726294,1.15716726294,3,2001
2,1997,4.832350331747,4.832350331747,3,2001
3,1997,2.75135947650118,2.75135947650118,3,2001
4,1997,3.62429539138061,3.62429539138061,3,2001
1,1998,3.83512185520549,3.83512185520549,3,2001
2,1998,1.373338851907,1.373338851907,3,2001
3,1998,2.24435213020706,2.24435213020706,3,2001
4,1998,0.882114399433443,0.882114399433443,3,2001
1,1999,3.41209063640835,3.41209063640835,3,2001
2,1999,2.07100897825991,2.07100897825991,3,2001
3,1999,4.01443095623535,4.01443095623535,3,2001
4,1999,4.0920859996628,4.0920859996628,3,2001
1,2000,3.75637945658089,3.75637945658089,3,2001
2,2000,3.17804551457606,3.17804551457606,3,2001
3,2000,2.36536613610974,2.36536613610974,3,2001
4,2000,2.42528734565577,2.42528734565577,3,2001
1,2001,2.35745927445967,2.35745927445967,3,2001
2,2001,1.47593706733324,1.1132986223917,3,2001
3,2001,1.03517596377002,1.11274491896284,3,2001
4,2001,0.888255595915611,1.82287649127336,3,2001
1,2002,,2.71077166642354,3,2001
2,2002,,3.24350877151365,3,2001
3,2002,,3.5098773240587,3,2001
4,2002,,3.59866684157372,3,2001
2,1991,0.826895509254677,0.82689550955829,4,2001
3,1991,0.230060490920181,0.230060490920181,4,2001
4,1991,3.72589521448536,3.72589521448536,4,2001
1,1992,6.03463816090324,6.03463816090324,4,2001
2,1992,-2.80754843857051,-2.80754843857051,4,2001
3,1992,-0.664829897832187,-0.664829897832187,4,2001
4,1992,-1.28048891377872,-1.28048891377872,4,2001
1,1993,-2.67508180764632,-2.67508180764632,4,2001
2,1993,0.13180414926246,0.13180414926246,4,2001
3,1993,1.85337563765786,1.85337563765786,4,2001
4,1993,1.31147933649682,1.31147933649682,4,2001
1,1994,3.61072844414394,3.61072844414394,4,2001
2,1994,1.97302501710628,1.97302501710628,4,2001
3,1994,2.99321426262205,2.99321426262205,4,2001
4,1994,3.48303183078535,3.48303183078535,4,2001
1,1995,1.96485389324383,1.96485389324383,4,2001
2,1995,2.72692324144741,2.72692324144741,4,2001
3,1995,0.49370221110423,0.49370221110423,4,2001
4,1995,0.57370259011964,0.57370259011964,4,2001
1,1996,1.12832360921509,1.12832360921509,4,2001
2,1996,2.54427374009882,2.54427374009882,4,2001
3,1996,2.20632456491232,2.20632456491232,4,2001
4,1996,0.806562515820142,0.806562515820142,4,2001
1,1997,1.22140924010326,1.22140924010326,4,2001
2,1997,4.56556006164524,4.56556006164524,4,2001
3,1997,2.73852610796739,2.73852610796739,4,2001
4,1997,4.03637234912262,4.03637234912262,4,2001
1,1998,3.54857143052616,3.54857143052616,4,2001
2,1998,1.60432316259735,1.60432316259735,4,2001
3,1998,2.09753788214615,2.09753788214615,4,2001
4,1998,0.64364517487383,0.64364517487383,4,2001
1,1999,3.6614354259018,3.6614354259018,4,2001
2,1999,2.277791914628,2.277791914628,4,2001
3,1999,4.51125156113943,4.51125156113943,4,2001
4,1999,3.93194926611447,3.93194926611447,4,2001
1,2000,3.68578388969572,3.68578388969572,4,2001
2,2000,3.37183655789,3.37183655789,4,2001
3,2000,1.8733580142565,1.8733580142565,4,2001
4,2000,2.48658105516149,2.48658105516149,4,2001
1,2001,1.99771693451605,1.99771693451605,4,2001
2,2001,0.344061185137323,0.344061185137323,4,2001
3,2001,0.154112426930177,-0.124583222554606,4,2001
4,2001,0.090796174194462,0.65215543467482,4,2001
1,2002,,1.81834725941657,4,2001
2,2002,,2.51806235426163,4,2001
3,2002,,2.86791990168415,4,2001
4,2002,,2.98453908415833,4,2001
2,1991,0.786385002672982,0.786385002418832,1,2002
3,1991,0.288195043804129,0.28819504380413,1,2002
4,1991,3.69325564874532,3.69325564874532,1,2002
1,1992,5.97145724898835,5.97145724898836,1,2002
2,1992,-2.79774822990261,-2.79774822990261,1,2002
3,1992,-0.723737344476427,-0.723737344476427,1,2002
4,1992,-0.948044383700275,-0.948044383700275,1,2002
1,1993,-2.87990289662321,-2.87990289662321,1,2002
2,1993,0.0643690235962784,0.0643690235962784,1,2002
3,1993,1.82521421678954,1.82521421678954,1,2002
4,1993,1.54027352980426,1.54027352980426,1,2002
1,1994,3.58471206957427,3.58471206957427,1,2002
2,1994,1.84282664278237,1.84282664278237,1,2002
3,1994,2.93809189475087,2.93809189475087,1,2002
4,1994,3.38692934308438,3.38692934308438,1,2002
1,1995,2.00543866781941,2.00543866781941,1,2002
2,1995,2.71771075129093,2.71771075129093,1,2002
3,1995,0.605258348529514,0.605258348529513,1,2002
4,1995,0.725899239844985,0.725899239844985,1,2002
1,1996,0.88695654637565,0.88695654637565,1,2002
2,1996,2.71309327189351,2.71309327189351,1,2002
3,1996,2.14173184003821,2.14173184003821,1,2002
4,1996,0.804261679394935,0.804261679394935,1,2002
1,1997,1.37415590078684,1.37415590078684,1,2002
2,1997,4.48490669018675,4.48490669018675,1,2002
3,1997,2.53794313508893,2.53794313508893,1,2002
4,1997,4.19256644987249,4.19256644987249,1,2002
1,1998,3.59520478034243,3.59520478034243,1,2002
