origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,cy_rw_us_sd,cyandny_rw_us_sd
1,2001,183.455390678492,185.097707808494,2.07265278920033,2.05322837494647,2.0342405360292,2.03428454363746
2,2001,182.622987052313,185.957778958267,1.99120111394916,1.96581398966759,2.00589114597472,1.98375147146695
3,2001,188.91838839199,194.072386715789,2.13270456310531,2.10073860410781,2.06205324708803,2.02638529591348
4,2001,189.993011699213,197.71304331801,2.03265745987321,2.03018019725592,2.16935497998037,2.12277404136225
1,2002,201.57010562294,203.200890681147,2.0499504028855,2.02944585752167,2.11006055825403,2.09939419519065
2,2002,206.365095056814,209.938838400312,2.08837363704543,2.07169797343469,2.16288772481462,2.14290251491961
3,2002,207.180070189095,212.765531377696,2.09089072607291,2.07201369037661,2.14866787563808,2.11544009707288
4,2002,206.921971739506,214.242478885279,2.02629621541311,1.99020934857345,2.16584243450991,2.13636578505903
1,2003,219.018462258963,220.590316073026,1.95681809864808,1.93708601055475,2.14976742338198,2.14698860390401
2,2003,221.966876196672,225.661324875513,1.99071687884684,1.97163800985105,2.19331301914976,2.18277741229031
3,2003,224.650029809993,230.447963574953,1.99365703706438,1.97346659525798,2.25469108018811,2.24047804985115
4,2003,227.533362554584,236.016981495001,2.05874397380646,2.03027623670588,2.27509469035239,2.28587747715946
1,2004,240.796780613521,242.459457859621,2.024095614938,2.00874162771699,2.26912248506582,2.26453058508319
2,2004,242.991049888643,246.576703480169,2.03173588362961,2.01587629494949,2.29645565769683,2.27900008524258
3,2004,242.782940957103,248.25388500872,2.00753429565742,1.98382721754623,2.27008129917244,2.24709374103792
4,2004,245.027283963947,253.278802752559,2.06611834890553,2.04450816144043,2.2674989127417,2.25567850946424
1,2005,256.596129472257,258.238947129226,1.97149705806182,1.96037347564491,2.26459637206008,2.26060632805599
2,2005,250.419337886282,253.786856577436,1.78260293613651,1.76810318540192,2.19664870018985,2.18376740815705
3,2005,255.913686348408,261.419628302884,1.84521222337888,1.83011016823426,2.29029181459967,2.26995638198399
4,2005,253.264835217444,261.204206867178,1.78092346269604,1.78966683239286,2.2385172179712,2.20408865853267
1,2006,263.419267491855,264.976921971017,1.73238464393232,1.72147538525591,2.16993860057817,2.16147330215624
2,2006,263.191143722246,266.512084187385,1.70640527776377,1.69190856419898,2.14476556109628,2.13478241054575
3,2006,263.715145426901,268.741907610311,1.69512654950081,1.67934948471875,2.14786335632415,2.12109915448843
4,2006,264.534112467603,271.37411356753,1.69878138742182,1.68033808512416,2.14619415425022,2.11116692579439
1,2007,276.647710813387,278.135902560001,1.68289486622165,1.68323840721525,2.10356148231517,2.09872646739288
2,2007,275.765559612534,278.913593726637,1.66994776740993,1.65699495103608,2.0608251704595,2.04341926647545
3,2007,276.503912271926,281.42604531255,1.67504559539741,1.66173547209456,2.05196149102555,2.03043759957781
4,2007,278.297236017008,285.03108118125,1.69078421559607,1.67976643063013,2.06641466244571,2.03099569288308
1,2008,289.590611271548,291.028475357245,1.6751700955342,1.66173628043794,2.02187961844306,2.0199674773516
2,2008,296.126229042081,299.577332517308,1.76091217548843,1.75626339712755,2.08421319826412,2.05783390476831
3,2008,294.725866188111,300.140583199348,1.73784783277605,1.73541776356808,2.03371100201941,2.01585238379457
4,2008,295.895321466288,303.231732749343,1.70931699852053,1.69846094562203,2.07744447467272,2.06421176827308
1,2009,323.268952579814,324.809977669083,1.83582721075786,1.82730962176064,2.34020428468629,2.33483705838489
2,2009,348.648685928282,353.661774836827,2.18179380181069,2.21417329000764,2.73428521978319,2.71047512720164
3,2009,349.302307730197,356.023335410627,2.12314555516969,2.13640545955743,2.78594248938609,2.75232044151999
4,2009,348.349950185771,356.16062551634,2.10669391742798,2.08983766607897,2.74028929030476,2.70823232965431
1,2010,362.516390152886,364.216010870143,2.10940670861946,2.09890023740891,2.70882335019416,2.70507080598597
2,2010,363.143804299546,366.834729445084,2.08408839375852,2.0710247115491,2.71375098199196,2.69943934937514
3,2010,368.649946458774,375.417858225423,2.15877389952155,2.17834119475328,2.77292572092684,2.73616652712874
4,2010,365.097757072514,373.124835445041,2.08806711823765,2.07019780685451,2.71071029444408,2.67710404444609
1,2011,376.919241101481,378.600771924958,2.04794465215283,2.03606967800548,2.65872375268908,2.65883908639577
2,2011,380.829802268199,384.624715798188,2.07892973576626,2.07547422372488,2.70183543373185,2.68350459245293
3,2011,381.777157591786,387.721426247887,2.08432023935702,2.07551438149508,2.68369833034548,2.66654446107704
4,2011,383.655545554095,391.805947187654,2.0757581181486,2.06545085811215,2.7295106604479,2.7050132756494
1,2012,398.847452406605,400.52361640527,2.07185312054302,2.06415130975045,2.74545390098732,2.74300221615977
2,2012,401.991353089365,405.822058750678,2.07812892959995,2.07283310048577,2.79357923925082,2.77837951571551
3,2012,401.858127014431,407.688250671484,2.05201475545717,2.03995906381913,2.78655047556952,2.76503501677805
4,2012,404.052160083468,413.022801005995,2.05685264170032,2.06527758108303,2.8239644039889,2.79664378533044
1,2013,417.649343022751,419.363858288004,2.04708135648524,2.03839243630375,2.79414818725697,2.79416325872451
2,2013,420.694765837386,424.46816317985,2.06835970908132,2.05824088557018,2.81632762049902,2.80252078104791
3,2013,423.839427198327,430.075724501967,2.08510089072767,2.0862322029593,2.85423432653243,2.82856420317659
4,2013,421.797387716761,429.796056963971,2.04670757553842,2.02827412223672,2.81969552900542,2.79465766838437
1,2014,434.888406123084,436.544047625642,2.0255542546996,2.01892823217969,2.79503208845648,2.78665584014903
2,2014,435.778505398875,439.536134579568,2.02324737369061,2.01192295554918,2.77894837768036,2.7721490404546
3,2014,437.065533090797,443.023979140092,2.02505194683197,2.01283727546332,2.78266324660135,2.76788300563764
4,2014,440.584065274244,448.62081866664,2.05027128804529,2.04056129659295,2.82397684806677,2.79687805993352
1,2015,454.584737073018,456.250783872922,2.04733122992675,2.03931463453991,2.80040169443957,2.79513404149446
2,2015,455.065065444086,458.706647595735,2.0427046852935,2.03251600977556,2.78239142188611,2.76510834176069
3,2015,454.49501776414,460.065175415466,2.01724443112081,2.00438029700994,2.77501734641932,2.74513941053118
4,2015,454.591992730176,462.110079096172,2.00199957130767,1.98676313706701,2.7657657963851,2.73763962151053
1,2016,467.720623183166,469.385467920732,1.99666280721338,1.98700020338052,2.73134826778235,2.72755478275067
2,2016,468.332433716503,471.964095603177,1.98189182687961,1.97360803336346,2.73003395000486,2.71681802136121
3,2016,469.972573551009,475.52032485858,1.9994526839615,1.9912588836414,2.71941876480184,2.69596165400378
4,2016,470.147267143111,477.609979517907,1.99101067399974,1.97847269451122,2.71360125142842,2.68336496738624
1,2017,482.769988131675,484.39899532767,1.98047737076001,1.97135945019075,2.67364684066536,2.6706014810551
2,2017,483.44088079907,487.058269342608,1.97072412019074,1.95931065371063,2.67031960008206,2.66226902614123
3,2017,484.674009598521,490.412532837007,1.97111483995281,1.97091040785039,2.66697422164279,2.64376836451941
4,2017,485.38314001208,493.652351606321,1.97076073796343,1.97467158784348,2.67401610271462,2.63320360607523
1,2018,495.651328844192,497.256364107747,1.92997841848271,1.92434808864216,2.61407936594988,2.6130287964741
2,2018,496.247274933297,499.815272009918,1.9250711408566,1.91785401308094,2.60902931388142,2.59366160714144
3,2018,498.358972922422,503.967420625316,1.93925672030233,1.9330241214822,2.6086976502506,2.59010862294307
4,2018,499.579307516908,507.263624336709,1.95018478104721,1.942381654611,2.6078546365637,2.58380545040546
1,2019,511.115409720001,512.758857997301,1.91729081022705,1.9109438090526,2.57920259022081,2.57665938588894
2,2019,513.091418914605,516.587879384273,1.92726078151534,1.91639026579891,2.58629487446072,2.57479677827146
3,2019,519.206923440953,524.619594235729,1.99862096324482,1.98781827108991,2.60376467889855,2.58288620696825
4,2019,526.098397820041,534.014366602249,2.07690328384025,2.06879451184046,2.64025947755424,2.61084636314026
1,2020,537.729661503359,539.419027618209,2.05558501009668,2.05164336304251,2.59741616668139,2.59304423594241
2,2020,585.280406733971,592.795647277688,2.52996428037263,2.59038282347838,3.1266799674878,3.1217762206671
3,2020,740.46088137607,749.573181852898,5.73050987754356,5.7844173219859,5.09303059917037,5.03438809308826
4,2020,946.927782562094,981.898153107168,16.0004329905137,18.0760755971126,10.2756775929836,10.648411137641
1,2021,882.693721507271,885.924315578003,11.1394517794156,11.1059344663755,7.17260309561765,7.1666890834194
2,2021,886.331958621395,892.740663511345,11.1717895735514,11.1191589927101,7.20628841006978,7.18476108307689
3,2021,893.816882223027,904.439225258901,11.3778849945537,11.3958129359146,7.36587735740684,7.3317893367676
4,2021,913.782375017758,938.488486712444,11.9458199365832,12.6557625154168,8.10128897202606,8.27179092270222
1,2022,910.354706791094,913.5466837197,11.099633261147,11.0643716791958,7.12882160217167,7.12311834828572
2,2022,915.705346084098,922.068498690771,11.2282700273517,11.1718649146643,7.19709211494554,7.17644072006365
3,2022,914.813930786646,924.311914382485,11.0648645533383,10.999396218043,7.10457181590774,7.0684357239694
4,2022,912.282582059677,925.068119074306,10.8227659617655,10.7588377592492,6.99262075564696,6.94413092207942
1,2023,929.945213209243,933.107184623559,10.6927049765729,10.6603021765737,6.88828082151505,6.88299507250726
2,2023,927.963054778689,934.189421825596,10.4979510339747,10.4463954601759,6.76823468021728,6.74950380243192
3,2023,928.433686967053,937.656195676315,10.405554826444,10.3382429647803,6.72155992740531,6.68825725116991
4,2023,928.772225925706,941.024338333463,10.3233467173154,10.2403727826817,6.67828261699594,6.63149349441614
1,2024,947.976378866876,951.088691342694,10.2486233714189,10.2178373721723,6.64026914985946,6.6353041135182
2,2024,941.93876700966,948.055256253481,9.89366835522643,9.84682943977357,6.44571623397063,6.42825040400857
3,2024,942.847050916184,951.910684851879,9.82099895245047,9.75966778668774,6.41827703637103,6.38721295393228
4,2024,945.132821084543,957.209384581895,9.83245714190404,9.75619203537144,6.41660905527922,6.37282958484251
