origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2001,89.1461222024526,91.0227579927833,1.98977293206312,1.96419973805724
2,2001,90.4177062532637,92.2206458598158,1.96689995098155,1.94316199490456
3,2001,93.2375300223941,95.118553635084,2.03196013509196,2.01738957356461
4,2001,96.0080465560259,97.8155400379073,2.10283933124666,2.09054964302182
1,2002,99.563427951624,101.524536557642,2.08629170049388,2.06373816661829
2,2002,102.076706938634,103.945812894874,2.12264933943848,2.09886257453448
3,2002,103.190268042946,105.019027871633,2.09955622986083,2.08188531310735
4,2002,103.912205345586,105.45232977858,2.06831696520519,2.04634531257124
1,2003,106.242974015265,108.168658376605,2.0002327736662,1.98072075481505
2,2003,107.291299004597,109.159373408935,1.97152678367192,1.9542322096052
3,2003,109.244823334641,110.965592068401,1.98939580763922,1.97195242937615
4,2003,111.865200609014,113.393403478495,2.04172494195842,2.02182881133986
1,2004,116.23725424062,118.151371912017,2.06302366275476,2.04277058983227
2,2004,117.461778056915,119.284109809773,2.04152999364452,2.02186120843943
3,2004,118.9621236376,120.645357285204,2.03937964463503,2.02045652259767
4,2004,120.195124768204,121.719506352556,2.03416917647309,2.01577382317377
1,2005,123.450553925714,125.338738520742,2.01174640091318,1.9933985561473
2,2005,124.445505269295,126.258070763359,1.98490881054212,1.96778245440516
3,2005,120.235856742103,121.827086753444,1.79164175757864,1.77732426745576
4,2005,123.149783099087,124.578389218037,1.84504600812961,1.82955433534074
1,2006,123.280024443879,125.022412404104,1.7332499773541,1.71860201746346
2,2006,125.670406331102,127.429442782108,1.75708094382048,1.74489873790636
3,2006,125.581831158224,127.162584024338,1.71388577622772,1.7020270300282
4,2006,126.610520591363,128.006433792531,1.70912328709432,1.69697805268209
1,2007,129.709882540538,131.431191183556,1.69329751911106,1.67995214143556
2,2007,131.30635759742,133.015404511182,1.69423615153981,1.68285995093754
3,2007,132.072722484168,133.557180989593,1.67837486019847,1.66556887105744
4,2007,133.058463666035,134.404304407569,1.67345956076393,1.66141632393935
1,2008,137.198733252277,138.986084608526,1.68577778026853,1.6750339425969
2,2008,137.830971835455,139.453626887329,1.66268117826197,1.65055202678746
3,2008,143.057258315382,144.917983780697,1.76010828547466,1.75555021110423
4,2008,142.108341268052,143.472631203005,1.70565999569908,1.69416292704463
1,2009,145.4080546889,148.087954798165,1.69652109259608,1.70744533112797
2,2009,151.164567815315,153.638144303066,1.7997212394264,1.80658784194229
3,2009,160.741585692658,162.414189254296,2.01476834392333,2.00114797278912
4,2009,165.606122861784,167.182733416119,2.11444490506329,2.10077202345498
1,2010,169.672427906607,171.634593651403,2.11955457919624,2.10597272928931
2,2010,170.845041445691,172.699821577594,2.10229858017943,2.08850362497902
3,2010,172.430160361351,174.162123188137,2.10231352220167,2.08935339314914
4,2010,173.636787198872,175.233774172672,2.09676352884611,2.0845338153755
1,2011,176.692271495413,178.616467734835,2.07490433341129,2.06184430350204
2,2011,177.938738442464,179.77512913824,2.06134572933309,2.04852675302976
3,2011,179.936567077352,181.686871763902,2.0725029171519,2.06115663084019
4,2011,182.101300549305,183.715208388332,2.09258266611532,2.08159073943673
1,2012,185.521306583224,187.568357032763,2.08082382072426,2.07134283157152
2,2012,187.565589749477,189.488330148534,2.08778082625816,2.07723389775182
3,2012,188.762421889574,190.637931960415,2.07833799509333,2.07047023084907
4,2012,189.144787686622,190.957704749268,2.0539023777597,2.04863300260343
1,2013,192.582940369882,194.553968212194,2.04377183039636,2.03353330389754
2,2013,194.634923748587,196.463778287172,2.0508830329259,2.03922824983619
3,2013,196.079698033158,197.762075018974,2.04819965568792,2.03674276299077
4,2013,198.85470172317,200.537332212488,2.08069973315172,2.07232812961127
1,2014,201.174247693635,203.08216862703,2.04505182381502,2.03383282144848
2,2014,202.389428626291,204.211473137931,2.03307104786827,2.02206159935999
3,2014,203.711153093575,205.389486566567,2.0280099121687,2.0172828162047
4,2014,206.016488909202,207.606364988185,2.04866161967523,2.03925114102799
1,2015,209.971193737452,211.880692378825,2.05070537044427,2.03990227650288
2,2015,212.090010516337,213.923273540287,2.0586250152256,2.04791303893909
3,2015,213.195740026046,214.880986908669,2.04883143480802,2.03836838636911
4,2015,213.064243244707,214.592992439838,2.01729476344774,2.00747655028842
1,2016,216.167517724212,218.056198904384,2.00207118803097,1.99201295072577
2,2016,219.252514985928,220.958273759472,1.9984786697643,1.98955197848851
3,2016,219.484870264871,221.053989238473,1.97652099410247,1.96839671279992
4,2016,220.770985394448,222.281766668452,2.00185302622175,1.99229751389875
1,2017,223.975890600707,225.855122161137,1.98946862492694,1.97980101022654
2,2017,225.648440944045,227.44836247871,1.98850727684611,1.978978935228
3,2017,226.641998989349,228.292382751567,1.97829839807546,1.96896668704225
4,2017,227.311844920431,228.804274604188,1.96573593906899,1.95670515150611
1,2018,230.135946559652,231.994715618466,1.94736895248377,1.93827564815443
2,2018,231.325965433257,233.098679466599,1.93809212905716,1.92912149735351
3,2018,232.25801282046,233.88541758777,1.92786950419503,1.91915722831343
4,2018,234.246268547224,235.727632053985,1.93986128229735,1.93130813097508
1,2019,237.629087321735,239.49584821015,1.93240433483509,1.92397617654484
2,2019,238.808526848091,240.575997999847,1.92348074207888,1.91493425566162
3,2019,240.675303405436,242.30241817865,1.92986557316345,1.92143053984106
4,2019,245.985117868786,247.543438430274,1.99933616456911,1.99160575155065
1,2020,253.749049964136,255.668797666772,2.06941581716178,2.06042679391302
2,2020,261.222525765584,278.57520208006,2.17469377255335,2.47339772585518
3,2020,275.819455573852,301.691258632951,2.43225207685171,2.97219250784768
4,2020,378.940303557274,384.845118236005,5.79132273759147,5.9298649076168
1,2021,454.546033631689,459.823181169446,10.5505875495399,10.6599897351415
2,2021,465.238393512885,468.812682263231,11.2182506539774,11.1757612194525
3,2021,468.55489059174,471.976647473836,11.2236271919436,11.1809617035947
4,2021,473.001930636019,476.964414298755,11.3516789662852,11.372828309359
1,2022,476.569901335857,480.181177113186,11.1666485891623,11.1218222867986
2,2022,480.109129786613,483.633913394176,11.1749895346896,11.1299352750567
3,2022,484.515087883711,487.909836797233,11.2791907517351,11.2348169656589
4,2022,485.399676204371,488.627957436832,11.0829134599043,11.0406314286106
1,2023,487.641508317158,491.222938035222,10.7957774470343,10.7541347298603
2,2023,490.690805238759,494.178071955947,10.7648530798042,10.722795097341
3,2023,491.253553432425,494.572098923541,10.5438674594777,10.5029551962233
4,2023,492.834574656183,495.986684336898,10.4275964748576,10.3878244811747
1,2024,497.01996591982,500.545731459657,10.3236023666066,10.2841355245792
2,2024,500.283991922694,503.72783693904,10.3153418800024,10.2761991978014
3,2024,498.502457318452,501.761538446919,9.93518150409071,9.89778809788057
4,2024,500.185829791825,503.276857730764,9.84086536849069,9.80421806843037
