origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd,forecaster_id
4,2005,124.594501367912,126.006066055629,1.84468188564513,1.82875384098341,97
1,2006,125.630500767436,127.823217690422,1.73873334448619,1.7302920848078,97
2,2006,126.655002585175,128.315620225822,1.74367187357363,1.73036570356272,97
3,2006,126.89723520308,128.432121694944,1.71356357548348,1.70064510660374,97
4,2006,127.269413148394,129.453752319695,1.67699664029963,1.68864264075106,97
1,2007,130.965967601292,132.690452209686,1.69143240220724,1.67873738807081,97
2,2007,132.443642942319,134.140117237474,1.68891515304806,1.67916152932543,97
3,2007,133.321130968647,134.804942410288,1.678136614902,1.66548358108725,97
4,2007,134.33448667964,135.688020024244,1.67352257840044,1.66166213207,97
1,2008,138.280090767872,140.176762080319,1.67959460545954,1.6731552322368,97
2,2008,139.963676053121,141.661086221841,1.68337804967837,1.67395407599675,97
3,2008,144.935614704063,146.715440756437,1.76256093680771,1.75745132669361,97
1,2009,147.100524306612,151.480829152429,1.70436636499351,1.75841564803377,97
3,2009,165.389183418513,167.211960476028,2.01154963568504,2.00334411939087,97
4,2009,169.127557119451,170.835604240657,2.12378526154122,2.11400550069184,97
1,2010,171.012316713344,172.949604544304,2.10608054313988,2.09246293679169,97
2,2010,173.635626085068,175.505990636654,2.12641549151352,2.1132578914908,97
3,2010,174.109975433625,175.86779034364,2.09576218045295,2.08348008905395,97
4,2010,175.712340264163,177.391050080865,2.09738513719113,2.08680503795339,97
1,2011,178.637441435043,180.584798658961,2.07652385366255,2.06432459405828,97
2,2011,179.648852190218,181.492114851963,2.05665011203344,2.04479363971112,97
1,2015,212.830157684183,215.567818134786,2.04566419727146,2.04137659921354,97
4,2015,217.343577196308,219.648826624735,2.02663578329985,2.0216743645859,97
2,2017,228.774331922099,231.140066928358,1.9935916216607,1.98931395266627,97
3,2017,229.693341621889,232.081468042168,1.97879918556976,1.97345832180678,97
2,2018,234.406734037506,236.757235928287,1.94230875192439,1.93834974137804,97
3,2018,235.692793622701,238.04772408541,1.93550449313993,1.9303009087265,97
4,2018,238.44430674091,240.693081207986,1.94777096175032,1.94337630984759,97
1,2019,240.353346098611,242.777955830535,1.93599309900145,1.93156001525479,97
2,2019,241.881209129073,244.214801851651,1.92778316745177,1.92399059576022,97
3,2019,244.076249008381,246.428228750364,1.93733131679615,1.9323017913009,97
4,2019,250.089730046992,252.344709400871,2.00690382056698,2.00239294004853,97
1,2020,256.434265607383,258.883456836425,2.07365845005477,2.06884344613132,97
2,2020,262.112622586537,268.505230027,2.08199208434204,2.08867797218071,97
3,2020,280.163696034617,289.283313930634,2.44154444826426,2.53711398870511,97
4,2020,384.691051786643,388.480410599417,4.22681058366402,4.5512317514131,97
1,2021,465.622189738879,469.461439101198,10.8123246596719,10.8445575481107,97
2,2021,468.380660972028,471.810733411076,11.2182417270413,11.1788130819117,97
3,2021,473.466679408163,477.090447291403,11.2554706302856,11.231259441971,97
4,2021,475.76489018934,479.124301651601,11.291360413861,11.2576660121859,97
1,2022,479.210008247888,482.848387042054,11.1640324627939,11.1267790268223,97
2,2022,482.931703595775,486.355605719147,11.1678959203969,11.1316396524755,97
3,2022,487.112318599671,490.692277082615,11.2861443802097,11.2524916871189,97
4,2022,488.568432757804,491.936775651659,11.0920448123031,11.0598783712359,97
1,2023,490.134932198694,493.750496141213,10.7892598891873,10.7548270351457,97
2,2023,493.489768276268,496.880361117069,10.7584871270477,10.724727542165,97
3,2023,493.720711597342,497.246430926672,10.5492061619028,10.5187965401745,97
4,2023,495.997377820918,499.306524908963,10.4370184255844,10.4086876002172,97
1,2024,499.515085297822,503.089132226192,10.3181067830062,10.2855851863959,97
2,2024,503.08108362176,506.439204331565,10.310035765469,10.2788137166178,97
3,2024,500.970975990254,504.446794168275,9.94119854953209,9.91354724818621,97
4,2024,503.345922195031,506.611399147452,9.85025433181568,9.82460071804787,97
3,2004,120.316089464645,122.039678300153,2.038740280523,2.02169229204385,35
4,2004,121.03349562674,122.617646046299,2.01179686315343,1.99661302938658,35
3,2005,121.62440838831,123.166037076242,1.79042289208261,1.77474640143337,35
4,2005,124.709308999829,126.179920580746,1.84843768143588,1.83430946984111,35
2,2006,126.662206051267,128.342936422559,1.74368840863488,1.73107727774841,35
3,2006,126.921451290189,128.418677999813,1.71390654163656,1.69987888230905,35
3,2004,120.326208380119,122.004256536352,2.03886381971605,2.01996100397758,98
4,2004,120.961959111164,122.465390149874,2.01066019011792,1.99222294104794,98
2,2005,125.790138400249,127.556448850645,1.98072837836655,1.96403971680074,98
3,2005,121.695969274451,123.396473544329,1.7913506905409,1.78018743266034,98
4,2006,127.172934097355,128.99160400956,1.67586822722107,1.67712415787278,98
1,2007,130.948358694203,132.671502298298,1.69152888102672,1.67899260588491,98
2,2007,132.581185507293,134.330250173393,1.69237688123015,1.68411253690808,98
3,2007,133.420986416771,134.905030974646,1.6785267541864,1.66589358287897,98
4,2007,134.290698075408,135.640877217547,1.67342446558425,1.66155717996588,98
1,2008,138.245828577012,140.012282994757,1.67883292452604,1.66888688932936,98
3,2008,144.598105693381,146.746486387508,1.76232129233734,1.76634992217864,98
4,2008,143.437171595378,145.42849004173,1.706228667756,1.70606276529833,98
1,2009,146.71777188432,149.326593862722,1.69610589364623,1.70666301671374,98
2,2009,152.855683927911,154.77413825218,1.79880467103956,1.79292763811793,98
3,2009,162.196343021857,163.933781532425,1.96803635140167,1.95806425459375,98
4,2009,168.501691817952,170.318257319714,2.11468837218079,2.10692236960808,98
1,2010,170.977393825738,173.024071400933,2.1051968303096,2.09465499092424,98
2,2010,173.463750198416,175.328772810419,2.12159309821763,2.1084220171422,98
3,2010,174.05865675511,175.814565209912,2.09450532410669,2.08222668067583,98
4,2010,175.899409715996,177.599521504451,2.10264991601121,2.09083973803536,98
1,2011,178.637441435043,180.593073467638,2.07652385366255,2.06453532863921,98
2,2011,179.66858409807,181.515877034678,2.05705236250557,2.04531130808082,98
3,2011,181.889286078994,183.680086757041,2.07419067478922,2.06322843715376,98
4,2011,185.66533113569,187.921068642612,2.09102308177159,2.08390281331439,98
1,2012,187.893452213659,190.363569359148,2.07883927055321,2.07231506856147,98
2,2012,190.219025745589,192.614411678937,2.08453294031898,2.08060655499056,98
3,2012,192.258909382943,194.659329196443,2.09477150486507,2.08724074378982,98
4,2012,193.163958381347,195.434439247433,2.0641440498859,2.05812384448027,98
1,2013,195.188106845138,197.622875480607,2.04799225390574,2.04229520827254,98
2,2013,197.288278275946,199.674521902841,2.04699800450644,2.04423341088639,98
3,2013,200.334564301564,202.743843834523,2.08012508398362,2.07388671489226,98
4,2013,202.704822953091,204.93330813093,2.088101426497,2.08146787606372,98
1,2014,203.771698693953,206.166539413112,2.04940092579227,2.04331553621089,98
2,2014,205.383128290259,207.682739553687,2.03974706869032,2.03434716736653,98
3,2014,206.945011681939,209.285318961513,2.03740118903949,2.03054440354878,98
4,2014,208.588379736949,210.825296694498,2.02750906781248,2.02195215987655,98
1,2015,212.831871833192,215.577187880584,2.04567315238081,2.04151044061898,98
2,2015,215.254065050191,217.657551774921,2.06433872307351,2.05955003245844,98
3,2015,216.7095350481,219.130752966692,2.05817046454373,2.05200563516447,98
1,2016,218.977056065343,221.447176322576,2.00703526917272,2.00183617497997,98
2,2016,221.155938933824,223.536242871791,2.00978817420847,2.00529850350692,98
3,2016,221.998278379485,224.394768480174,1.99217279514882,1.98660510212004,98
4,2016,225.000467316428,227.282618130066,2.01064497401901,2.00576508785998,98
1,2017,226.774686739853,229.231783271761,1.99454933790515,1.98954369619051,98
2,2017,228.770315085005,231.135862245898,1.99355987046432,1.98927187071284,98
3,2017,229.693341621889,232.07826197379,1.97879918556976,1.97341335049103,98
4,2017,231.508573043613,233.784392996554,1.97348812220788,1.96905256235621,98
1,2018,232.92076894478,235.363010770901,1.95210328862856,1.94747808100932,98
2,2018,234.406042085635,236.755170903369,1.94230293009953,1.93832092095699,98
3,2018,235.686176372839,238.045129817948,1.93550588599612,1.93036196945143,98
4,2018,238.45492390227,240.70824624208,1.94778907215373,1.94347657129058,98
1,2019,240.353346098611,242.779601629024,1.93599309900145,1.93160150132237,98
2,2019,241.890172067,244.221389939426,1.92785299296346,1.92404040895278,98
3,2019,244.076249008381,246.426562272402,1.93733131679615,1.9322814370848,98
4,2019,250.089730046992,252.343455310809,2.00690382056698,2.00238533861336,98
1,2020,256.43409086028,258.88412163743,2.07365671783406,2.06884979348478,98
2,2020,260.156138609896,264.302829099617,2.08083588502887,2.07548900038577,98
3,2020,279.530596293206,290.276568164054,2.44106469273453,2.55292227923456,98
4,2020,378.456942851718,383.213913068438,4.07846708338534,4.49770219814321,98
1,2021,465.353327207362,469.220847430304,10.8046363056015,10.8410593097291,98
2,2021,468.331990249049,471.770461044494,11.2185178875265,11.1789639737578,98
3,2021,473.434836606623,477.061684265947,11.254699058059,11.231018453224,98
4,2021,475.807342706757,479.175524934291,11.2864439473214,11.2541793278582,98
1,2022,479.191857108332,482.832921176574,11.1645275891281,11.1279423047582,98
2,2022,482.932074376879,486.355974406578,11.167929251218,11.1316708511008,98
3,2022,487.349994822305,490.930125034788,11.2912642455467,11.2576334528674,98
4,2022,488.667261340231,492.043463430587,11.0965883101754,11.0638229901088,98
1,2023,490.152924556792,493.776469317094,10.7900619263364,10.7565428453078,98
2,2023,493.48917409617,496.88216788483,10.7584474372034,10.7248657775934,98
3,2023,493.724537202467,497.250001585888,10.549461950599,10.5190293092599,98
4,2023,495.997722331271,499.307445213073,10.4370564938617,10.4087335002214,98
1,2024,499.515085297822,503.089694957392,10.3181067830062,10.2856077260782,98
2,2024,503.083340778388,506.441470625514,10.3101749291895,10.2789419199081,98
