"survey_period","spf_h0","spf_h1","spf_h2","spf_h3","spf_h4","rgdp"
2016 Q2,1.4272526225049,1.56776863353862,1.62366628661485,1.74565605424224,1.6690093625384,1.16053838466759
2016 Q3,1.84605718480766,1.48698194928381,1.6479619482937,1.63552608708918,1.75439993407333,1.3696007959197
2016 Q4,1.31539393119174,1.7430931918665,1.53276455020833,1.70300207258743,1.63947935391396,2.01832602693919
2017 Q1,1.47734476836508,1.36402473989464,1.67268149618865,1.56652005675552,1.73804552823087,1.83256838686618
2017 Q2,1.76889731457838,1.51122818595219,1.39320322511638,1.63043447878193,1.58804638807831,2.26358585525639
2017 Q3,2.07780628387118,1.71537530166381,1.54039905963437,1.40779246772725,1.60931097007857,2.35901607912501
2017 Q4,2.17262671980877,1.99653263158659,1.67459007927124,1.56252512726817,1.41265554859754,2.26518442478945
2018 Q1,2.27159741694555,2.08964665420559,1.93887273715119,1.64418525667472,1.5778163307711,1.67089835301826
2018 Q2,2.28845430433714,2.20218780377143,2.03985861484369,1.90427680048995,1.62439064312861,1.39043502673315
2018 Q3,1.68714355408336,2.2275274389584,2.14910842000438,2.01496459516274,1.88697883215933,0.621584523524055
2018 Q4,1.69336417455827,1.74915273291669,2.17943004331997,2.10302119366073,2.00666658860242,0.897669234411302
2019 Q1,1.08887600492578,1.72649437698175,1.7935009394629,2.14933554272062,2.06653314618201,1.52472842398756
2019 Q2,1.11393354003783,1.24922525532189,1.74637249843583,1.82010986339063,2.13545578739781,0.81027153828821
2019 Q3,1.45375689882481,1.20236774943743,1.36854320491495,1.75631155916287,1.8334143253545,0.751358631556842
2019 Q4,0.875150360566155,1.40794481994834,1.27150694165137,1.44400867218759,1.75962457940522,0.375240511102204
2020 Q1,1.03260421139369,0.913538399609673,1.37537266999788,1.32405672701384,1.48740744638444,-14.4490704356445
2020 Q2,-0.612293216927318,1.05999894747821,0.936571223035784,1.3558293800276,1.35826264234171,-40.3281523250544
2020 Q3,-4.65989944496942,-0.251124730278251,1.07755963665351,0.94808763474884,1.34605773504246,61.128509154819
2020 Q4,14.1536226863432,-0.773630996860202,0.186241775937927,1.0867585977114,0.951926438653192,-2.76124382493568
2021 Q1,1.08799082084848,11.6070701825699,2.35839385115703,0.308982747390417,1.09079633015174,-2.46867534720872
2021 Q2,-0.558781565655286,-8.23699841487113,10.079138680306,4.23760875996737,0.136495067569351,8.34819701428628
2021 Q3,-0.0216794314180215,1.52803170304186,-6.80302757162249,9.31517292917401,5.17721621437254,9.14302469228154
2021 Q4,4.27774881764307,3.9230325213304,3.45303632404895,-0.756427641680325,9.06051767879669,1.18311584585049
2022 Q1,3.11859883077367,4.08204463263783,5.63156376952016,4.55911939945933,6.01603718580045,0.758552434531379
2022 Q2,1.64238013329722,2.15416697286428,3.96462212163469,6.65668251843402,4.83516878970335,2.78235120324797
2022 Q3,0.58222210995961,2.17181663704602,2.47402922992045,3.90591086613312,7.16924189289095,0.737974787191176
2022 Q4,-2.09733783911216,1.51950534383293,2.53165988716875,2.84208971839083,3.88634044763259,0.474327540765818
2023 Q1,-0.0866670420198412,-0.249418444372481,1.98517869266258,2.48228935027925,3.08068655516837,0.337553589914297
2023 Q2,0.566041314214562,-0.306419604042507,0.859333192471325,2.26458270196038,2.20194857746273,1.08695684420583
2023 Q3,1.04055538596149,1.11582976088377,-0.705071664895568,1.41370901089323,2.40428470660927,-0.367023756228002
2023 Q4,0.747413980875069,1.07642559769475,1.45779509484746,-0.143262322169705,1.5985009503672,0.122218549437747
2024 Q1,0.766370512990736,0.935648124328949,1.10851459164598,1.33456989237213,0.863047838897015,1.33752300456071
2024 Q2,1.00001504524373,0.939429966969983,1.04858861040128,1.12776798801672,0.971191755450924,1.03826132932034
2024 Q3,1.41422171899919,1.42039002145617,0.653893263849133,1.10505885343744,1.13739468620209,1.5059636166852
2024 Q4,1.21862971975143,1.316009202238,1.60768459581631,0.727370169382735,1.12388226778283,0.116529019983003
2025 Q1,NA,1.25089739197982,1.35661768530883,1.47392866508022,1.01813458311742,NA
2025 Q2,NA,NA,1.27025799531685,1.38098277515133,1.22022898890059,NA
2025 Q3,NA,NA,NA,1.27993829698536,1.39316532007258,NA
2025 Q4,NA,NA,NA,NA,1.2831650642082,NA
