origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2001,89.0946741423264,90.5858765001578,1.96412347147536,1.93962130743264
2,2001,90.6557153314805,92.0115602558894,1.94241851708852,1.9194088743447
3,2001,93.0074816883638,94.5196021894434,2.0216243227854,1.9978867009414
4,2001,98.5510932334989,100.434552220354,2.24959007697986,2.24458236654653
1,2002,100.257742984727,103.035036008283,2.09561477337012,2.12995493347884
2,2002,102.529974915044,103.955426002229,2.10527562978012,2.08203171753872
3,2002,120.496998766129,125.806892616473,3.08278994578262,3.28141972984029
4,2002,103.162523574721,104.576138509622,2.05212477194463,2.03272734290804
1,2003,106.783784331835,108.617839945505,2.00368078992917,1.99617398313637
2,2003,107.684262764493,109.031812813201,1.95725937707642,1.93721079216074
3,2003,112.181328713348,115.436682974888,2.11382264444322,2.16489108076623
4,2003,130.059159410795,135.699355575864,2.94888572089476,3.15099358167138
1,2004,116.067925800399,117.66220054336,2.03649470360594,2.01950986460893
2,2004,117.745640466753,119.131920242717,2.02229065328788,2.00335962339252
3,2004,118.750992204229,120.468067854271,2.03192501042004,2.02075513998736
4,2004,119.857407028849,121.61067372513,2.03536421219097,2.03099965923082
1,2005,124.459224712866,126.173906195192,2.03170587399472,2.02037200724507
2,2005,124.758291890736,126.139717536991,1.96953768653253,1.9531220140081
3,2005,120.880087470633,123.217754266738,1.81658017504613,1.8300826235574
4,2005,122.453545557836,123.855711369585,1.83869148679721,1.8277036552889
1,2006,123.285462687813,124.767501645938,1.72412783116741,1.71319082835875
2,2006,125.499841745644,126.727429851765,1.73390169636253,1.71965459663708
3,2006,125.164723454861,126.870042248307,1.70753724665124,1.70377594519466
4,2006,150.364432893348,156.266865409785,2.51506621502652,2.67032267137146
1,2007,129.45733626321,130.805709081205,1.67868933043952,1.66593927963457
2,2007,131.550633055608,132.79939482079,1.68510319839977,1.67336898595773
3,2007,132.694826038016,134.58815397452,1.6999572034166,1.70131216753745
4,2007,131.92308816689,133.069233046594,1.66008191875948,1.64775994281984
1,2008,137.442086183362,139.094338150101,1.68461218814404,1.67990728973568
2,2008,138.788458620231,140.004967290718,1.67215662479142,1.660611335336
3,2008,155.793377179465,159.451460569273,2.12143556854952,2.17006486708567
4,2008,144.717220342305,147.580522311952,1.78135116543981,1.80813511674081
1,2009,145.427947305715,147.513941733659,1.68995272234671,1.69565686988516
2,2009,154.360147614928,156.088593678739,1.86438397646174,1.86236786957351
3,2009,231.256085644232,243.821018883245,5.29640952963273,6.02925996080331
4,2009,234.365636391278,247.114692605272,5.37080164682698,6.13174145526948
1,2010,169.227665311968,170.791825317173,2.09252772715875,2.07900890962157
2,2010,171.837187487502,173.260892558193,2.10746858174904,2.09376610454724
3,2010,172.234129479213,173.836917165637,2.09659769728483,2.08473238463035
4,2010,178.290101032413,182.087853821366,2.23311938107848,2.28409098572707
1,2011,176.755713207732,178.310093977576,2.06356275556375,2.05100425448646
2,2011,178.09665000239,179.512290054393,2.04522616794122,2.03312996133216
3,2011,181.149073400281,182.870755578088,2.10375720549229,2.09534914507636
4,2011,185.10400914321,188.463946968111,2.17752496456646,2.21388449435497
1,2012,185.256693219669,187.277786916432,2.06176058939626,2.06122738875469
2,2012,187.641652625271,189.051172559734,2.06989639899743,2.05779197960898
3,2012,189.787037362174,192.708777664072,2.10344773088819,2.12476912701841
4,2012,196.75092928587,199.827204006238,2.2487250909683,2.27602551916404
1,2013,192.574343609685,194.508626003942,2.03229335353608,2.03011634108266
2,2013,194.976982664829,196.40225676261,2.04069207621676,2.02997344840154
3,2013,212.34278947772,219.081847457483,2.45868415530398,2.58523628001662
4,2013,206.764880916636,210.05042427002,2.27610675998178,2.30741683439024
