 ,"Employment: by employment status, by economic activity",,,,,,,,,,"GDP deflators: by expenditure components",,,,,,,"Unit labour cost: by economic activity",,,,,,,"Hourly labour cost: by components and by economic activity",,,,,,,"Exchange rates: effective exchange rates","US and Japan: main economic and financial indicators",,,,,,,,,,,,,,,,,,,,,,,"Industry and commodity prices: by type of goods and by industry","GDP: by expenditure components at current prices",,,,,,,"GDP: by expenditure components at constant prices",,,,,,,"Value added: by economic activity at current prices",,,,,,,,,"Value added: by economic activity, chain-linked volumes",,,,,,,,,"Confidence indicators: economic, manufacturing, consumer, construction, retail trade, services","Value added: by economic activity at current prices (NACE Rev2)",,,,,,"Value added: by economic activity, chain-linked volumes (NACE Rev2)",,,,,,"Employment: by economic activity (NACE Rev2)",,,,,,"Unit labour cost: by economic activity (NACE Rev2)",,,,,,
Name:,ESA.Q.I6.Y.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.EMPLOY.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.SELFEM.0000.TTTT.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2A_A.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2B_E.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2F_F.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2G_I.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YJ_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.YL_P.N.P.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P30_50.0000.TTTT.D.U.I,ESA.Q.I6.Y.1415.P31000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1300.P30000.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.P51000.0000.TTTT.D.U.I,ESA.Q.I6.Y.2000.P60000.0000.TTTT.D.U.I,ESA.Q.I6.Y.0000.P70000.2000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.TTTT.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2A_A.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2B_E.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2F_F.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2G_I.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YJ_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.YL_P.D.U.I,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIT.2B_S00.4.000,STS.Q.I6.W.LCIW.2B_S00.4.000,STS.Q.I6.W.LCIO.2B_S00.4.000,STS.Q.I6.W.LCIT.NS0020.4.000,STS.Q.I6.W.LCIT.2F0000.4.000,STS.Q.I6.W.LCIT.2G_N00.4.000,EXR.Q.Z66.EUR.ERU1.A,BISM.Q.VPNB.US.01,BISM.Q.RHGB.US.01,GST.Q.US.N.B1300.DEF.B0000.CU.G,GST.Q.US.N.B0X13.MAL.B1300.SA.G,BISM.Q.RHGB.JP.01,MUFA.Q.US.N.B8G.G.X.US.1000.Z5.ZZZZ.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.1000.M.R,MUFA.Q.US.N.BIC.G.X.US.1000.A1.1000.M.R,MUFA.Q.US.N.P50.G.X.Z5.ZZZZ.US.11US.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.11US.M.R,MUFA.Q.US.N.B8G.G.X.US.11US.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.11US.A1.1000.M.R,MUFA.Q.US.N.P5C.G.X.Z5.ZZZZ.US.1415.M.R,MUFA.Q.US.N.T00.G.X.A1.1000.US.1415.M.R,MUFA.Q.US.N.B8C.G.X.US.1415.Z5.ZZZZ.M.R,MUFA.Q.US.N.T00.G.X.US.1415.A1.1000.M.R,MUFA.Q.JP.N.B8G.G.X.JP.1000.Z5.ZZZZ.M.J,MUFA.Q.JP.N.P50.G.X.Z5.ZZZZ.JP.1000.M.J,MUFA.Q.JP.N.BIC.G.X.JP.1000.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1100.M.J,MUFA.Q.JP.N.T00.G.X.JP.1100.A1.1000.M.J,MUFA.Q.JP.N.T00.G.X.A1.1000.JP.1415.M.J,MUFA.Q.JP.N.T00.G.X.JP.1415.A1.1000.M.J,STS.Q.I6.N.CINP.CC1109.4.000,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.V.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.V.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.V.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.V.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1QG00.1000.TTTT.L.U.A,ESA.Q.I6.Y.1415.P31000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1300.P30000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P51000.0000.TTTT.L.U.A,ESA.Q.I6.Y.1000.P52_53.0000.TTTT.L.U.A,ESA.Q.I6.Y.2000.P60000.0000.TTTT.L.U.A,ESA.Q.I6.Y.0000.P70000.2000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.V.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2A_A.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2B_E.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2F_F.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2G_I.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YJ_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.YL_P.L.U.A,ESA.Q.I6.Y.0000.P11900.1000.TTTT.L.U.A,ESA.Q.I6.Y.0000.D21X31.1000.TTTT.L.U.A,SUR.Q.I6.S.ECFIN.MAN013.TT,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.V.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2J_J.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2K_K.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2L_L.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2M_N.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2O_Q.L.U.A,ESA.Q.I6.Y.0000.B1G000.1000.2R_U.L.U.A,ESA.Q.I6.N.1000.TOTEMP.0000.2J_J.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2K_K.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2L_L.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2M_N.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2O_Q.N.P.A,ESA.Q.I6.N.1000.TOTEMP.0000.2R_U.N.P.A,ESA.Q.I6.Y.1000.UNLACO.0000.2J_J.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2K_K.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2L_L.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2M_N.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2O_Q.D.U.I,ESA.Q.I6.Y.1000.UNLACO.0000.2R_U.D.U.I
Q2-2005      ,143700.68000 ,143803.44000 ,122124.78000 ,21678.67000 ,5676.37000 ,25057.30000 ,11025.30000 ,35068.68000 ,NA ,NA , 99.70710 , 99.51057 , 99.65710 , 99.46229 , 99.57675 , 99.68483 , 99.15871 , 99.79972 ,101.08055 , 99.88584 ,100.04949 ,100.04056 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 93.40000 , 92.90000 , 95.10000 ,101.19599 , 91.90000 ,14177.20000 , -4.19091 ,52.15169 ,504448.20000 ,13.97015 ,19.66805 ,-5.78169 ,7.14423 , 8.17864 ,8.00610 , 8.57160 ,13.87603 , 4.70259 ,10.15290 ,10.21490 ,22.31000 ,24.15000 ,3.22000 ,-15.62000 ,-14.04000 ,  9.05000 ,-6.41000 , 85.90371 ,2022712.67000 ,1156780.58000 ,414062.53000 ,416752.69000 ,  3514.48000 , 764804.03000 , 733201.64000 ,2028741.30000 ,1160811.19000 ,416316.92000 ,418546.55000 ,NA ,767285.58000 ,739489.89000 ,1813621.86000 ,33578.15000 ,367412.30000 ,115521.06000 ,350843.22000 ,NA ,NA ,NA ,209090.81000 ,1817656.26000 ,33594.78000 ,367872.02000 ,116619.62000 ,351395.46000 ,NA ,NA ,NA ,211083.01000 ,81.30000 ,82177.09000 , 93640.69000 ,195178.88000 ,177309.95000 ,334295.98000 ,63664.54000 , 81750.64000 , 92730.33000 ,195898.37000 ,177733.94000 ,336253.31000 ,63841.55000 ,3800.43000 ,4021.15000 ,1224.42000 ,15522.40000 ,32457.45000 , 9949.95000 ,100.28814 , 99.82440 , 99.27458 , 99.61941 , 99.32096 , 99.76110
Q3-2005      ,144105.68000 ,144707.17000 ,123243.16000 ,21464.01000 ,5720.80000 ,25137.36000 ,11131.24000 ,35337.85000 ,NA ,NA ,100.11236 ,100.30553 ,100.35448 ,100.08101 ,100.30131 ,100.05258 ,100.55789 , 99.90809 , 98.89157 , 99.75267 , 99.64150 , 99.95790 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 89.10000 , 91.40000 , 89.60000 , 98.92555 , 92.60000 ,14292.90000 , -4.55382 ,51.77995 ,506327.00000 ,14.16036 ,19.76411 ,-5.38714 ,7.15710 , 8.38447 ,8.33241 , 7.48611 ,13.78371 , 2.40923 ,10.58945 , 9.24788 ,24.61000 ,23.55000 ,3.83000 ,  6.22000 ,  2.04000 , -3.27000 , 3.14000 , 86.31898 ,2044070.84000 ,1171784.66000 ,418321.43000 ,422872.00000 ,  2057.56000 , 785743.59000 , 756708.40000 ,2041771.18000 ,1167640.85000 ,417981.86000 ,421601.84000 ,NA ,785332.78000 ,752512.67000 ,1828856.49000 ,33866.13000 ,369502.52000 ,118065.94000 ,354529.59000 ,NA ,NA ,NA ,215214.35000 ,1828230.10000 ,34150.43000 ,369724.87000 ,117660.26000 ,354421.25000 ,NA ,NA ,NA ,213560.94000 ,81.30000 ,83287.22000 , 92383.20000 ,197090.66000 ,179020.13000 ,336724.48000 ,64386.63000 , 83280.06000 , 92631.68000 ,196587.83000 ,178741.84000 ,336891.87000 ,64124.09000 ,3831.04000 ,4031.81000 ,1228.00000 ,15853.87000 ,32480.17000 , 9955.03000 , 99.33476 ,101.26516 ,100.35146 ,100.14776 ,100.00131 ,100.70605
Q4-2005      ,144699.48000 ,144888.75000 ,123409.04000 ,21479.71000 ,5631.54000 ,25088.23000 ,11186.45000 ,35133.08000 ,NA ,NA ,100.81405 ,101.09051 ,100.85061 ,101.56682 ,101.08015 ,101.13084 ,101.83636 ,100.61412 ,100.27779 , 99.82447 ,100.31437 , 99.94277 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 98.00000 , 95.70000 , 96.00000 , 97.92468 , 92.10000 ,14372.00000 , -4.01695 ,51.92667 ,507251.30000 ,13.60166 ,20.35873 ,-6.63389 ,7.61784 , 7.49322 ,8.02871 , 7.47202 ,13.51839 , 2.37975 , 9.79007 , 8.05161 ,27.03000 ,24.15000 ,3.36000 , 21.39000 , -9.56000 , 16.29000 , 4.59000 , 86.79639 ,2071858.29000 ,1181739.43000 ,425325.93000 ,431232.94000 , 14217.44000 , 806338.18000 , 786995.64000 ,2055079.68000 ,1171742.65000 ,418755.77000 ,426613.29000 ,NA ,797290.03000 ,772770.46000 ,1852806.39000 ,33250.18000 ,374343.79000 ,120687.06000 ,357904.67000 ,NA ,NA ,NA ,219051.90000 ,1841047.86000 ,33788.02000 ,372806.47000 ,118362.48000 ,357121.79000 ,NA ,NA ,NA ,214033.87000 ,81.50000 ,82241.61000 , 94295.65000 ,199287.48000 ,182041.19000 ,343539.37000 ,65215.40000 , 83455.12000 , 94727.49000 ,197403.78000 ,180816.15000 ,337987.93000 ,64582.05000 ,3863.75000 ,4039.27000 ,1250.06000 ,15996.22000 ,32700.64000 , 9999.52000 ,100.19519 ,100.36078 ,102.51642 ,100.92710 ,101.85298 ,100.36178
Q1-2006      ,145326.86000 ,144488.68000 ,122725.10000 ,21763.58000 ,5456.53000 ,24818.19000 ,10953.82000 ,35154.24000 ,NA ,NA ,101.08610 ,101.74192 ,101.39785 ,101.13440 ,101.80324 ,101.48768 ,103.19551 ,100.41482 ,102.86008 , 99.43341 ,102.33832 ,100.62360 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 85.50000 , 88.10000 , 88.80000 , 97.92098 , 93.90000 ,14546.40000 , -3.20444 ,52.29050 ,509480.50000 ,14.46659 ,20.42348 ,-6.11800 ,7.65213 , 5.05953 ,7.76089 , 3.50835 ,13.50908 , 4.44498 , 9.87983 ,10.52577 ,31.85000 ,23.83000 ,4.24000 ,  8.63000 , -5.00000 , -7.57000 , 5.17000 , 88.38871 ,2096569.16000 ,1196990.26000 ,427330.88000 ,439133.95000 , 18343.74000 , 832444.27000 , 817673.95000 ,2073709.65000 ,1180296.36000 ,422475.05000 ,431270.16000 ,NA ,819971.63000 ,792072.53000 ,1871324.62000 ,32710.84000 ,381479.17000 ,122471.98000 ,359365.62000 ,NA ,NA ,NA ,225244.54000 ,1856926.95000 ,33134.07000 ,379588.88000 ,117812.31000 ,358592.84000 ,NA ,NA ,NA ,216782.70000 ,82.00000 ,84529.74000 , 94479.36000 ,203275.63000 ,184381.79000 ,342989.03000 ,65641.47000 , 85187.21000 , 96258.72000 ,197995.10000 ,182664.47000 ,340774.04000 ,64919.29000 ,3880.25000 ,4067.40000 ,1259.78000 ,15993.70000 ,32810.59000 ,10094.18000 ,100.12070 , 99.91711 ,101.78892 ,101.06674 ,100.33538 ,100.94246
Q2-2006      ,146114.93000 ,146272.65000 ,124369.91000 ,21902.74000 ,5596.04000 ,24923.31000 ,11305.84000 ,35737.30000 ,NA ,NA ,101.59055 ,102.11877 ,102.01213 ,102.25150 ,102.58338 ,102.06693 ,103.43701 ,100.63441 ,102.44086 , 98.51026 ,102.08243 ,100.57198 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 97.50000 , 93.90000 , 97.60000 , 99.76247 , 93.50000 ,14591.60000 , -3.25004 ,51.08116 ,511510.00000 ,14.18250 ,20.36402 ,-6.20091 ,7.85984 , 1.82516 ,7.67241 , 0.60619 ,13.18116 , 2.49231 , 9.35420 , 9.53011       ,NA ,23.42000      ,NA ,-24.32000 ,-15.67000 ,  9.75000 ,-9.87000 , 89.61731 ,2130508.04000 ,1210070.41000 ,434073.58000 ,453021.62000 , 11156.09000 , 857329.54000 , 835143.19000 ,2096892.50000 ,1186053.69000 ,424467.28000 ,441545.64000 ,NA ,839753.80000 ,807170.63000 ,1903512.89000 ,32741.07000 ,387995.86000 ,126003.89000 ,364460.55000 ,NA ,NA ,NA ,226995.15000 ,1878902.21000 ,33550.61000 ,384647.39000 ,120449.45000 ,362486.61000 ,NA ,NA ,NA ,217990.29000 ,83.10000 ,85223.48000 , 96990.04000 ,206535.08000 ,188222.93000 ,348716.96000 ,66623.02000 , 86722.88000 ,100031.76000 ,198641.40000 ,184859.90000 ,341899.49000 ,65612.71000 ,3935.26000 ,4079.44000 ,1273.15000 ,16282.24000 ,32883.68000 ,10256.39000 , 99.62232 , 97.31033 ,103.50711 ,101.82560 ,101.99597 ,101.09055
Q3-2006      ,146621.05000 ,147184.23000 ,125545.48000 ,21638.75000 ,5568.59000 ,25096.83000 ,11474.49000 ,35932.48000 ,NA ,NA ,102.04092 ,102.60256 ,102.44006 ,102.20206 ,103.34295 ,102.45505 ,103.90613 ,100.79055 ,102.24811 , 98.91335 ,102.26155 ,100.34934 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 92.40000 , 92.70000 , 91.70000 , 99.97527 , 93.00000 ,14604.40000 , -3.31045 ,50.77355 ,511250.30000 ,13.65511 ,20.06037 ,-6.42387 ,7.90847 , 2.31317 ,7.71750 , 1.23517 ,12.69675 , 4.80987 , 9.14702 , 8.47735       ,NA ,24.26000      ,NA ,  8.33000 ,  2.91000 ,  0.24000 , 3.93000 , 90.62263 ,2153564.87000 ,1217889.06000 ,435127.29000 ,461315.03000 , 15538.30000 , 868882.83000 , 845187.63000 ,2110276.94000 ,1188757.22000 ,425712.20000 ,446336.27000 ,NA ,847884.50000 ,813230.05000 ,1924535.39000 ,33265.56000 ,392729.65000 ,129074.03000 ,368641.27000 ,NA ,NA ,NA ,229029.48000 ,1892171.20000 ,33550.36000 ,387127.43000 ,121937.71000 ,364745.19000 ,NA ,NA ,NA ,218105.74000 ,83.80000 ,85629.19000 , 97448.31000 ,209651.60000 ,190939.55000 ,350094.46000 ,67061.77000 , 87811.50000 ,101954.86000 ,199283.05000 ,187013.84000 ,342988.40000 ,65758.86000 ,3957.47000 ,4083.07000 ,1281.74000 ,16686.70000 ,32872.55000 ,10230.31000 , 99.21509 , 96.78196 ,105.54898 ,102.75770 ,101.88248 ,101.81865
Q4-2006      ,147274.64000 ,147391.93000 ,125749.87000 ,21642.06000 ,5461.81000 ,25037.14000 ,11620.29000 ,35654.63000 ,NA ,NA ,102.52430 ,102.78562 ,102.75052 ,102.38251 ,103.93798 ,102.93503 ,103.60824 ,100.77407 ,100.95281 , 98.34465 ,103.05125 ,100.28268 ,NA ,NA        ,NA        ,NA        ,NA        ,NA ,100.60000 , 97.80000 , 98.10000 , 98.63778 , 93.90000 ,14718.40000 , -2.67976 ,50.69446 ,517760.10000 ,14.29848 ,19.40824 ,-5.45783 ,7.88769 , 1.97284 ,6.98761 , 1.93977 ,12.41990 , 0.95286 , 9.45679 , 8.72260       ,NA ,24.74000      ,NA , 13.44000 , 18.26000 , 12.96000 , 0.28000 , 91.13837 ,2187935.03000 ,1232046.10000 ,439549.80000 ,476394.53000 ,  3542.69000 , 905017.07000 , 868615.16000 ,2133298.38000 ,1198631.11000 ,429178.57000 ,458139.98000 ,NA ,878549.70000 ,837683.86000 ,1953055.91000 ,33876.77000 ,398445.88000 ,132053.74000 ,374392.05000 ,NA ,NA ,NA ,234879.11000 ,1912256.63000 ,34068.75000 ,391200.45000 ,123969.78000 ,369959.68000 ,NA ,NA ,NA ,221041.75000 ,84.10000 ,86797.73000 , 97521.67000 ,214029.16000 ,195534.22000 ,352747.91000 ,67656.79000 , 89731.23000 ,102631.28000 ,200658.05000 ,190302.85000 ,343755.17000 ,65979.39000 ,3953.62000 ,4101.38000 ,1298.73000 ,16733.32000 ,33184.22000 ,10346.79000 , 97.70341 , 98.70885 ,106.64847 ,102.53919 ,102.29399 ,102.87975
Q1-2007      ,148010.58000 ,147115.15000 ,125247.42000 ,21867.73000 ,5385.44000 ,24866.80000 ,11490.90000 ,35756.84000 ,NA ,NA ,103.33405 ,103.56230 ,103.37868 ,102.74166 ,104.87214 ,103.03153 ,103.61607 ,101.14821 , 97.74195 , 98.52195 ,105.28625 ,101.01900 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 87.40000 , 89.70000 , 91.40000 , 99.09891 , 94.70000 ,14728.10000 , -3.33544 ,51.33726 ,522926.70000 ,13.86808 ,18.96991 ,-5.59084 ,7.32732 , 2.84902 ,6.96780 , 2.02598 ,12.02225 , 4.61138 ,10.00354 , 6.34084       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 92.56867 ,2223111.98000 ,1238801.95000 ,444323.35000 ,487204.79000 , 20333.48000 , 913744.43000 , 881296.01000 ,2150047.72000 ,1197566.50000 ,432225.89000 ,464216.03000 ,NA ,885701.16000 ,849356.54000 ,1983127.02000 ,34349.09000 ,403750.91000 ,134227.44000 ,380800.99000 ,NA ,NA ,NA ,239984.96000 ,1929394.74000 ,35691.50000 ,394184.27000 ,123945.56000 ,371743.41000 ,NA ,NA ,NA ,220737.75000 ,84.30000 ,87697.95000 , 98867.65000 ,217634.81000 ,201025.56000 ,355940.20000 ,68832.41000 , 91629.56000 ,104433.40000 ,201774.36000 ,193054.60000 ,346552.68000 ,66651.15000 ,3945.96000 ,4103.61000 ,1309.60000 ,16749.30000 ,33194.96000 ,10311.75000 , 96.88843 , 97.23885 ,107.95236 ,103.18909 ,102.38934 ,102.96649
Q2-2007      ,148670.97000 ,148868.43000 ,126875.56000 ,21992.87000 ,5488.25000 ,24974.81000 ,11820.46000 ,36413.62000 ,NA ,NA ,103.92583 ,104.22342 ,103.99548 ,103.25220 ,105.36647 ,103.63694 ,104.39480 ,101.67589 , 97.61597 , 98.59769 ,106.29193 ,101.54663 ,NA ,NA        ,NA        ,NA        ,NA        ,NA ,100.10000 , 96.10000 ,100.20000 ,100.22409 , 93.80000 ,14841.50000 , -3.51555 ,50.07700 ,523588.70000 ,14.15534 ,18.92036 ,-5.35778 ,7.45541 , 4.37496 ,6.86440 , 4.17114 ,11.82878 , 2.42651 , 9.48732 , 8.32095       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 93.83972 ,2246650.12000 ,1255573.49000 ,448212.31000 ,489596.10000 , 18170.52000 , 930798.03000 , 895700.34000 ,2160235.58000 ,1206468.96000 ,433818.02000 ,464252.38000 ,NA ,896774.61000 ,856614.18000 ,2007508.87000 ,34993.83000 ,410506.31000 ,134599.37000 ,385459.99000 ,NA ,NA ,NA ,239141.25000 ,1940543.54000 ,35672.65000 ,398196.86000 ,123062.81000 ,374796.69000 ,NA ,NA ,NA ,219841.22000 ,85.00000 ,89011.29000 , 99919.04000 ,220911.75000 ,203821.22000 ,359168.36000 ,69117.71000 , 93245.67000 ,105446.90000 ,202080.95000 ,194480.78000 ,347402.75000 ,66579.30000 ,4008.63000 ,4115.65000 ,1309.55000 ,17131.30000 ,33248.99000 ,10357.16000 , 96.06813 , 97.35048 ,108.34380 ,104.14389 ,102.88818 ,103.32494
Q3-2007      ,149341.00000 ,149986.98000 ,128102.61000 ,21884.37000 ,5486.41000 ,25131.68000 ,11885.63000 ,36852.05000 ,NA ,NA ,104.44492 ,104.74580 ,104.54580 ,103.87496 ,105.66776 ,104.01998 ,104.78535 ,102.03029 , 98.37669 , 98.13058 ,107.80186 ,102.07765 ,NA ,NA        ,NA        ,NA        ,NA        ,NA , 94.60000 , 96.10000 , 94.20000 ,100.40182 , 93.10000 ,14941.50000 , -3.89654 ,50.29492 ,521738.60000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 94.12169 ,2271349.13000 ,1267842.29000 ,452535.18000 ,493535.91000 , 22503.95000 , 948143.97000 , 913212.17000 ,2173072.60000 ,1211813.94000 ,435366.25000 ,466638.66000 ,NA ,910068.53000 ,870052.85000 ,2030836.57000 ,36778.76000 ,413012.20000 ,135779.65000 ,389078.50000 ,NA ,NA ,NA ,240512.56000 ,1952170.44000 ,35463.96000 ,401265.90000 ,122914.58000 ,376583.05000 ,NA ,NA ,NA ,221055.27000 ,84.80000 ,89838.08000 ,102356.58000 ,224447.52000 ,206655.28000 ,363068.79000 ,69821.21000 , 93954.81000 ,108685.68000 ,202638.61000 ,196332.78000 ,348129.05000 ,66805.12000 ,4005.83000 ,4128.02000 ,1313.38000 ,17470.51000 ,33283.97000 ,10429.50000 , 96.40912 , 94.27942 ,110.01775 ,104.92015 ,103.86177 ,104.89824
Q4-2007      ,149855.97000 ,149907.96000 ,128226.97000 ,21680.99000 ,5389.75000 ,25078.75000 ,11883.37000 ,36492.17000 ,NA ,NA ,105.04139 ,105.68899 ,105.60881 ,105.30770 ,106.20500 ,104.67126 ,106.28612 ,103.03321 , 98.58065 , 98.58780 ,108.70459 ,102.33820 ,NA ,NA        ,NA        ,NA        ,NA        ,NA ,103.70000 ,101.50000 ,101.30000 ,102.87985 , 92.90000 ,14996.10000 , -4.05037 ,50.61632 ,526171.90000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 94.43660 ,2293747.15000 ,1285600.73000 ,461088.54000 ,503257.69000 , 13724.80000 , 962159.78000 , 932084.40000 ,2181981.00000 ,1216386.27000 ,437549.72000 ,473408.10000 ,NA ,917722.32000 ,875441.22000 ,2055001.21000 ,37254.28000 ,416926.26000 ,137181.27000 ,393573.05000 ,NA ,NA ,NA ,238745.94000 ,1963255.49000 ,35552.27000 ,403644.85000 ,123212.78000 ,379925.47000 ,NA ,NA ,NA ,218977.58000 ,84.50000 ,91888.88000 ,101254.56000 ,227304.98000 ,208800.06000 ,370363.71000 ,70454.16000 , 95545.93000 ,109247.12000 ,203144.34000 ,197155.91000 ,349310.22000 ,67202.09000 ,4039.19000 ,4138.00000 ,1317.19000 ,17543.29000 ,33465.76000 ,10560.50000 , 96.15288 , 96.88046 ,110.71513 ,106.58067 ,105.05567 ,105.21984
Q1-2008      ,150449.59000 ,149431.52000 ,127423.48000 ,22008.05000 ,5327.75000 ,25068.35000 ,11541.27000 ,36498.15000 ,NA ,NA ,105.42809 ,106.35036 ,106.33643 ,105.38474 ,106.94176 ,105.47227 ,107.76742 ,103.96626 , 98.13428 ,101.84306 ,109.47101 ,102.93393 ,NA ,NA , 92.70000 , 92.70000 , 92.20000 , 93.90000 , 91.50000 , 93.40000 , 94.60000 ,103.76218 , 93.20000 ,14895.40000 , -4.84976 ,51.72998 ,529732.70000       ,NA       ,NA       ,NA      ,NA       ,NA      ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA       ,NA      ,NA        ,NA        ,NA        ,NA       ,NA , 95.59561 ,2315636.75000 ,1295219.09000 ,464527.49000 ,507467.71000 , 17907.59000 , 987232.55000 , 956717.67000 ,2194567.52000 ,1217013.63000 ,440464.11000 ,474040.50000 ,NA ,934351.03000 ,886092.38000 ,2077038.58000 ,37020.49000 ,416798.10000 ,141746.10000 ,400342.68000 ,NA ,NA ,NA ,238598.17000 ,1974293.52000 ,36147.69000 ,399374.07000 ,125272.22000 ,384497.25000 ,NA ,NA ,NA ,220556.88000 ,84.40000 ,91567.07000 , 99630.68000 ,231123.76000 ,213557.49000 ,373294.88000 ,71957.33000 , 97111.33000 ,109257.13000 ,204446.32000 ,197919.09000 ,353447.09000 ,67580.65000 ,3997.99000 ,4121.46000 ,1342.79000 ,17632.82000 ,33449.41000 ,10451.52000 , 94.53781 , 95.51490 ,112.75698 ,109.17270 ,104.54671 ,106.41182
