origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2001,91.423260994754,93.3628330183929,2.1126540466578,2.08566071076429
2,2001,91.4053703259464,93.2294898615196,2.01734531270945,1.99277840761484
3,2001,96.835235523177,98.5329289459895,2.14185911515182,2.11962236253618
4,2001,95.9575919724406,97.7560777307342,2.04502864961043,2.03269124156126
1,2002,99.5180155249005,101.476197853228,2.08402812061106,2.06141465809814
2,2002,103.407275485588,105.364443869071,2.1093498826064,2.09597799578242
3,2002,104.45968203131,106.24205174207,2.09146635082648,2.07544871432448
4,2002,104.262607775934,105.838203377706,2.03464624882934,2.0172458487005
1,2003,107.363934447626,109.171021655691,1.97455392379125,1.95470145205253
2,2003,109.53041986937,111.209818064437,2.00097493248501,1.9813722868937
3,2003,110.967617432265,112.544546435186,2.00330232890846,1.98596600221888
4,2003,113.529144171678,115.134578802844,2.06523153953347,2.04864049440973
1,2004,117.506014108887,119.344187018744,2.0432803027903,2.02414793366739
2,2004,119.01720510197,120.774485771577,2.04149000691529,2.02507078981105
3,2004,119.645403652347,121.273986885821,2.01298109838274,1.99800144810582
4,2004,122.025269796047,123.619537531704,2.05781519647891,2.04222651258428
1,2005,124.524378904058,126.37031808393,1.98769238156011,1.97156216725556
2,2005,120.210499711316,121.783710766054,1.79082824566061,1.7759431680921
3,2005,123.24592521952,124.754136709406,1.84776885040789,1.83401497799688
4,2005,123.165984397769,125.088921682749,1.74732262211541,1.73978250171508
1,2006,125.24791076651,126.942863519074,1.74453228060288,1.73077457602934
2,2006,125.589319543621,127.126033602269,1.71409478197075,1.70099304824733
3,2006,126.284866308623,127.763510320654,1.69772657485387,1.68585276472518
4,2006,127.40204776166,128.851769118864,1.7023461092331,1.69040090801387
1,2007,131.395630252826,133.240076183906,1.69654733047414,1.68845617253399
2,2007,132.143191935174,133.710911749586,1.68018153539495,1.66925256051482
3,2007,133.309833624077,134.763702715226,1.67899383117488,1.66825503171627
4,2007,134.826925049356,136.252485808803,1.68809463304525,1.67698839998207
1,2008,138.714361700879,140.360142928619,1.68474641407925,1.67269551199378
2,2008,143.157653981317,145.251318431725,1.76210861903175,1.76169078084378
3,2008,143.278483494497,144.838097462389,1.72877342604586,1.71735818571962
4,2008,143.283668423753,144.830845026012,1.70417453849882,1.69682777410683
1,2009,153.07646761479,154.829422096385,1.84730669900543,1.83496688889598
2,2009,165.325087835334,168.075223685891,2.13114382509477,2.13096188050149
3,2009,165.92682969529,168.250052741466,2.12174560830241,2.11926523025187
4,2009,166.985424483984,168.676004048294,2.11589324825858,2.10359512521816
1,2010,171.550977275843,173.434259598968,2.12214633924736,2.10870951639016
2,2010,172.159709849203,173.921284144867,2.09473514182975,2.08247962731644
