origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2001,91.4214255412556,93.3559444478904,2.11255253479376,2.08529488586426
2,2001,91.4018879842027,93.2184072797005,2.01716806770419,1.99224837860004
3,2001,96.864840556473,98.573438939553,2.14722114067534,2.12886362272207
4,2001,95.5951668434528,97.3425854114705,2.03274683913325,2.02784889937826
1,2002,99.5165080981093,101.469936542465,2.08396298961282,2.061120019506
2,2002,103.410043339104,105.37969218235,2.11012827654724,2.09881955903384
3,2002,104.462960487342,106.285604240833,2.09378001893717,2.08371634515511
4,2002,103.964697156376,105.312407928918,2.0263844849598,2.00506706578521
1,2003,107.361042249315,109.160171547585,1.97445466695239,1.9542704468068
2,2003,109.526622291842,111.187248694409,2.00111493659689,1.98089542860409
3,2003,110.952382081815,112.451020817495,2.00421906137177,1.98423236915265
4,2003,113.155783645437,114.513401370062,2.05457333212037,2.0345044995154
1,2004,117.503015738372,119.333976971308,2.04318282863102,2.02380210896732
2,2004,119.007148964335,120.748580610741,2.04114713551998,2.02440026620126
3,2004,119.598376940107,121.170322853384,2.0113957452419,1.9953882940892
4,2004,121.912707318386,123.431052471104,2.06212219421674,2.04910329838802
1,2005,124.52221672005,126.362203388751,1.98768535010645,1.9714580798167
2,2005,120.196712414551,121.742964852745,1.79039539320788,1.77473694341452
3,2005,123.198215872323,124.629619857441,1.84664021081659,1.83121468162796
4,2005,121.856346157461,123.85004304974,1.77685123632421,1.78457562441356
1,2006,125.244406333177,126.931586868818,1.74444770912311,1.73050970982762
2,2006,125.577320504419,127.090456009545,1.71375768483903,1.70004448011416
3,2006,126.323050706834,127.821236695183,1.70117109522424,1.69189823390227
4,2006,127.281000200649,128.8732080262,1.70544407414392,1.70294400846019
1,2007,131.395730782035,133.241905444354,1.6966521072885,1.68885684380646
2,2007,132.131879941104,133.682084049387,1.67992630770657,1.66877199172644
3,2007,133.289727692211,134.711917537145,1.67948663213628,1.6693046848767
4,2007,135.008946258612,136.689000500996,1.70316907353965,1.70293242961917
1,2008,138.709321045234,140.343857221427,1.68462191137013,1.67230149932337
2,2008,143.17205707127,145.324340299424,1.76318654698288,1.7662564100478
3,2008,143.453008098665,145.165901493275,1.73925121746946,1.73560092044612
4,2008,143.196266474223,144.477345094674,1.712543819779,1.70288534094959
1,2009,153.125180459758,154.863799191094,1.85013160982528,1.83761575291146
