origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
1,2001,91.3923828128019,93.3266635226278,2.11093855313009,2.08372908651659
2,2001,91.4018879842027,93.2184072797005,2.01716806770419,1.99224837860004
3,2001,93.5536527786829,95.4153495747535,2.04809386475778,2.03217937136658
4,2001,95.918959015988,97.6793481044952,2.09827793749701,2.08406833269071
1,2002,99.5686686865136,101.519140812826,2.08655344779115,2.06347985488101
2,2002,102.124283373134,104.012706391624,2.12502572730765,2.10209169910377
3,2002,103.086465071532,104.797557145139,2.09467076640159,2.07185435440861
4,2002,104.036003060413,105.586440344634,2.07402363095833,2.05233755394467
1,2003,106.242001727283,108.174399568908,2.0001905339646,1.9809647367749
2,2003,107.283480549144,109.134774681346,1.97119912774671,1.95323663655024
3,2003,109.656911431951,111.38743653745,2.0065558187875,1.9890073286323
4,2003,112.399246959615,113.930752033333,2.06428508409351,2.04384114373392
1,2004,116.236495287352,118.149107042239,2.06299260907183,2.04268001403048
2,2004,117.384665794357,119.204866995819,2.0384470285419,2.01878367226009
3,2004,118.732283701837,120.434953310453,2.03038643230354,2.012456892462
4,2004,120.442971422753,121.965725541629,2.04370612302205,2.02500323539329
1,2005,123.448061990665,125.335652667426,2.01165440881718,1.99328759375627
2,2005,124.495542094647,126.301078955148,1.98672173123123,1.96930794318229
3,2005,120.042402812745,121.627789527849,1.78546855756067,1.77115333568747
4,2005,120.232104728902,121.594314169152,1.75300527596402,1.73785158217141
1,2006,123.814959002803,125.57063059141,1.7493103042336,1.73464667825216
2,2006,124.034190152771,125.726731803039,1.70902983455434,1.69610579517152
3,2006,124.533935632452,126.058230003945,1.68421352385717,1.67151857813071
4,2006,126.557025651879,127.897325639512,1.7077196525635,1.69401508252846
1,2007,129.707982824871,131.426105279487,1.69324569393825,1.67981704665658
2,2007,131.326247182404,133.039560971058,1.69478222516742,1.68352751819044
3,2007,132.214246933512,133.720151268758,1.68208945636079,1.66974976359088
4,2007,132.986874027574,134.30518028429,1.67168512990273,1.65906847394786
1,2008,137.185758807531,138.967714979163,1.6854498616,1.6745856018247
2,2008,137.830238765493,139.454808850243,1.66266300196376,1.65058176552542
3,2008,138.808205033696,140.549566407814,1.65359040761565,1.64817093561231
4,2008,142.116143792886,143.473343905981,1.70590631731194,1.69421778668831
1,2009,145.127209094469,147.751961602444,1.68972799665742,1.69944441508277
