origin_quarter,origin_year,cy_logLik,cyandny_logLik,cy_rw_sd,cyandny_rw_sd
2,2018,233.440966926883,235.797127513879,1.93563745621188,1.93044609881196
3,2018,236.160203560293,238.424022252071,1.948441612985,1.94371436821446
4,2018,237.74998802001,239.936724861327,1.93997532674143,1.93676374791974
1,2019,239.506417495941,241.908270053159,1.92970373864619,1.92482868798748
2,2019,241.843965204095,244.192152539345,1.93745140812663,1.93233863501871
3,2019,247.83648232331,250.112029704426,2.00765564582588,2.00278915499103
4,2019,253.849918356876,256.002162018264,2.07848028406051,2.07436733290189
1,2020,255.834057275912,258.268943305288,2.07008615533951,2.06488608953204
2,2020,277.513978594041,285.486114012755,2.44350210655924,2.53756907810921
3,2020,324.398061039381,350.635012488687,3.4082120405358,4.2127292312726
4,2020,449.280950910438,459.348838565725,9.80126284814123,10.4838213272869
1,2021,465.284090781793,468.931587342545,11.2222977998786,11.185350241734
2,2021,468.670777447784,472.298651740201,11.2330838602654,11.2024494978064
3,2021,473.075059178339,476.686126778028,11.3190576201318,11.2772435115231
4,2021,475.563128634957,479.014766595793,11.2060580855559,11.1673534818851
1,2022,480.165796625489,483.778132376789,11.1798692768405,11.141359450672
2,2022,484.632269803833,488.208074516523,11.2884755887062,11.2545101899305
3,2022,485.792812104064,489.353541451942,11.1033942676679,11.0689029562131
4,2022,486.12583814319,489.534772176706,10.8356112220367,10.796200666924
1,2023,490.733534726328,494.313273439837,10.7683178132689,10.7328362675552
2,2023,491.390655897094,494.910884116138,10.5536175527138,10.5232267974495
3,2023,493.2883353411,496.800333278658,10.4517060338173,10.4205455692053
4,2023,495.529964872179,498.902231185552,10.3607415248984,10.3244089597949
1,2024,500.332109218001,503.869316406304,10.3189252859653,10.2858935110723
2,2024,498.650449125832,502.123174958192,9.94482864408038,9.91732041711876
3,2024,500.667335502492,504.13139204077,9.86378266586548,9.83508656190624
4,2024,504.033241461052,507.353719021191,9.86597880774966,9.83207579882542
